"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"01","GTP","Sebastien Bourdais","42","1:14.739","1:04:07.735","Green","Track","8.994","40.396","25.349"
"60","GTP","Tom Blomqvist","42","1:13.966","1:04:08.182","Green","Track","8.664","39.865","25.437"
"61","GTDPRO","Miguel Molina","39","1:22.542","1:04:11.734","Green","Track","9.838","43.952","28.752"
"36","LMP3","Jarett Andretti","40","1:20.305","1:04:13.059","Green","Track","9.913","42.413","27.979"
"47","GTD","Antonio Fuoco","38","1:21.293","1:04:20.528","Green","Track","9.875","43.095","28.323"
"7","GTP","Felipe Nasr","42","1:14.270","1:04:21.149","Green","Track","8.678","40.022","25.570"
"9","GTDPRO","Patrick Pilet","39","1:21.584","1:04:21.656","Green","Track","9.863","43.194","28.527"
"31","GTP","Pipo Derani","42","1:13.898","1:04:23.789","Green","Track","8.471","39.773","25.654"
"92","GTD","David Brule","38","1:24.843","1:04:24.660","Green","Track","10.775","44.541","29.527"
"77","GTD","Alan Brynjolfsson","39","1:23.853","1:04:24.832","Green","Track","10.115","44.629","29.109"
"74","LMP3","Gar Robinson","40","1:21.279","1:04:25.228","Green","Track","9.351","43.472","28.456"
"6","GTP","Nick Tandy","42","1:13.568","1:04:25.406","Green","Track","8.654","39.333","25.581"
"25","GTP","Connor De Phillippi","42","1:13.478","1:04:25.944","Green","Track","8.703","39.255","25.520"
"44","GTD","John Potter","39","1:24.496","1:04:26.962","Green","Track","10.080","45.299","29.117"
"5","GTP","Mike Rockenfeller","42","1:13.629","1:04:28.137","Green","Track","8.918","39.261","25.450"
"13","LMP3","Orey Fidani","40","1:22.173","1:04:28.760","Green","Track","9.719","43.889","28.565"
"52","LMP2","Ben Keating","41","1:16.761","1:04:28.983","Green","Track","9.257","40.564","26.940"
"24","GTP","Augusto Farfus","42","1:14.569","1:04:31.433","Green","Track","9.609","39.718","25.242"
"59","GTP","Neel Jani","42","1:16.262","1:04:33.735","Green","Track","9.832","41.495","24.935"
"11","LMP2","Steven Thomas","41","1:22.005","1:04:39.344","Green","Track","10.336","43.743","27.926"
"16","GTD","Ryan Hardwick","39","1:24.714","1:04:39.991","Green","Track","10.322","45.079","29.313"
"023","GTD","Charles Scardina","39","1:24.223","1:04:40.491","Green","Track","10.219","44.740","29.264"
"93","GTD","Kyle Marcelli","19","1:24.176","1:04:40.625","Green","Track","10.450","44.993","28.733"
"80","GTD","PJ Hyett","39","1:24.418","1:04:41.192","Green","Track","10.418","45.131","28.869"
"17","LMP3","Anthony Mantella","40","1:23.790","1:04:41.594","Green","Track","10.240","44.922","28.628"
"83","GTD","Doriane Pin","40","1:23.840","1:04:42.050","Green","Track","10.523","44.388","28.929"
"35","LMP2","John Falb","41","1:17.023","1:04:42.268","Green","Track","8.753","40.527","27.743"
"70","GTD","Brendan Iribe","39","1:25.440","1:04:42.766","Green","Track","11.222","45.011","29.207"
"3","GTDPRO","Antonio Garcia","40","1:23.396","1:04:52.260","Green","Track","9.755","45.155","28.486"
"14","GTDPRO","Jack Hawksworth","40","1:24.239","1:04:53.465","Green","Track","9.904","45.662","28.673"
"62","GTDPRO","Daniel Serra","40","1:23.724","1:04:53.920","Green","Track","9.851","45.035","28.838"
"12","GTD","Aaron Telitz","40","1:24.405","1:04:54.227","Green","Track","9.804","45.333","29.268"
"66","GTD","Sheena Monk","39","1:26.953","1:04:55.265","Green","Track","9.995","46.663","30.295"
"23","GTDPRO","Alex Riberas","40","1:21.893","1:04:55.601","Green","Track","9.802","43.440","28.651"
"32","GTD","Mike Skeen","40","1:21.655","1:04:56.574","Green","Track","9.737","43.376","28.542"
"88","LMP2","Francois Perrodo","41","1:18.625","1:04:56.752","Green","Track","9.366","42.160","27.099"
"78","GTD","Misha Goikhberg","40","1:21.971","1:04:59.110","Green","Track","9.883","43.600","28.488"
"57","GTD","Philip Ellis","40","1:22.020","1:05:00.010","Green","Track","10.086","43.441","28.493"
"79","GTDPRO","Jules Gounon","40","1:21.541","1:05:00.488","Green","Track","9.804","43.372","28.365"
"20","LMP2","Dennis Andersen","40","1:19.123","1:05:00.722","Green","Track","8.795","42.222","28.106"
"63","GTDPRO","Mirko Bortolotti","40","1:21.824","1:05:01.156","Green","Track","9.795","43.386","28.643"
"8","LMP2","Kyffin Simpson","18","1:18.047","1:05:01.618","Green","Track","8.879","41.367","27.801"
"04","LMP2","George Kurtz","41","1:18.960","1:05:02.304","Green","Track","8.908","41.613","28.439"
"18","LMP2","Dwight Merriman","41","1:19.590","1:05:02.609","Green","Track","8.858","41.532","29.200"
"38","LMP3","Cameron Shields","41","1:19.968","1:05:20.819","Green","Track","9.851","42.205","27.912"
"10","GTP","Louis Deletraz","43","1:13.881","1:05:21.341","Green","Track","8.727","40.127","25.027"
"01","GTP","Sebastien Bourdais","43","1:15.666","1:05:23.401","Green","Track","8.994","41.353","25.319"
"27","GTD","Ian James","40","1:23.556","1:05:24.193","Green","Track","9.970","44.638","28.948"
"1","GTD","Corey Lewis","40","1:23.009","1:05:24.377","Green","Track","9.838","44.356","28.815"
"60","GTP","Tom Blomqvist","43","1:16.314","1:05:24.496","Green","Track","8.756","41.934","25.624"
"85","LMP3","Rasmus Lindh","22","1:23.106","1:05:26.438","Green","Track","9.855","45.141","28.110"
"97","GTD","Chandler Hull","40","1:23.916","1:05:27.019","Green","Track","9.952","45.080","28.884"
"96","GTD","Michael Dinan","40","1:23.471","1:05:27.375","Green","Track","9.970","44.839","28.662"
"30","LMP3","Bijoy Garg","41","1:20.529","1:05:27.521","Green","Track","9.603","42.800","28.126"
"36","LMP3","Jarett Andretti","41","1:19.994","1:05:33.053","Green","Track","9.438","42.704","27.852"
"61","GTDPRO","Miguel Molina","40","1:22.132","1:05:33.866","Green","Track","9.755","43.537","28.840"
"7","GTP","Felipe Nasr","43","1:13.463","1:05:34.612","Green","Track","8.900","39.387","25.176"
"31","GTP","Pipo Derani","43","1:14.038","1:05:37.827","Green","Track","8.671","40.530","24.837"
"6","GTP","Nick Tandy","43","1:13.953","1:05:39.359","Green","Track","9.067","39.814","25.072"
"25","GTP","Connor De Phillippi","43","1:14.374","1:05:40.318","Green","Track","9.604","39.480","25.290"
"47","GTD","Antonio Fuoco","39","1:21.849","1:05:42.377","Green","Track","9.986","43.304","28.559"
"9","GTDPRO","Patrick Pilet","40","1:21.677","1:05:43.333","Green","Track","9.824","43.392","28.461"
"5","GTP","Mike Rockenfeller","43","1:15.524","1:05:43.661","Green","Track","9.037","41.095","25.392"
"74","LMP3","Gar Robinson","41","1:21.513","1:05:46.741","Green","Track","9.959","43.071","28.483"
"24","GTP","Augusto Farfus","43","1:15.509","1:05:46.942","Green","Track","8.676","41.037","25.796"
"52","LMP2","Ben Keating","42","1:18.758","1:05:47.741","Green","Track","9.120","42.626","27.012"
"59","GTP","Neel Jani","43","1:15.412","1:05:49.147","Green","Track","8.433","40.701","26.278"
"77","GTD","Alan Brynjolfsson","40","1:25.134","1:05:49.966","Green","Track","10.676","45.159","29.299"
"13","LMP3","Orey Fidani","41","1:22.447","1:05:51.207","Green","Track","9.964","44.332","28.151"
"92","GTD","David Brule","39","1:27.844","1:05:52.504","Green","Track","10.812","47.265","29.767"
"11","LMP2","Steven Thomas","42","1:16.444","1:05:55.788","Green","Track","8.900","40.532","27.012"
"16","GTD","Ryan Hardwick","40","1:23.675","1:06:03.666","Green","Track","10.350","44.262","29.063"
"35","LMP2","John Falb","42","1:21.489","1:06:03.757","Green","Track","9.560","44.118","27.811"
"93","GTD","Kyle Marcelli","20","1:23.753","1:06:04.378","Green","Track","10.446","44.275","29.032"
"023","GTD","Charles Scardina","40","1:24.443","1:06:04.934","Green","Track","10.349","44.472","29.622"
"80","GTD","PJ Hyett","40","1:23.948","1:06:05.140","Green","Track","10.175","44.642","29.131"
"17","LMP3","Anthony Mantella","41","1:23.726","1:06:05.320","Green","Track","10.043","45.075","28.608"
"83","GTD","Doriane Pin","41","1:23.674","1:06:05.724","Green","Track","10.116","44.847","28.711"
"70","GTD","Brendan Iribe","40","1:23.344","1:06:06.110","Green","Track","10.058","44.539","28.747"
"3","GTDPRO","Antonio Garcia","41","1:21.288","1:06:13.548","Green","Track","9.692","43.238","28.358"
"14","GTDPRO","Jack Hawksworth","41","1:21.262","1:06:14.727","Green","Track","9.710","43.191","28.361"
"62","GTDPRO","Daniel Serra","41","1:21.435","1:06:15.355","Green","Track","9.799","43.228","28.408"
"12","GTD","Aaron Telitz","41","1:21.940","1:06:16.167","Green","Track","9.960","43.540","28.440"
"88","LMP2","Francois Perrodo","42","1:19.803","1:06:16.555","Green","Track","9.223","43.345","27.235"
"23","GTDPRO","Alex Riberas","41","1:23.392","1:06:18.993","Green","Track","10.164","44.806","28.422"
"32","GTD","Mike Skeen","41","1:23.219","1:06:19.793","Green","Track","10.022","44.775","28.422"
"66","GTD","Sheena Monk","40","1:25.381","1:06:20.646","Green","Track","10.287","46.301","28.793"
"8","LMP2","Kyffin Simpson","19","1:19.161","1:06:20.779","Green","Track","9.424","42.058","27.679"
"78","GTD","Misha Goikhberg","41","1:21.969","1:06:21.079","Green","Track","9.790","43.373","28.806"
"57","GTD","Philip Ellis","41","1:22.845","1:06:22.855","Green","Track","9.835","43.835","29.175"
"20","LMP2","Dennis Andersen","41","1:22.276","1:06:22.998","Green","Track","9.798","43.612","28.866"
"04","LMP2","George Kurtz","42","1:20.935","1:06:23.239","Green","Track","9.296","42.785","28.854"
"18","LMP2","Dwight Merriman","42","1:21.196","1:06:23.805","Green","Track","9.730","42.873","28.593"
"79","GTDPRO","Jules Gounon","41","1:23.858","1:06:24.346","Green","Track","9.817","43.732","30.309"
"63","GTDPRO","Mirko Bortolotti","41","1:23.438","1:06:24.594","Green","Track","9.814","44.143","29.481"
"44","GTD","John Potter","40","2:04.075","1:06:31.037","Green","Pit","10.141","45.866","68.068"
"10","GTP","Louis Deletraz","44","1:12.085","1:06:33.426","Green","Track","8.640","38.670","24.775"
"01","GTP","Sebastien Bourdais","44","1:12.510","1:06:35.911","Green","Track","8.617","39.080","24.813"
"60","GTP","Tom Blomqvist","44","1:12.937","1:06:37.433","Green","Track","8.867","39.154","24.916"
"38","LMP3","Cameron Shields","42","1:19.178","1:06:39.997","Green","Track","9.488","42.048","27.642"
"1","GTD","Corey Lewis","41","1:22.549","1:06:46.926","Green","Track","10.135","43.857","28.557"
"85","LMP3","Rasmus Lindh","23","1:20.793","1:06:47.231","Green","Track","9.329","43.250","28.214"
"27","GTD","Ian James","41","1:24.054","1:06:48.247","Green","Track","10.645","44.941","28.468"
"97","GTD","Chandler Hull","41","1:22.572","1:06:49.591","Green","Track","9.895","44.008","28.669"
"30","LMP3","Bijoy Garg","42","1:22.255","1:06:49.776","Green","Track","9.948","43.749","28.558"
"7","GTP","Felipe Nasr","44","1:15.392","1:06:50.004","Green","Track","8.683","40.099","26.610"
"31","GTP","Pipo Derani","44","1:13.098","1:06:50.925","Green","Track","8.441","39.208","25.449"
"96","GTD","Michael Dinan","41","1:25.259","1:06:52.634","Green","Track","9.968","46.078","29.213"
"36","LMP3","Jarett Andretti","42","1:19.783","1:06:52.836","Green","Track","9.395","42.202","28.186"
"6","GTP","Nick Tandy","44","1:13.585","1:06:52.944","Green","Track","8.562","39.152","25.871"
"25","GTP","Connor De Phillippi","44","1:13.070","1:06:53.388","Green","Track","8.716","39.044","25.310"
"61","GTDPRO","Miguel Molina","41","1:22.102","1:06:55.968","Green","Track","9.871","43.564","28.667"
"5","GTP","Mike Rockenfeller","44","1:12.930","1:06:56.591","Green","Track","8.771","39.044","25.115"
"24","GTP","Augusto Farfus","44","1:13.959","1:07:00.901","Green","Track","8.907","39.876","25.176"
"59","GTP","Neel Jani","44","1:13.676","1:07:02.823","Green","Track","8.577","39.882","25.217"
"47","GTD","Antonio Fuoco","40","1:21.890","1:07:04.267","Green","Track","9.903","43.316","28.671"
"52","LMP2","Ben Keating","43","1:17.004","1:07:04.745","Green","Track","8.798","41.176","27.030"
"9","GTDPRO","Patrick Pilet","41","1:21.783","1:07:05.116","Green","Track","9.840","43.209","28.734"
"74","LMP3","Gar Robinson","42","1:20.600","1:07:07.341","Green","Track","9.470","42.861","28.269"
"13","LMP3","Orey Fidani","42","1:21.465","1:07:12.672","Green","Track","9.605","43.617","28.243"
"11","LMP2","Steven Thomas","43","1:17.805","1:07:13.593","Green","Track","8.699","41.314","27.792"
"77","GTD","Alan Brynjolfsson","41","1:24.257","1:07:14.223","Green","Track","10.090","44.978","29.189"
"92","GTD","David Brule","40","1:24.102","1:07:16.606","Green","Track","10.313","44.579","29.210"
"35","LMP2","John Falb","43","1:16.893","1:07:20.650","Green","Track","8.911","40.179","27.803"
"93","GTD","Kyle Marcelli","21","1:23.676","1:07:28.054","Green","Track","9.899","45.197","28.580"
"023","GTD","Charles Scardina","41","1:23.785","1:07:28.719","Green","Track","10.242","44.724","28.819"
"80","GTD","PJ Hyett","41","1:23.924","1:07:29.064","Green","Track","10.435","44.515","28.974"
"17","LMP3","Anthony Mantella","42","1:24.603","1:07:29.923","Green","Track","10.431","44.675","29.497"
"16","GTD","Ryan Hardwick","41","1:27.155","1:07:30.821","Green","Track","10.317","46.027","30.811"
"83","GTD","Doriane Pin","42","1:25.238","1:07:30.962","Green","Track","10.298","44.698","30.242"
"70","GTD","Brendan Iribe","41","1:25.025","1:07:31.135","Green","Track","10.091","44.865","30.069"
"3","GTDPRO","Antonio Garcia","42","1:21.290","1:07:34.838","Green","Track","9.675","43.230","28.385"
"88","LMP2","Francois Perrodo","43","1:18.471","1:07:35.026","Green","Track","9.515","41.473","27.483"
"14","GTDPRO","Jack Hawksworth","42","1:21.400","1:07:36.127","Green","Track","9.659","43.167","28.574"
"62","GTDPRO","Daniel Serra","42","1:21.410","1:07:36.765","Green","Track","9.721","43.277","28.412"
"8","LMP2","Kyffin Simpson","20","1:17.172","1:07:37.951","Green","Track","9.430","40.506","27.236"
"12","GTD","Aaron Telitz","42","1:22.335","1:07:38.502","Green","Track","9.706","43.913","28.716"
"23","GTDPRO","Alex Riberas","42","1:21.882","1:07:40.875","Green","Track","9.819","43.635","28.428"
"32","GTD","Mike Skeen","42","1:22.055","1:07:41.848","Green","Track","9.771","43.809","28.475"
"04","LMP2","George Kurtz","43","1:20.325","1:07:43.564","Green","Track","9.870","43.113","27.342"
"20","LMP2","Dennis Andersen","42","1:21.209","1:07:44.207","Green","Track","9.658","43.300","28.251"
"78","GTD","Misha Goikhberg","42","1:23.757","1:07:44.836","Green","Track","10.116","44.788","28.853"
"18","LMP2","Dwight Merriman","43","1:21.362","1:07:45.167","Green","Track","9.466","44.053","27.843"
"57","GTD","Philip Ellis","42","1:23.007","1:07:45.862","Green","Track","10.127","44.228","28.652"
"79","GTDPRO","Jules Gounon","42","1:22.023","1:07:46.369","Green","Track","9.780","43.976","28.267"
"10","GTP","Louis Deletraz","45","1:13.121","1:07:46.547","Green","Track","8.671","38.748","25.702"
"63","GTDPRO","Mirko Bortolotti","42","1:22.418","1:07:47.012","Green","Track","10.078","43.707","28.633"
"01","GTP","Sebastien Bourdais","45","1:12.216","1:07:48.127","Green","Track","8.457","38.811","24.948"
"66","GTD","Sheena Monk","41","1:28.183","1:07:48.829","Green","Track","10.040","48.407","29.736"
"60","GTP","Tom Blomqvist","45","1:11.930","1:07:49.363","Green","Track","8.452","38.683","24.795"
"38","LMP3","Cameron Shields","43","1:18.376","1:07:58.373","Green","Track","9.225","41.452","27.699"
"7","GTP","Felipe Nasr","45","1:15.532","1:08:05.536","Green","Track","9.064","41.071","25.397"
"31","GTP","Pipo Derani","45","1:14.999","1:08:05.924","Green","Track","8.944","40.750","25.305"
"85","LMP3","Rasmus Lindh","24","1:19.874","1:08:07.105","Green","Track","9.590","41.801","28.483"
"6","GTP","Nick Tandy","45","1:15.028","1:08:07.972","Green","Track","9.100","40.592","25.336"
"25","GTP","Connor De Phillippi","45","1:15.301","1:08:08.689","Green","Track","9.273","40.262","25.766"
"1","GTD","Corey Lewis","42","1:22.419","1:08:09.345","Green","Track","9.791","43.992","28.636"
"30","LMP3","Bijoy Garg","43","1:21.055","1:08:10.831","Green","Track","9.685","43.551","27.819"
"5","GTP","Mike Rockenfeller","45","1:14.782","1:08:11.373","Green","Track","8.680","40.524","25.578"
"27","GTD","Ian James","42","1:23.852","1:08:12.099","Green","Track","10.003","44.583","29.266"
"97","GTD","Chandler Hull","42","1:23.633","1:08:13.224","Green","Track","10.213","44.800","28.620"
"24","GTP","Augusto Farfus","45","1:13.233","1:08:14.134","Green","Track","8.607","39.543","25.083"
"36","LMP3","Jarett Andretti","43","1:23.300","1:08:16.136","Green","Track","10.156","45.203","27.941"
"59","GTP","Neel Jani","45","1:14.480","1:08:17.303","Green","Track","8.481","38.971","27.028"
"96","GTD","Michael Dinan","42","1:25.199","1:08:17.833","Green","Track","10.024","46.289","28.886"
"61","GTDPRO","Miguel Molina","42","1:22.896","1:08:18.864","Green","Track","9.877","43.782","29.237"
"44","GTD","Spencer Pumpelly","41","1:48.256","1:08:19.293","Green","Track","29.516","48.209","30.531"
"52","LMP2","Ben Keating","44","1:16.608","1:08:21.353","Green","Track","9.386","40.315","26.907"
"47","GTD","Antonio Fuoco","41","1:21.801","1:08:26.068","Green","Track","9.839","43.567","28.395"
"74","LMP3","Gar Robinson","43","1:19.670","1:08:27.011","Green","Track","9.296","42.065","28.309"
"9","GTDPRO","Patrick Pilet","42","1:22.340","1:08:27.456","Green","Track","9.932","43.382","29.026"
"11","LMP2","Steven Thomas","44","1:17.804","1:08:31.397","Green","Track","8.935","42.012","26.857"
"13","LMP3","Orey Fidani","43","1:21.300","1:08:33.972","Green","Track","9.676","43.469","28.155"
"35","LMP2","John Falb","44","1:16.593","1:08:37.243","Green","Track","8.843","40.545","27.205"
"77","GTD","Alan Brynjolfsson","42","1:23.639","1:08:37.862","Green","Track","10.209","44.284","29.146"
"92","GTD","David Brule","41","1:24.154","1:08:40.760","Green","Track","10.141","44.593","29.420"
"93","GTD","Kyle Marcelli","22","1:21.736","1:08:49.790","Green","Track","9.744","43.611","28.381"
"023","GTD","Charles Scardina","42","1:24.067","1:08:52.786","Green","Track","10.106","44.476","29.485"
"17","LMP3","Anthony Mantella","43","1:23.155","1:08:53.078","Green","Track","9.641","44.357","29.157"
"83","GTD","Doriane Pin","43","1:22.363","1:08:53.325","Green","Track","10.323","43.222","28.818"
"80","GTD","PJ Hyett","42","1:24.539","1:08:53.603","Green","Track","10.220","44.192","30.127"
"88","LMP2","Francois Perrodo","44","1:18.683","1:08:53.709","Green","Track","9.312","41.473","27.898"
"70","GTD","Brendan Iribe","42","1:23.567","1:08:54.702","Green","Track","10.475","44.279","28.813"
"8","LMP2","Kyffin Simpson","21","1:16.871","1:08:54.822","Green","Track","8.792","41.419","26.660"
"16","GTD","Ryan Hardwick","42","1:25.908","1:08:56.729","Green","Track","11.112","45.604","29.192"
"3","GTDPRO","Antonio Garcia","43","1:22.052","1:08:56.890","Green","Track","9.954","43.482","28.616"
"14","GTDPRO","Jack Hawksworth","43","1:22.013","1:08:58.140","Green","Track","9.789","43.744","28.480"
"62","GTDPRO","Daniel Serra","43","1:21.847","1:08:58.612","Green","Track","9.776","43.532","28.539"
"12","GTD","Aaron Telitz","43","1:21.476","1:08:59.978","Green","Track","9.750","43.328","28.398"
"04","LMP2","George Kurtz","44","1:17.942","1:09:01.506","Green","Track","8.752","42.210","26.980"
"23","GTDPRO","Alex Riberas","43","1:22.350","1:09:03.225","Green","Track","9.861","43.704","28.785"
"20","LMP2","Dennis Andersen","43","1:19.312","1:09:03.519","Green","Track","8.925","42.476","27.911"
"01","GTP","Sebastien Bourdais","46","1:16.250","1:09:04.377","Green","Track","8.962","41.053","26.235"
"18","LMP2","Dwight Merriman","44","1:19.672","1:09:04.839","Green","Track","9.350","41.661","28.661"
"60","GTP","Tom Blomqvist","46","1:15.545","1:09:04.908","Green","Track","8.526","40.877","26.142"
"32","GTD","Mike Skeen","43","1:23.480","1:09:05.328","Green","Track","9.820","43.939","29.721"
"78","GTD","Misha Goikhberg","43","1:23.158","1:09:07.994","Green","Track","10.042","44.441","28.675"
"57","GTD","Philip Ellis","43","1:22.578","1:09:08.440","Green","Track","9.981","44.064","28.533"
"79","GTDPRO","Jules Gounon","43","1:22.505","1:09:08.874","Green","Track","9.993","44.075","28.437"
"63","GTDPRO","Mirko Bortolotti","43","1:22.409","1:09:09.421","Green","Track","9.894","43.992","28.523"
"10","GTP","Louis Deletraz","46","1:24.909","1:09:11.456","Green","Pit","9.288","40.087","35.534"
"66","GTD","Sheena Monk","42","1:24.083","1:09:12.912","Green","Track","10.252","45.023","28.808"
"38","LMP3","Cameron Shields","44","1:18.417","1:09:16.790","Green","Track","9.325","41.408","27.684"
"7","GTP","Felipe Nasr","46","1:13.338","1:09:18.874","Green","Track","8.632","39.331","25.375"
"31","GTP","Pipo Derani","46","1:13.244","1:09:19.168","Green","Track","8.533","39.330","25.381"
"6","GTP","Nick Tandy","46","1:13.932","1:09:21.904","Green","Track","8.796","40.178","24.958"
"25","GTP","Connor De Phillippi","46","1:13.985","1:09:22.674","Green","Track","8.702","39.948","25.335"
"5","GTP","Mike Rockenfeller","46","1:14.431","1:09:25.804","Green","Track","8.925","40.171","25.335"
"85","LMP3","Rasmus Lindh","25","1:19.722","1:09:26.827","Green","Track","9.216","42.273","28.233"
"24","GTP","Augusto Farfus","46","1:14.173","1:09:28.307","Green","Track","9.008","39.988","25.177"
"30","LMP3","Bijoy Garg","44","1:20.101","1:09:30.932","Green","Track","9.755","42.370","27.976"
"1","GTD","Corey Lewis","43","1:22.285","1:09:31.630","Green","Track","9.777","43.659","28.849"
"59","GTP","Neel Jani","46","1:14.646","1:09:31.949","Green","Track","8.794","40.655","25.197"
"27","GTD","Ian James","43","1:22.746","1:09:34.845","Green","Track","9.913","44.397","28.436"
"97","GTD","Chandler Hull","43","1:22.873","1:09:36.097","Green","Track","9.923","44.283","28.667"
"36","LMP3","Jarett Andretti","44","1:20.211","1:09:36.347","Green","Track","9.419","42.682","28.110"
"52","LMP2","Ben Keating","45","1:17.605","1:09:38.958","Green","Track","8.822","41.689","27.094"
"96","GTD","Michael Dinan","43","1:23.027","1:09:40.860","Green","Track","10.040","44.112","28.875"
"61","GTDPRO","Miguel Molina","43","1:22.775","1:09:41.639","Green","Track","10.067","43.867","28.841"
"44","GTD","Spencer Pumpelly","42","1:23.785","1:09:43.078","Green","Track","10.647","44.382","28.756"
"47","GTD","Antonio Fuoco","42","1:21.411","1:09:47.479","Green","Track","9.788","43.137","28.486"
"74","LMP3","Gar Robinson","44","1:20.737","1:09:47.748","Green","Track","9.332","42.844","28.561"
"11","LMP2","Steven Thomas","45","1:16.487","1:09:47.884","Green","Track","8.800","40.566","27.121"
"9","GTDPRO","Patrick Pilet","43","1:21.542","1:09:48.998","Green","Track","9.810","43.164","28.568"
"35","LMP2","John Falb","45","1:16.171","1:09:53.414","Green","Track","8.824","40.390","26.957"
"13","LMP3","Orey Fidani","44","1:20.590","1:09:54.562","Green","Track","9.605","42.630","28.355"
"77","GTD","Alan Brynjolfsson","43","1:23.022","1:10:00.884","Green","Track","10.198","44.132","28.692"
"92","GTD","David Brule","42","1:24.385","1:10:05.145","Green","Track","10.358","44.796","29.231"
"93","GTD","Kyle Marcelli","23","1:21.413","1:10:11.203","Green","Track","9.735","43.229","28.449"
"88","LMP2","Francois Perrodo","45","1:20.009","1:10:13.718","Green","Track","10.162","42.727","27.120"
"8","LMP2","Kyffin Simpson","22","1:19.386","1:10:14.208","Green","Track","9.536","43.177","26.673"
"023","GTD","Charles Scardina","43","1:24.243","1:10:17.029","Green","Track","10.141","44.914","29.188"
"17","LMP3","Anthony Mantella","44","1:24.123","1:10:17.201","Green","Track","10.178","45.486","28.459"
"83","GTD","Doriane Pin","44","1:24.376","1:10:17.701","Green","Track","10.453","45.237","28.686"
"70","GTD","Brendan Iribe","43","1:23.697","1:10:18.399","Green","Track","10.069","44.766","28.862"
"80","GTD","PJ Hyett","43","1:25.244","1:10:18.847","Green","Track","10.674","45.067","29.503"
"3","GTDPRO","Antonio Garcia","44","1:22.439","1:10:19.329","Green","Track","9.998","43.514","28.927"
"01","GTP","Sebastien Bourdais","47","1:15.047","1:10:19.424","Green","Track","9.118","39.909","26.020"
"04","LMP2","George Kurtz","45","1:19.049","1:10:20.555","Green","Track","8.831","42.432","27.786"
"60","GTP","Tom Blomqvist","47","1:15.890","1:10:20.798","Green","Track","9.058","40.281","26.551"
"14","GTDPRO","Jack Hawksworth","44","1:23.523","1:10:21.663","Green","Track","9.727","44.190","29.606"
"62","GTDPRO","Daniel Serra","44","1:23.460","1:10:22.072","Green","Track","9.883","44.398","29.179"
"16","GTD","Ryan Hardwick","43","1:26.114","1:10:22.843","Green","Track","10.472","45.339","30.303"
"12","GTD","Aaron Telitz","44","1:22.995","1:10:22.973","Green","Track","9.784","43.811","29.400"
"20","LMP2","Dennis Andersen","44","1:19.608","1:10:23.127","Green","Track","9.227","41.724","28.657"
"18","LMP2","Dwight Merriman","45","1:20.913","1:10:25.752","Green","Track","10.534","42.372","28.007"
"23","GTDPRO","Alex Riberas","44","1:23.101","1:10:26.326","Green","Track","10.137","43.945","29.019"
"32","GTD","Mike Skeen","44","1:22.882","1:10:28.210","Green","Track","10.410","43.763","28.709"
"78","GTD","Misha Goikhberg","44","1:21.773","1:10:29.767","Green","Track","9.841","43.440","28.492"
"57","GTD","Philip Ellis","44","1:21.873","1:10:30.313","Green","Track","9.896","43.634","28.343"
"79","GTDPRO","Jules Gounon","44","1:21.918","1:10:30.792","Green","Track","9.826","43.702","28.390"
"63","GTDPRO","Mirko Bortolotti","44","1:21.956","1:10:31.377","Green","Track","9.863","43.516","28.577"
"31","GTP","Pipo Derani","47","1:13.894","1:10:33.062","Green","Track","8.699","39.868","25.327"
"7","GTP","Felipe Nasr","47","1:14.529","1:10:33.403","Green","Track","8.613","40.042","25.874"
"6","GTP","Nick Tandy","47","1:13.318","1:10:35.222","Green","Track","8.541","39.188","25.589"
"38","LMP3","Cameron Shields","45","1:19.033","1:10:35.823","Green","Track","9.188","41.915","27.930"
"25","GTP","Connor De Phillippi","47","1:13.481","1:10:36.155","Green","Track","8.616","38.968","25.897"
"66","GTD","Sheena Monk","43","1:24.428","1:10:37.340","Green","Track","10.098","44.808","29.522"
"5","GTP","Mike Rockenfeller","47","1:12.740","1:10:38.544","Green","Track","8.572","38.979","25.189"
"24","GTP","Augusto Farfus","47","1:13.471","1:10:41.778","Green","Track","8.741","39.486","25.244"
"85","LMP3","Rasmus Lindh","26","1:19.005","1:10:45.832","Green","Track","9.382","41.706","27.917"
"59","GTP","Neel Jani","47","1:14.131","1:10:46.080","Green","Track","8.698","40.254","25.179"
"30","LMP3","Bijoy Garg","45","1:19.250","1:10:50.182","Green","Track","9.312","42.068","27.870"
"1","GTD","Corey Lewis","44","1:22.123","1:10:53.753","Green","Track","9.845","43.634","28.644"
"52","LMP2","Ben Keating","46","1:17.082","1:10:56.040","Green","Track","8.760","41.234","27.088"
"27","GTD","Ian James","44","1:22.533","1:10:57.378","Green","Track","9.811","44.026","28.696"
"36","LMP3","Jarett Andretti","45","1:22.499","1:10:58.846","Green","Track","9.728","44.263","28.508"
"97","GTD","Chandler Hull","44","1:23.538","1:10:59.635","Green","Track","9.769","44.441","29.328"
"96","GTD","Michael Dinan","44","1:22.115","1:11:02.975","Green","Track","9.780","43.694","28.641"
"61","GTDPRO","Miguel Molina","44","1:22.215","1:11:03.854","Green","Track","9.885","43.627","28.703"
"44","GTD","Spencer Pumpelly","43","1:22.018","1:11:05.096","Green","Track","9.928","43.498","28.592"
