"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"66","GTD","Till Bechtolsheimer","2","2:05.180","4:56.281","Green","Track","11.704","78.762","34.714"
"12","GTD","Frankie Montecalvo","2","2:05.663","4:56.925","Green","Track","11.826","79.143","34.694"
"59","GTD","Jon Miller","2","2:06.667","4:58.741","Green","Track","12.146","78.761","35.760"
"27","GTD","Ian James","2","2:06.869","4:58.737","Green","Track","12.114","78.728","36.027"
"97","GTDPRO","Cooper MacNeil","2","2:06.845","4:59.185","Green","Track","12.079","78.943","35.823"
"57","GTD","Russell Ward","2","2:06.561","4:59.619","Green","Track","11.918","78.664","35.979"
"39","GTD","Robert Megennis","2","2:06.869","4:59.802","Green","Track","12.214","79.089","35.566"
"70","GTD","Brendan Iribe","2","2:06.146","5:00.250","Green","Track","12.172","78.933","35.041"
"44","GTD","John Potter","2","2:06.531","5:00.143","Green","Track","11.930","79.275","35.326"
"99","GTD","Rob Ferriol","2","2:06.366","5:01.005","Green","Track","11.962","79.163","35.241"
"23","GTDPRO","Alex Riberas","2","2:13.524","5:01.490","Green","Track","11.861","82.676","38.987"
"42","GTD","Don Yount","2","2:07.761","5:03.534","Green","Track","12.244","79.630","35.887"
"32","GTD","Mike Skeen","2","2:24.576","5:22.798","Green","Track","31.583","78.359","34.634"
"31","DPi","Pipo Derani","3","1:49.616","5:31.655","Green","Track","10.040","69.096","30.480"
"10","DPi","Ricky Taylor","3","1:49.273","5:32.531","Green","Track","9.946","69.027","30.300"
"60","DPi","Tom Blomqvist","3","1:49.444","5:33.507","Green","Track","10.064","68.881","30.499"
"02","DPi","Alex Lynn","3","1:49.089","5:34.702","Green","Track","10.188","68.780","30.121"
"48","DPi","Mike Rockenfeller","3","1:49.096","5:36.102","Green","Track","9.930","68.755","30.411"
"5","DPi","Tristan Vautier","3","1:50.602","5:40.413","Green","Track","10.505","69.372","30.725"
"52","LMP2","Ben Keating","3","1:52.930","5:46.160","Green","Track","10.524","71.008","31.398"
"81","LMP2","Henrik Hedman","3","1:54.064","5:49.379","Green","Track","10.647","71.771","31.646"
"18","LMP2","Dwight Merriman","3","1:54.656","5:50.935","Green","Track","10.476","72.483","31.697"
"29","LMP2","Frits Van Eerd","3","1:54.916","5:52.334","Green","Track","10.872","72.429","31.615"
"11","LMP2","Steven Thomas","3","1:55.860","5:56.108","Green","Track","10.703","72.932","32.225"
"8","LMP2","John Farano","3","1:55.841","5:56.608","Green","Track","10.911","72.670","32.260"
"20","LMP2","Dennis Andersen","3","1:55.688","5:56.862","Green","Track","10.821","72.827","32.040"
"22","LMP2","James McGuire","3","1:57.009","5:59.961","Green","Track","10.764","74.082","32.163"
"74","LMP3","Gar Robinson","3","2:01.705","6:13.942","Green","Track","11.695","76.370","33.640"
"6","LMP3","Harry Gottsacker","3","2:01.872","6:14.618","Green","Track","11.471","76.670","33.731"
"40","LMP3","Max Hanratty","3","2:01.667","6:15.031","Green","Track","11.565","76.341","33.761"
"38","LMP3","Dan Goldburg","3","2:01.788","6:15.515","Green","Track","11.716","76.429","33.643"
"54","LMP3","George Kurtz","3","2:02.126","6:19.447","Green","Track","11.324","76.572","34.230"
"13","LMP3","Orey Fidani","3","2:02.552","6:20.190","Green","Track","12.071","76.713","33.768"
"7","LMP3","Anthony Mantella","3","2:02.717","6:21.430","Green","Track","11.993","77.085","33.639"
"30","LMP3","Ari Balogh","3","2:05.271","6:23.691","Green","Track","12.193","78.922","34.156"
"33","LMP3","Lance Willsey","3","2:07.510","6:24.965","Green","Track","0.000","0.000","34.271"
"01","DPi","Sebastien Bourdais","2","4:21.156","6:31.660","Green","Track","156.939","72.878","31.339"
"62","GTDPRO","Daniel Serra","3","2:02.390","6:48.611","Green","Track","11.514","76.601","34.275"
"63","GTDPRO","Mirko Bortolotti","3","2:02.439","6:48.873","Green","Track","11.576","76.738","34.125"
"96","GTD","Robby Foley","3","2:02.770","6:50.264","Green","Track","11.613","76.851","34.306"
"16","GTD","Zacharie Robichon","3","2:02.850","6:51.264","Green","Track","11.643","76.677","34.530"
"1","GTD","Madison Snow","3","2:02.974","6:51.626","Green","Track","11.791","76.980","34.203"
"3","GTDPRO","Antonio Garcia","3","2:02.808","6:51.861","Green","Track","11.738","76.910","34.160"
"9","GTDPRO","Matt Campbell","3","2:02.901","6:52.844","Green","Track","11.685","76.747","34.469"
"47","GTD","Giorgio Sernagiotto","3","2:03.047","6:53.172","Green","Track","11.755","76.855","34.437"
"24","GTDPRO","Nick Yelloly","3","2:02.788","6:53.322","Green","Track","11.704","76.962","34.122"
"14","GTDPRO","Aaron Telitz","3","2:03.027","6:54.282","Green","Track","11.653","77.051","34.323"
"25","GTDPRO","Augusto Farfus","3","2:03.055","6:54.685","Green","Track","11.815","77.036","34.204"
"79","GTDPRO","Julien Andlauer","3","2:03.120","6:56.535","Green","Track","11.662","76.658","34.800"
"93","GTDPRO","Kyle Marcelli","3","2:02.964","6:56.938","Green","Track","11.738","76.726","34.500"
"28","GTD","Michael de Quesada","3","2:03.461","6:57.689","Green","Track","11.815","77.066","34.580"
"21","GTD","Simon Mann","3","2:03.032","6:58.174","Green","Track","11.773","76.968","34.291"
"66","GTD","Till Bechtolsheimer","3","2:03.575","6:59.856","Green","Track","11.803","77.186","34.586"
"12","GTD","Frankie Montecalvo","3","2:03.553","7:00.478","Green","Track","11.609","77.548","34.396"
"59","GTD","Jon Miller","3","2:03.558","7:02.299","Green","Track","12.018","77.001","34.539"
"27","GTD","Ian James","3","2:05.025","7:03.762","Green","Track","12.250","77.868","34.907"
"97","GTDPRO","Cooper MacNeil","3","2:05.004","7:04.189","Green","Track","12.132","78.092","34.780"
"57","GTD","Russell Ward","3","2:04.893","7:04.512","Green","Track","11.935","78.225","34.733"
"39","GTD","Robert Megennis","3","2:05.196","7:04.998","Green","Track","12.138","78.285","34.773"
"44","GTD","John Potter","3","2:05.805","7:05.948","Green","Track","12.083","78.823","34.899"
"70","GTD","Brendan Iribe","3","2:06.025","7:06.275","Green","Track","12.204","78.993","34.828"
"99","GTD","Rob Ferriol","3","2:06.426","7:07.431","Green","Track","11.985","78.657","35.784"
"42","GTD","Don Yount","3","2:07.773","7:11.307","Green","Track","12.360","79.881","35.532"
"31","DPi","Pipo Derani","4","1:48.903","7:20.558","Green","Track","9.949","68.522","30.432"
"10","DPi","Ricky Taylor","4","1:48.926","7:21.457","Green","Track","9.788","68.833","30.305"
"23","GTDPRO","Alex Riberas","3","2:21.909","7:23.399","Green","Pit","12.574","83.227","46.108"
"60","DPi","Tom Blomqvist","4","1:49.775","7:23.282","Green","Track","9.902","68.679","31.194"
"02","DPi","Alex Lynn","4","1:48.935","7:23.637","Green","Track","9.980","68.479","30.476"
"48","DPi","Mike Rockenfeller","4","1:49.154","7:25.256","Green","Track","9.935","68.499","30.720"
"32","GTD","Mike Skeen","3","2:03.472","7:26.270","Green","Track","11.631","77.309","34.532"
"5","DPi","Tristan Vautier","4","1:49.488","7:29.901","Green","Track","10.357","68.737","30.394"
"52","LMP2","Ben Keating","4","1:51.759","7:37.919","Green","Track","10.318","70.440","31.001"
"81","LMP2","Henrik Hedman","4","1:53.733","7:43.112","Green","Track","10.556","71.618","31.559"
"18","LMP2","Dwight Merriman","4","1:53.883","7:44.818","Green","Track","10.293","71.944","31.646"
"29","LMP2","Frits Van Eerd","4","1:54.691","7:47.025","Green","Track","10.835","72.206","31.650"
"11","LMP2","Steven Thomas","4","1:55.136","7:51.244","Green","Track","10.586","72.282","32.268"
"8","LMP2","John Farano","4","1:55.170","7:51.778","Green","Track","10.842","72.569","31.759"
"20","LMP2","Dennis Andersen","4","1:55.567","7:52.429","Green","Track","10.944","72.905","31.718"
"22","LMP2","James McGuire","4","1:55.596","7:55.557","Green","Track","10.860","72.895","31.841"
"74","LMP3","Gar Robinson","4","2:01.238","8:15.180","Green","Track","11.471","76.303","33.464"
"6","LMP3","Harry Gottsacker","4","2:01.303","8:15.921","Green","Track","11.409","76.165","33.729"
"40","LMP3","Max Hanratty","4","2:01.260","8:16.291","Green","Track","11.459","76.168","33.633"
"38","LMP3","Dan Goldburg","4","2:01.219","8:16.734","Green","Track","11.353","76.312","33.554"
"54","LMP3","George Kurtz","4","2:01.078","8:20.525","Green","Track","11.163","75.690","34.225"
"13","LMP3","Orey Fidani","4","2:01.228","8:21.418","Green","Track","11.713","75.777","33.738"
"7","LMP3","Anthony Mantella","4","2:01.935","8:23.365","Green","Track","11.677","76.449","33.809"
"01","DPi","Sebastien Bourdais","3","1:52.612","8:24.272","Green","Track","10.318","70.933","31.361"
"30","LMP3","Ari Balogh","4","2:03.381","8:27.072","Green","Track","11.874","77.024","34.483"
"33","LMP3","Lance Willsey","4","2:02.873","8:27.838","Green","Track","11.556","77.203","34.114"
"62","GTDPRO","Daniel Serra","4","2:01.963","8:50.574","Green","Track","11.531","76.103","34.329"
"63","GTDPRO","Mirko Bortolotti","4","2:02.098","8:50.971","Green","Track","11.605","76.424","34.069"
"96","GTD","Robby Foley","4","2:02.412","8:52.676","Green","Track","11.583","76.506","34.323"
"1","GTD","Madison Snow","4","2:02.145","8:53.771","Green","Track","11.675","76.272","34.198"
"3","GTDPRO","Antonio Garcia","4","2:02.431","8:54.292","Green","Track","11.743","76.594","34.094"
"9","GTDPRO","Matt Campbell","4","2:02.473","8:55.317","Green","Track","11.668","76.380","34.425"
"47","GTD","Giorgio Sernagiotto","4","2:02.505","8:55.677","Green","Track","11.672","76.607","34.226"
"24","GTDPRO","Nick Yelloly","4","2:02.708","8:56.030","Green","Track","11.815","76.933","33.960"
"14","GTDPRO","Aaron Telitz","4","2:03.015","8:57.297","Green","Track","11.510","77.111","34.394"
"25","GTDPRO","Augusto Farfus","4","2:02.807","8:57.492","Green","Track","11.673","76.880","34.254"
"79","GTDPRO","Julien Andlauer","4","2:03.169","8:59.704","Green","Track","11.662","76.951","34.556"
"93","GTDPRO","Kyle Marcelli","4","2:03.084","9:00.022","Green","Track","11.754","76.966","34.364"
"28","GTD","Michael de Quesada","4","2:03.101","9:00.790","Green","Track","11.689","76.962","34.450"
"21","GTD","Simon Mann","4","2:02.958","9:01.132","Green","Track","11.761","76.818","34.379"
"66","GTD","Till Bechtolsheimer","4","2:03.233","9:03.089","Green","Track","11.669","77.053","34.511"
"12","GTD","Frankie Montecalvo","4","2:03.130","9:03.608","Green","Track","11.600","77.169","34.361"
"59","GTD","Jon Miller","4","2:03.423","9:05.722","Green","Track","11.710","77.252","34.461"
"27","GTD","Ian James","4","2:04.207","9:07.969","Green","Track","11.789","77.326","35.092"
"57","GTD","Russell Ward","4","2:03.914","9:08.426","Green","Track","11.768","77.208","34.938"
"97","GTDPRO","Cooper MacNeil","4","2:05.305","9:09.494","Green","Track","11.958","78.539","34.808"
"39","GTD","Robert Megennis","4","2:04.946","9:09.944","Green","Track","11.988","78.013","34.945"
"31","DPi","Pipo Derani","5","1:50.008","9:10.566","Green","Track","9.890","68.656","31.462"
"44","GTD","John Potter","4","2:05.172","9:11.120","Green","Track","11.758","78.165","35.249"
"70","GTD","Brendan Iribe","4","2:04.912","9:11.187","Green","Track","11.888","78.137","34.887"
"10","DPi","Ricky Taylor","5","1:50.318","9:11.775","Green","Track","9.842","69.296","31.180"
"99","GTD","Rob Ferriol","4","2:05.248","9:12.679","Green","Track","11.875","77.783","35.590"
"60","DPi","Tom Blomqvist","5","1:49.354","9:12.636","Green","Track","9.864","68.618","30.872"
"02","DPi","Alex Lynn","5","1:49.994","9:13.631","Green","Track","10.191","69.004","30.799"
"48","DPi","Mike Rockenfeller","5","1:49.405","9:14.661","Green","Track","9.940","68.469","30.996"
"42","GTD","Don Yount","4","2:07.048","9:18.355","Green","Track","12.271","79.210","35.567"
"5","DPi","Tristan Vautier","5","1:49.010","9:18.911","Green","Track","10.213","68.486","30.311"
"16","GTD","Zacharie Robichon","4","2:32.381","9:23.645","Green","Pit","11.667","89.781","50.933"
"32","GTD","Mike Skeen","4","2:03.034","9:29.304","Green","Track","11.670","76.927","34.437"
"52","LMP2","Ben Keating","5","1:51.466","9:29.385","Green","Track","10.242","70.206","31.018"
"81","LMP2","Henrik Hedman","5","1:53.056","9:36.168","Green","Track","10.523","71.163","31.370"
"18","LMP2","Dwight Merriman","5","1:53.769","9:38.587","Green","Track","10.490","71.639","31.640"
"29","LMP2","Frits Van Eerd","5","1:54.478","9:41.503","Green","Track","10.802","71.949","31.727"
"11","LMP2","Steven Thomas","5","1:55.401","9:46.645","Green","Track","10.606","72.573","32.222"
"20","LMP2","Dennis Andersen","5","1:56.435","9:48.864","Green","Track","10.582","74.295","31.558"
"22","LMP2","James McGuire","5","1:56.551","9:52.108","Green","Track","10.717","73.731","32.103"
"74","LMP3","Gar Robinson","5","2:00.675","10:15.855","Green","Track","11.438","75.718","33.519"
"6","LMP3","Harry Gottsacker","5","2:00.895","10:16.816","Green","Track","11.416","75.800","33.679"
"40","LMP3","Max Hanratty","5","2:00.767","10:17.058","Green","Track","11.521","75.734","33.512"
"38","LMP3","Dan Goldburg","5","2:00.950","10:17.684","Green","Track","11.369","76.197","33.384"
"01","DPi","Sebastien Bourdais","4","1:57.297","10:21.569","Green","Track","10.772","74.629","31.896"
"54","LMP3","George Kurtz","5","2:01.452","10:21.977","Green","Track","11.075","76.030","34.347"
"13","LMP3","Orey Fidani","5","2:01.513","10:22.931","Green","Track","11.727","76.094","33.692"
"7","LMP3","Anthony Mantella","5","2:03.057","10:26.422","Green","Track","11.497","77.331","34.229"
"8","LMP2","John Farano","5","2:37.431","10:29.209","Green","Track","10.824","111.637","34.970"
"30","LMP3","Ari Balogh","5","2:03.830","10:30.902","Green","Track","11.826","77.570","34.434"
"33","LMP3","Lance Willsey","5","2:03.488","10:31.326","Green","Track","11.465","77.640","34.383"
"62","GTDPRO","Daniel Serra","5","2:02.063","10:52.637","Green","Track","11.484","76.268","34.311"
"63","GTDPRO","Mirko Bortolotti","5","2:01.948","10:52.919","Green","Track","11.593","76.364","33.991"
"96","GTD","Robby Foley","5","2:02.684","10:55.360","Green","Track","11.609","76.626","34.449"
"1","GTD","Madison Snow","5","2:02.109","10:55.880","Green","Track","11.618","76.321","34.170"
"3","GTDPRO","Antonio Garcia","5","2:02.217","10:56.509","Green","Track","11.599","76.629","33.989"
"9","GTDPRO","Matt Campbell","5","2:02.534","10:57.851","Green","Track","11.553","76.475","34.506"
"47","GTD","Giorgio Sernagiotto","5","2:02.408","10:58.085","Green","Track","11.639","76.410","34.359"
"24","GTDPRO","Nick Yelloly","5","2:02.258","10:58.288","Green","Track","11.655","76.548","34.055"
"25","GTDPRO","Augusto Farfus","5","2:02.534","11:00.026","Green","Track","11.816","76.577","34.141"
"14","GTDPRO","Aaron Telitz","5","2:02.631","10:59.928","Green","Track","11.696","76.545","34.390"
"79","GTDPRO","Julien Andlauer","5","2:02.534","11:02.238","Green","Track","11.634","76.432","34.468"
"93","GTDPRO","Kyle Marcelli","5","2:02.742","11:02.764","Green","Track","11.708","76.565","34.469"
"31","DPi","Pipo Derani","6","1:52.616","11:03.182","Green","Track","11.014","70.371","31.231"
"28","GTD","Michael de Quesada","5","2:02.989","11:03.779","Green","Track","11.661","76.734","34.594"
"10","DPi","Ricky Taylor","6","1:52.462","11:04.237","Green","Track","10.454","71.145","30.863"
"21","GTD","Simon Mann","5","2:03.503","11:04.635","Green","Track","11.710","77.164","34.629"
"02","DPi","Alex Lynn","6","1:52.954","11:06.585","Green","Track","10.874","70.922","31.158"
"66","GTD","Till Bechtolsheimer","5","2:03.478","11:06.567","Green","Track","11.615","77.090","34.773"
"60","DPi","Tom Blomqvist","6","1:54.120","11:06.756","Green","Track","10.752","71.525","31.843"
"48","DPi","Mike Rockenfeller","6","1:52.246","11:06.907","Green","Track","10.345","71.286","30.615"
"12","GTD","Frankie Montecalvo","5","2:03.463","11:07.071","Green","Track","11.631","77.121","34.711"
"59","GTD","Jon Miller","5","2:03.647","11:09.369","Green","Track","11.619","77.362","34.666"
"27","GTD","Ian James","5","2:03.734","11:11.703","Green","Track","11.697","77.445","34.592"
"5","DPi","Tristan Vautier","6","1:52.960","11:11.871","Green","Track","10.360","71.190","31.410"
"57","GTD","Russell Ward","5","2:03.894","11:12.320","Green","Track","11.631","77.811","34.452"
"97","GTDPRO","Cooper MacNeil","5","2:05.242","11:14.736","Green","Track","12.077","78.539","34.626"
"39","GTD","Robert Megennis","5","2:05.808","11:15.752","Green","Track","12.137","78.773","34.898"
"70","GTD","Brendan Iribe","5","2:05.268","11:16.455","Green","Track","12.079","78.399","34.790"
"44","GTD","John Potter","5","2:06.042","11:17.162","Green","Track","12.516","78.777","34.749"
"36","LMP3","Jarett Andretti","1","11:18.877","11:18.877","Green","Track","32.693","80.113","35.056"
"99","GTD","Rob Ferriol","5","2:07.286","11:19.965","Green","Track","12.148","79.895","35.243"
"52","LMP2","Ben Keating","6","1:52.435","11:21.820","Green","Track","10.269","70.622","31.544"
"42","GTD","Don Yount","5","2:06.413","11:24.768","Green","Track","12.166","78.638","35.609"
"81","LMP2","Henrik Hedman","6","1:54.502","11:30.670","Green","Track","10.527","72.065","31.910"
"32","GTD","Mike Skeen","5","2:03.332","11:32.636","Green","Track","11.660","77.113","34.559"
"18","LMP2","Dwight Merriman","6","1:54.314","11:32.901","Green","Track","10.377","72.448","31.489"
"29","LMP2","Frits Van Eerd","6","1:54.982","11:36.485","Green","Track","10.872","72.323","31.787"
"11","LMP2","Steven Thomas","6","1:54.933","11:41.578","Green","Track","10.562","72.145","32.226"
"20","LMP2","Dennis Andersen","6","1:54.706","11:43.570","Green","Track","10.493","71.921","32.292"
"22","LMP2","James McGuire","6","1:55.948","11:48.056","Green","Track","10.663","73.263","32.022"
"74","LMP3","Gar Robinson","6","2:00.946","12:16.801","Green","Track","11.353","75.899","33.694"
"6","LMP3","Harry Gottsacker","6","2:00.682","12:17.498","Green","Track","11.322","75.639","33.721"
"40","LMP3","Max Hanratty","6","2:00.826","12:17.884","Green","Track","11.609","75.617","33.600"
"01","DPi","Sebastien Bourdais","5","1:56.730","12:18.299","Green","Track","10.762","74.330","31.638"
"38","LMP3","Dan Goldburg","6","2:01.149","12:18.833","Green","Track","11.323","75.947","33.879"
"54","LMP3","George Kurtz","6","2:01.486","12:23.463","Green","Track","11.256","76.137","34.093"
"13","LMP3","Orey Fidani","6","2:01.104","12:24.035","Green","Track","11.906","75.560","33.638"
"7","LMP3","Anthony Mantella","6","2:01.905","12:28.327","Green","Track","11.655","76.480","33.770"
"30","LMP3","Ari Balogh","6","2:07.113","12:38.015","Green","Track","11.746","80.306","35.061"
"33","LMP3","Lance Willsey","6","2:07.057","12:38.383","Green","Track","11.603","80.357","35.097"
"8","LMP2","John Farano","6","2:20.920","12:50.129","Green","Pit","12.209","81.297","47.414"
