"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"98","TCR","Mark Wilkins","51","1:59.184","1:54:57.754","Green","Track","27.879","44.911","46.394"
"5","TCR","Tim Lewis","37","1:58.179","1:54:59.258","Green","Track","27.288","44.731","46.160"
"28","GS","Stevan McAleer","51","1:57.650","1:55:00.257","Green","Track","27.056","44.423","46.171"
"99","TCR","Tyler Gonzalez","49","1:59.241","1:55:12.057","Green","Track","27.908","44.672","46.661"
"82","GS","Scott Blind","51","1:58.924","1:55:13.268","Green","Track","27.355","45.203","46.366"
"16","GS","Will Lambros","51","2:10.985","1:55:18.024","Green","Track","38.994","44.951","47.040"
"6","TCR","Bryan Ortiz","50","2:00.573","1:55:21.763","Green","Track","28.284","45.732","46.557"
"69","GS","Michael de Quesada","51","2:22.452","1:55:31.523","Green","Pit","27.660","44.820","69.972"
"71","GS","Robin Liddell","51","2:07.996","1:55:39.296","Green","Track","38.128","44.203","45.665"
"93","TCR","Karl Wittmer","51","1:57.905","1:55:42.118","Green","Track","27.467","44.595","45.843"
"46","GS","Matt Plumb","52","1:58.741","1:55:46.732","Green","Track","27.363","45.194","46.184"
"64","GS","Hugh Plumb","51","1:59.564","1:55:51.446","Green","Track","27.853","45.683","46.028"
"39","GS","Jeff Westphal","52","1:56.990","1:55:54.760","Green","Track","27.172","44.170","45.648"
"95","GS","Robert Megennis","52","1:57.174","1:55:55.526","Green","Track","27.095","44.257","45.822"
"59","GS","Luca Mars","51","1:58.057","1:55:57.469","Green","Track","26.928","45.126","46.003"
"88","GS","Aaron Telitz","52","1:57.215","1:55:58.604","Green","Track","27.189","44.140","45.886"
"19","GS","Valentin Hasse Clot","52","1:57.387","1:55:59.335","Green","Track","27.010","44.400","45.977"
"89","TCR","Chad Gilsinger","34","2:00.999","1:56:06.628","Green","Track","28.086","45.796","47.117"
"13","GS","Chad McCumbee","52","1:57.284","1:56:11.270","Green","Track","26.925","44.617","45.742"
"57","GS","Daniel Morad","52","2:18.280","1:56:16.654","Green","Track","48.296","44.284","45.700"
"96","GS","Robby Foley","52","1:57.437","1:56:19.591","Green","Track","27.195","44.479","45.763"
"92","GS","Kenton Koch","52","2:27.408","1:56:22.279","Green","Track","57.342","44.094","45.972"
"55","TCR","Eduardo Gou","51","2:01.734","1:56:27.487","Green","Track","28.110","46.059","47.565"
"44","GS","Michael Cooper","52","1:57.240","1:56:32.426","Green","Track","27.078","44.219","45.943"
"17","TCR","Mikey Taylor","52","1:59.649","1:56:40.165","Green","Track","27.627","45.744","46.278"
"34","GS","Jesse Webb","52","1:58.009","1:56:41.734","Green","Track","27.280","44.458","46.271"
"33","TCR","Robert Wickens","52","1:58.903","1:56:43.521","Green","Track","27.746","44.794","46.363"
