"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"7","GTP","Matt Campbell","3","3:28.764","8:53.068","Yellow","Track","54.305","77.973","76.486"
"60","GTP","Colin Braun","3","3:28.387","8:54.202","Yellow","Track","54.113","77.387","76.887"
"5","GTP","Mike Rockenfeller","3","3:28.787","8:55.704","Yellow","Track","54.572","77.290","76.925"
"52","LMP2","Ben Keating","3","3:27.791","8:56.460","Yellow","Track","55.427","77.440","74.924"
"8","LMP2","Salih Yoluc","3","3:27.799","8:57.308","Yellow","Track","55.122","77.410","75.267"
"04","LMP2","George Kurtz","3","3:27.474","8:58.279","Yellow","Track","54.620","77.374","75.480"
"11","LMP2","Steven Thomas","3","3:28.319","9:00.326","Yellow","Track","54.427","77.883","76.009"
"18","LMP2","Dwight Merriman","3","3:28.087","9:01.119","Yellow","Track","54.542","77.174","76.371"
"35","LMP2","John Falb","3","3:27.734","9:02.586","Yellow","Track","54.048","77.748","75.938"
"51","LMP2","Eric Lux","3","3:27.558","9:03.951","Yellow","Track","54.772","77.114","75.672"
"88","LMP2","Luis Perez Companc","3","3:27.516","9:04.928","Yellow","Track","54.874","76.911","75.731"
"4","LMP3","Tonis Kasemets","3","3:28.008","9:06.605","Yellow","Track","54.408","77.263","76.337"
"20","LMP2","Mark Kvamme","3","3:27.887","9:07.202","Yellow","Track","54.743","77.178","75.966"
"13","LMP3","Orey Fidani","3","3:27.555","9:08.225","Yellow","Track","54.458","76.822","76.275"
"74","LMP3","Gar Robinson","3","3:27.001","9:09.465","Yellow","Track","53.373","76.984","76.644"
"36","LMP3","Glenn van Berlo","3","3:26.863","9:10.277","Yellow","Track","53.905","76.499","76.459"
"30","LMP3","Dylan Murry","3","3:27.026","9:11.094","Yellow","Track","53.822","76.935","76.269"
"85","LMP3","Till Bechtolsheimer","3","3:27.121","9:12.419","Yellow","Track","53.438","77.202","76.481"
"33","LMP3","Lance Willsey","3","3:26.723","9:13.242","Yellow","Track","53.329","77.161","76.233"
"38","LMP3","Christopher Allen","3","3:27.241","9:14.185","Yellow","Track","54.196","76.628","76.417"
"54","LMP3","Jason Rabe","3","3:26.807","9:15.617","Yellow","Track","53.731","76.372","76.704"
"17","LMP3","Anthony Mantella","3","3:26.731","9:16.506","Yellow","Track","53.517","76.754","76.460"
"78","GTD","Loris Spinelli","3","3:26.223","9:17.799","Yellow","Track","55.354","75.487","75.382"
"63","GTDPRO","Jordan Pepper","3","3:26.290","9:19.319","Yellow","Track","54.724","75.933","75.633"
"62","GTDPRO","Daniel Serra","3","3:27.124","9:20.948","Yellow","Track","54.574","76.315","76.235"
"12","GTD","Aaron Telitz","3","3:27.076","9:22.043","Yellow","Track","54.582","76.957","75.537"
"14","GTDPRO","Jack Hawksworth","3","3:27.387","9:23.196","Yellow","Track","55.407","76.537","75.443"
"79","GTDPRO","Jules Gounon","3","3:27.871","9:24.342","Yellow","Track","55.404","76.770","75.697"
"83","GTD","Doriane Pin","3","3:27.844","9:25.411","Yellow","Track","55.902","76.196","75.746"
"1","GTD","Madison Snow","3","3:24.777","9:26.989","Yellow","Track","53.566","75.183","76.028"
"3","GTDPRO","Jordan Taylor","3","3:26.873","9:31.094","Yellow","Track","52.584","75.506","78.783"
"95","GTDPRO","Bill Auberlen","3","3:28.323","9:33.611","Yellow","Track","53.766","75.999","78.558"
"9","GTDPRO","Patrick Pilet","3","3:28.271","9:35.037","Yellow","Track","53.396","76.200","78.675"
"42","GTD","Jaden Conwright","3","3:28.425","9:35.929","Yellow","Track","53.317","76.475","78.633"
"70","GTD","Brendan Iribe","3","3:28.650","9:36.654","Yellow","Track","54.203","75.854","78.593"
"32","GTD","Mike Skeen","3","3:28.524","9:39.310","Yellow","Track","54.308","74.040","80.176"
"27","GTD","Ian James","3","3:28.534","9:40.403","Yellow","Track","54.099","74.140","80.295"
"96","GTD","Patrick Gallagher","3","3:28.500","9:41.305","Yellow","Track","53.766","74.112","80.622"
"91","GTD","Alan Metni","3","3:28.727","9:42.135","Yellow","Track","54.329","73.651","80.747"
"80","GTD","PJ Hyett","3","3:28.593","9:43.070","Yellow","Track","54.447","73.637","80.509"
"57","GTD","Russell Ward","3","3:28.948","9:44.115","Yellow","Track","55.003","73.329","80.616"
"44","GTD","John Potter","3","3:28.761","9:45.011","Yellow","Track","55.356","73.696","79.709"
"16","GTD","Ryan Hardwick","3","3:29.091","9:46.114","Yellow","Track","55.824","73.176","80.091"
"023","GTD","Charles Scardina","3","3:29.097","9:47.350","Yellow","Track","55.266","74.524","79.307"
"47","GTD","Roberto Lacorte","3","3:29.336","9:48.457","Yellow","Track","55.460","74.370","79.506"
"23","GTDPRO","Ross Gunn","3","3:28.848","9:49.663","Yellow","Track","54.993","74.371","79.484"
"66","GTD","Sheena Monk","3","3:28.847","9:51.369","Yellow","Track","54.695","73.660","80.492"
"93","GTD","Ashton Harrison","3","3:29.297","9:52.580","Yellow","Track","54.650","73.580","81.067"
"61","GTDPRO","Simon Mann","3","3:29.089","9:53.970","Yellow","Track","55.516","72.500","81.073"
"77","GTD","Alan Brynjolfsson","3","3:29.974","9:55.867","Yellow","Track","57.640","71.358","80.976"
"92","GTD","David Brule","3","3:29.142","9:57.638","Yellow","Track","56.469","70.840","81.833"
