"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"48","DPi","Kamui Kobayashi","2","1:11.853","2:28.074","Green","Track","8.345","38.176","25.332"
"31","DPi","Pipo Derani","2","1:11.962","2:28.525","Green","Track","8.541","38.045","25.376"
"11","LMP2","Steven Thomas","2","1:13.838","2:32.127","Green","Track","8.487","39.290","26.061"
"20","LMP2","Dennis Andersen","2","1:14.743","2:34.180","Green","Track","8.925","39.584","26.234"
"52","LMP2","Ben Keating","2","1:15.048","2:34.909","Green","Track","8.909","40.130","26.009"
"81","LMP2","Henrik Hedman","2","1:15.046","2:35.924","Green","Track","8.619","40.308","26.119"
"8","LMP2","John Farano","2","1:15.086","2:37.072","Green","Track","8.906","40.016","26.164"
"74","LMP3","Kay van Berlo","2","1:17.570","2:41.390","Green","Track","9.110","40.881","27.579"
"33","LMP3","Malthe Jakobsen","2","1:17.966","2:42.266","Green","Track","9.170","41.149","27.647"
"36","LMP3","Jarett Andretti","2","1:18.140","2:43.313","Green","Track","9.233","41.067","27.840"
"13","LMP3","Orey Fidani","2","1:19.580","2:45.169","Green","Track","9.449","42.144","27.987"
"54","LMP3","Jon Bennett","2","1:20.047","2:47.657","Green","Track","9.636","42.190","28.221"
"30","LMP3","Ari Balogh","2","1:20.459","2:48.432","Green","Track","9.606","42.768","28.085"
"38","LMP3","Dan Goldburg","2","1:39.014","3:13.988","Green","Track","27.895","42.932","28.187"
"14","GTDPRO","Jack Hawksworth","2","1:21.264","3:15.613","Green","Track","9.703","42.967","28.594"
"1","GTD","Madison Snow","2","1:21.213","3:16.144","Green","Track","9.716","43.138","28.359"
"25","GTDPRO","Jesse Krohn","2","1:21.889","3:17.784","Green","Track","9.713","43.606","28.570"
"3","GTDPRO","Antonio Garcia","2","1:21.826","3:18.432","Green","Track","9.605","43.405","28.816"
"23","GTDPRO","Alex Riberas","2","1:23.247","3:18.714","Green","Track","9.836","44.177","29.234"
"42","GTD","Jaden Conwright","2","1:21.906","3:18.894","Green","Track","9.809","43.103","28.994"
"62","GTDPRO","James Calado","2","1:21.352","3:19.747","Green","Track","9.658","43.293","28.401"
"76","LMP3","Anthony Mantella","2","1:41.053","3:21.353","Green","Track","27.887","44.430","28.736"
"39","GTD","Robert Megennis","2","1:22.633","3:22.340","Green","Track","9.718","43.917","28.998"
"32","GTD","Stevan McAleer","2","1:23.662","3:22.809","Green","Track","9.943","44.079","29.640"
"9","GTDPRO","Felipe Nasr","2","1:22.476","3:22.949","Green","Track","10.108","43.701","28.667"
"12","GTD","Richard Heistand","2","1:23.369","3:23.335","Green","Track","9.946","44.149","29.274"
"57","GTD","Russell Ward","2","1:23.555","3:23.815","Green","Track","10.312","44.347","28.896"
"79","GTDPRO","Maximilian Buhk","2","1:23.134","3:24.029","Green","Track","9.940","44.430","28.764"
"27","GTD","Roman De Angelis","2","1:23.099","3:24.233","Green","Track","9.979","44.556","28.564"
"16","GTD","Zacharie Robichon","2","1:23.194","3:24.633","Green","Track","9.982","44.554","28.658"
"21","GTD","Simon Mann","2","1:23.158","3:25.097","Green","Track","9.888","44.450","28.820"
"10","DPi","Ricky Taylor","2","2:01.641","3:25.274","Green","Track","51.156","43.223","27.262"
"47","GTD","Giorgio Sernagiotto","2","1:23.480","3:25.763","Green","Track","9.900","44.429","29.151"
"96","GTD","Robby Foley","2","1:23.362","3:25.905","Green","Track","9.956","44.315","29.091"
"70","GTD","Brendan Iribe","2","1:23.878","3:26.695","Green","Track","10.201","44.205","29.472"
"66","GTD","Till Bechtolsheimer","2","1:23.527","3:26.914","Green","Track","9.999","44.423","29.105"
"44","GTD","John Potter","2","1:23.597","3:27.495","Green","Track","10.102","44.663","28.832"
"99","GTD","Nick Boulle","2","1:24.413","3:28.649","Green","Track","10.236","44.896","29.281"
"60","DPi","Tom Blomqvist","3","1:10.478","3:33.778","Green","Track","8.183","37.463","24.832"
"02","DPi","Earl Bamber","3","1:10.472","3:34.727","Green","Track","8.260","37.405","24.807"
"5","DPi","Tristan Vautier","3","1:10.402","3:36.162","Green","Track","8.188","37.402","24.812"
"01","DPi","Sebastien Bourdais","3","1:10.891","3:38.179","Green","Track","8.194","37.732","24.965"
"48","DPi","Kamui Kobayashi","3","1:11.054","3:39.128","Green","Track","8.205","37.774","25.075"
"31","DPi","Pipo Derani","3","1:11.272","3:39.797","Green","Track","8.314","37.758","25.200"
"11","LMP2","Steven Thomas","3","1:14.119","3:46.246","Green","Track","8.437","39.551","26.131"
"52","LMP2","Ben Keating","3","1:14.614","3:49.523","Green","Track","8.510","39.980","26.124"
"81","LMP2","Henrik Hedman","3","1:15.017","3:50.941","Green","Track","8.575","40.249","26.193"
"8","LMP2","John Farano","3","1:14.982","3:52.054","Green","Track","8.666","40.054","26.262"
"18","LMP2","Dwight Merriman","2","1:38.577","3:55.379","Green","Track","28.420","42.966","27.191"
"20","LMP2","Dennis Andersen","3","1:23.112","3:57.292","Green","Pit","8.507","39.371","35.234"
"74","LMP3","Kay van Berlo","3","1:17.252","3:58.642","Green","Track","9.044","40.757","27.451"
"33","LMP3","Malthe Jakobsen","3","1:17.430","3:59.696","Green","Track","9.112","40.897","27.421"
"36","LMP3","Jarett Andretti","3","1:18.112","4:01.425","Green","Track","9.229","41.222","27.661"
"13","LMP3","Orey Fidani","3","1:18.902","4:04.071","Green","Track","9.472","41.503","27.927"
"54","LMP3","Jon Bennett","3","1:19.688","4:07.345","Green","Track","9.426","41.890","28.372"
"30","LMP3","Ari Balogh","3","1:20.059","4:08.491","Green","Track","9.385","42.497","28.177"
"38","LMP3","Dan Goldburg","3","1:18.369","4:32.357","Green","Track","9.268","41.179","27.922"
"14","GTDPRO","Jack Hawksworth","3","1:21.043","4:36.656","Green","Track","9.597","42.979","28.467"
"1","GTD","Madison Snow","3","1:21.283","4:37.427","Green","Track","9.716","43.053","28.514"
"25","GTDPRO","Jesse Krohn","3","1:20.574","4:38.358","Green","Track","9.652","42.589","28.333"
"3","GTDPRO","Antonio Garcia","3","1:20.742","4:39.174","Green","Track","9.672","42.767","28.303"
"23","GTDPRO","Alex Riberas","3","1:21.445","4:40.159","Green","Track","9.932","43.270","28.243"
"42","GTD","Jaden Conwright","3","1:21.716","4:40.610","Green","Track","10.021","43.385","28.310"
"62","GTDPRO","James Calado","3","1:21.393","4:41.140","Green","Track","9.749","43.222","28.422"
"10","DPi","Ricky Taylor","3","1:16.107","4:41.381","Green","Track","9.257","41.138","25.712"
"76","LMP3","Anthony Mantella","3","1:20.513","4:41.866","Green","Track","9.504","42.573","28.436"
"39","GTD","Robert Megennis","3","1:21.101","4:43.441","Green","Track","9.701","42.958","28.442"
"32","GTD","Stevan McAleer","3","1:21.931","4:44.740","Green","Track","10.042","43.313","28.576"
"9","GTDPRO","Felipe Nasr","3","1:22.253","4:45.202","Green","Track","10.219","43.637","28.397"
"57","GTD","Russell Ward","3","1:22.970","4:46.785","Green","Track","10.208","44.162","28.600"
"79","GTDPRO","Maximilian Buhk","3","1:23.595","4:47.624","Green","Track","10.193","44.290","29.112"
"12","GTD","Richard Heistand","3","1:24.399","4:47.734","Green","Track","10.193","44.288","29.918"
"60","DPi","Tom Blomqvist","4","1:14.001","4:47.779","Green","Track","8.175","38.876","26.950"
"27","GTD","Roman De Angelis","3","1:23.932","4:48.165","Green","Track","10.139","44.673","29.120"
"02","DPi","Earl Bamber","4","1:13.680","4:48.407","Green","Track","8.123","38.427","27.130"
"16","GTD","Zacharie Robichon","3","1:23.731","4:48.364","Green","Track","10.215","44.533","28.983"
"21","GTD","Simon Mann","3","1:23.830","4:48.927","Green","Track","10.138","44.408","29.284"
"96","GTD","Robby Foley","3","1:23.236","4:49.141","Green","Track","10.098","43.958","29.180"
"47","GTD","Giorgio Sernagiotto","3","1:23.754","4:49.517","Green","Track","10.123","43.998","29.633"
"5","DPi","Tristan Vautier","4","1:13.667","4:49.829","Green","Track","8.179","38.085","27.403"
"66","GTD","Till Bechtolsheimer","3","1:23.434","4:50.348","Green","Track","10.021","44.220","29.193"
"01","DPi","Sebastien Bourdais","4","1:12.230","4:50.409","Green","Track","8.193","37.569","26.468"
"70","GTD","Brendan Iribe","3","1:24.216","4:50.911","Green","Track","10.047","44.244","29.925"
"44","GTD","John Potter","3","1:23.733","4:51.228","Green","Track","10.083","44.484","29.166"
"48","DPi","Kamui Kobayashi","4","1:12.152","4:51.280","Green","Track","8.215","37.744","26.193"
"31","DPi","Pipo Derani","4","1:11.676","4:51.473","Green","Track","8.316","37.769","25.591"
"99","GTD","Nick Boulle","3","1:23.816","4:52.465","Green","Track","10.161","44.239","29.416"
"11","LMP2","Steven Thomas","4","1:14.248","5:00.494","Green","Track","8.495","39.633","26.120"
"52","LMP2","Ben Keating","4","1:14.921","5:04.444","Green","Track","8.757","39.943","26.221"
"81","LMP2","Henrik Hedman","4","1:14.973","5:05.914","Green","Track","8.603","40.219","26.151"
"8","LMP2","John Farano","4","1:14.875","5:06.929","Green","Track","8.646","40.046","26.183"
"18","LMP2","Dwight Merriman","3","1:16.099","5:11.478","Green","Track","8.833","40.086","27.180"
"74","LMP3","Kay van Berlo","4","1:17.293","5:15.935","Green","Track","8.987","40.761","27.545"
"33","LMP3","Malthe Jakobsen","4","1:17.580","5:17.276","Green","Track","9.069","40.950","27.561"
"36","LMP3","Jarett Andretti","4","1:18.223","5:19.648","Green","Track","9.126","41.162","27.935"
"13","LMP3","Orey Fidani","4","1:18.892","5:22.963","Green","Track","9.461","41.580","27.851"
"54","LMP3","Jon Bennett","4","1:19.334","5:26.679","Green","Track","9.445","41.652","28.237"
"30","LMP3","Ari Balogh","4","1:19.291","5:27.782","Green","Track","9.267","41.853","28.171"
"20","LMP2","Dennis Andersen","4","1:34.941","5:32.233","Green","Track","27.716","40.999","26.226"
"38","LMP3","Dan Goldburg","4","1:18.636","5:50.993","Green","Track","9.336","41.412","27.888"
"10","DPi","Ricky Taylor","4","1:13.928","5:55.309","Green","Track","8.909","39.876","25.143"
"14","GTDPRO","Jack Hawksworth","4","1:21.289","5:57.945","Green","Track","9.595","42.962","28.732"
"1","GTD","Madison Snow","4","1:21.131","5:58.558","Green","Track","9.673","42.981","28.477"
"25","GTDPRO","Jesse Krohn","4","1:21.055","5:59.413","Green","Track","9.595","43.169","28.291"
"3","GTDPRO","Antonio Garcia","4","1:21.034","6:00.208","Green","Track","9.513","43.035","28.486"
"23","GTDPRO","Alex Riberas","4","1:21.002","6:01.161","Green","Track","9.617","43.119","28.266"
"42","GTD","Jaden Conwright","4","1:21.066","6:01.676","Green","Track","9.739","43.090","28.237"
"62","GTDPRO","James Calado","4","1:21.066","6:02.206","Green","Track","9.861","42.999","28.206"
"60","DPi","Tom Blomqvist","5","1:14.683","6:02.462","Green","Track","8.840","39.833","26.010"
"02","DPi","Earl Bamber","5","1:14.266","6:02.673","Green","Track","9.038","39.433","25.795"
"76","LMP3","Anthony Mantella","4","1:21.488","6:03.354","Green","Track","9.557","43.190","28.741"
"39","GTD","Robert Megennis","4","1:20.978","6:04.419","Green","Track","9.680","42.847","28.451"
"5","DPi","Tristan Vautier","5","1:16.748","6:06.577","Green","Track","9.524","41.019","26.205"
"9","GTDPRO","Felipe Nasr","4","1:22.232","6:07.434","Green","Track","9.895","43.636","28.701"
"48","DPi","Kamui Kobayashi","5","1:16.241","6:07.521","Green","Track","9.057","41.471","25.713"
"01","DPi","Sebastien Bourdais","5","1:17.887","6:08.296","Green","Track","9.279","42.700","25.908"
"32","GTD","Stevan McAleer","4","1:23.550","6:08.290","Green","Track","9.862","43.922","29.766"
"31","DPi","Pipo Derani","5","1:17.219","6:08.692","Green","Track","9.333","42.092","25.794"
"57","GTD","Russell Ward","4","1:22.618","6:09.403","Green","Track","9.695","43.535","29.388"
"79","GTDPRO","Maximilian Buhk","4","1:22.074","6:09.698","Green","Track","9.973","43.249","28.852"
"12","GTD","Richard Heistand","4","1:23.140","6:10.874","Green","Track","10.279","43.979","28.882"
"27","GTD","Roman De Angelis","4","1:23.109","6:11.274","Green","Track","10.061","44.052","28.996"
"16","GTD","Zacharie Robichon","4","1:23.200","6:11.564","Green","Track","10.037","44.596","28.567"
"21","GTD","Simon Mann","4","1:23.355","6:12.282","Green","Track","10.207","44.749","28.399"
"96","GTD","Robby Foley","4","1:23.395","6:12.536","Green","Track","10.060","44.862","28.473"
"47","GTD","Giorgio Sernagiotto","4","1:23.833","6:13.350","Green","Track","10.167","45.188","28.478"
"66","GTD","Till Bechtolsheimer","4","1:23.416","6:13.764","Green","Track","10.413","44.309","28.694"
"70","GTD","Brendan Iribe","4","1:23.427","6:14.338","Green","Track","10.406","44.383","28.638"
"44","GTD","John Potter","4","1:23.686","6:14.914","Green","Track","10.297","44.545","28.844"
"11","LMP2","Steven Thomas","5","1:14.651","6:15.145","Green","Track","8.526","39.648","26.477"
"99","GTD","Nick Boulle","4","1:23.395","6:15.860","Green","Track","10.193","44.133","29.069"
"52","LMP2","Ben Keating","5","1:14.497","6:18.941","Green","Track","8.448","39.843","26.206"
"81","LMP2","Henrik Hedman","5","1:15.162","6:21.076","Green","Track","8.522","40.272","26.368"
"8","LMP2","John Farano","5","1:14.501","6:21.430","Green","Track","8.629","39.884","25.988"
"18","LMP2","Dwight Merriman","4","1:15.378","6:26.856","Green","Track","8.761","39.722","26.895"
"74","LMP3","Kay van Berlo","5","1:17.282","6:33.217","Green","Track","9.043","40.661","27.578"
"33","LMP3","Malthe Jakobsen","5","1:17.445","6:34.721","Green","Track","9.081","40.871","27.493"
"36","LMP3","Jarett Andretti","5","1:17.895","6:37.543","Green","Track","9.202","40.823","27.870"
"13","LMP3","Orey Fidani","5","1:19.161","6:42.124","Green","Track","9.495","41.721","27.945"
"54","LMP3","Jon Bennett","5","1:19.733","6:46.412","Green","Track","9.433","41.909","28.391"
"30","LMP3","Ari Balogh","5","1:19.425","6:47.207","Green","Track","9.223","42.010","28.192"
"20","LMP2","Dennis Andersen","5","1:15.137","6:47.370","Green","Track","8.580","39.642","26.915"
"10","DPi","Ricky Taylor","5","1:11.355","7:06.664","Green","Track","8.316","37.911","25.128"
"38","LMP3","Dan Goldburg","5","1:18.592","7:09.585","Green","Track","9.404","41.238","27.950"
"02","DPi","Earl Bamber","6","1:13.940","7:16.613","Green","Track","9.066","39.876","24.998"
"60","DPi","Tom Blomqvist","6","1:14.686","7:17.148","Green","Track","9.190","39.884","25.612"
"14","GTDPRO","Jack Hawksworth","5","1:21.155","7:19.100","Green","Track","9.643","42.932","28.580"
"1","GTD","Madison Snow","5","1:21.092","7:19.650","Green","Track","9.706","42.972","28.414"
"25","GTDPRO","Jesse Krohn","5","1:21.014","7:20.427","Green","Track","9.621","43.073","28.320"
"5","DPi","Tristan Vautier","6","1:13.995","7:20.572","Green","Track","8.455","39.885","25.655"
"48","DPi","Kamui Kobayashi","6","1:13.380","7:20.901","Green","Track","8.586","39.381","25.413"
"3","GTDPRO","Antonio Garcia","5","1:21.174","7:21.382","Green","Track","9.632","43.137","28.405"
"23","GTDPRO","Alex Riberas","5","1:21.601","7:22.762","Green","Track","10.067","43.259","28.275"
"01","DPi","Sebastien Bourdais","6","1:14.657","7:22.953","Green","Track","9.089","40.037","25.531"
"62","GTDPRO","James Calado","5","1:21.437","7:23.643","Green","Track","10.012","43.293","28.132"
"31","DPi","Pipo Derani","6","1:15.084","7:23.776","Green","Track","8.825","40.410","25.849"
"76","LMP3","Anthony Mantella","5","1:23.445","7:26.799","Green","Track","10.067","44.925","28.453"
"42","GTD","Jaden Conwright","5","1:25.637","7:27.313","Green","Track","9.907","47.050","28.680"
"39","GTD","Robert Megennis","5","1:23.214","7:27.633","Green","Track","9.861","44.645","28.708"
"9","GTDPRO","Felipe Nasr","5","1:22.155","7:29.589","Green","Track","9.958","43.577","28.620"
"32","GTD","Stevan McAleer","5","1:22.188","7:30.478","Green","Track","10.114","43.422","28.652"
"57","GTD","Russell Ward","5","1:21.750","7:31.153","Green","Track","9.902","43.393","28.455"
"79","GTDPRO","Maximilian Buhk","5","1:21.922","7:31.620","Green","Track","9.952","43.410","28.560"
"11","LMP2","Steven Thomas","6","1:17.679","7:32.824","Green","Track","9.239","41.601","26.839"
"12","GTD","Richard Heistand","5","1:22.468","7:33.342","Green","Track","9.784","43.707","28.977"
"27","GTD","Roman De Angelis","5","1:22.463","7:33.737","Green","Track","10.005","43.534","28.924"
"16","GTD","Zacharie Robichon","5","1:22.551","7:34.115","Green","Track","9.978","43.752","28.821"
"21","GTD","Simon Mann","5","1:22.386","7:34.668","Green","Track","9.933","43.691","28.762"
"96","GTD","Robby Foley","5","1:22.398","7:34.934","Green","Track","9.870","43.795","28.733"
"47","GTD","Giorgio Sernagiotto","5","1:22.190","7:35.540","Green","Track","9.836","43.732","28.622"
"66","GTD","Till Bechtolsheimer","5","1:22.175","7:35.939","Green","Track","9.926","43.758","28.491"
"52","LMP2","Ben Keating","6","1:17.290","7:36.231","Green","Track","9.087","40.987","27.216"
"70","GTD","Brendan Iribe","5","1:22.802","7:37.140","Green","Track","9.958","44.066","28.778"
"81","LMP2","Henrik Hedman","6","1:16.300","7:37.376","Green","Track","8.786","40.880","26.634"
"44","GTD","John Potter","5","1:23.519","7:38.433","Green","Track","10.182","44.231","29.106"
"8","LMP2","John Farano","6","1:17.141","7:38.571","Green","Track","8.809","41.071","27.261"
"99","GTD","Nick Boulle","5","1:23.763","7:39.623","Green","Track","10.209","44.057","29.497"
"18","LMP2","Dwight Merriman","5","1:15.129","7:41.985","Green","Track","8.805","39.707","26.617"
"74","LMP3","Kay van Berlo","6","1:17.500","7:50.717","Green","Track","9.027","40.873","27.600"
"33","LMP3","Malthe Jakobsen","6","1:17.756","7:52.477","Green","Track","9.062","41.150","27.544"
"36","LMP3","Jarett Andretti","6","1:17.803","7:55.346","Green","Track","9.171","40.858","27.774"
"13","LMP3","Orey Fidani","6","1:19.051","8:01.175","Green","Track","9.573","41.616","27.862"
"20","LMP2","Dennis Andersen","6","1:16.353","8:03.723","Green","Track","9.078","40.982","26.293"
"54","LMP3","Jon Bennett","6","1:20.128","8:06.540","Green","Track","9.502","42.396","28.230"
"30","LMP3","Ari Balogh","6","1:20.063","8:07.270","Green","Track","9.620","42.244","28.199"
"10","DPi","Ricky Taylor","6","1:11.121","8:17.785","Green","Track","8.160","37.829","25.132"
"02","DPi","Earl Bamber","7","1:11.156","8:27.769","Green","Track","8.151","37.462","25.543"
"38","LMP3","Dan Goldburg","6","1:18.762","8:28.347","Green","Track","9.400","41.412","27.950"
"60","DPi","Tom Blomqvist","7","1:11.461","8:28.609","Green","Track","8.316","37.873","25.272"
"5","DPi","Tristan Vautier","7","1:12.487","8:33.059","Green","Track","8.828","38.654","25.005"
"48","DPi","Kamui Kobayashi","7","1:12.711","8:33.612","Green","Track","8.753","38.794","25.164"
"01","DPi","Sebastien Bourdais","7","1:14.600","8:37.553","Green","Track","8.561","40.927","25.112"
"31","DPi","Pipo Derani","7","1:14.280","8:38.056","Green","Track","8.775","40.313","25.192"
"14","GTDPRO","Jack Hawksworth","6","1:21.662","8:40.762","Green","Track","9.617","43.566","28.479"
"1","GTD","Madison Snow","6","1:21.545","8:41.195","Green","Track","9.686","43.445","28.414"
"25","GTDPRO","Jesse Krohn","6","1:21.650","8:42.077","Green","Track","9.805","43.646","28.199"
"3","GTDPRO","Antonio Garcia","6","1:21.350","8:42.732","Green","Track","9.646","43.338","28.366"
"23","GTDPRO","Alex Riberas","6","1:21.047","8:43.809","Green","Track","9.714","43.078","28.255"
"62","GTDPRO","James Calado","6","1:20.893","8:44.536","Green","Track","9.793","42.905","28.195"
"76","LMP3","Anthony Mantella","6","1:21.032","8:47.831","Green","Track","9.472","43.274","28.286"
"42","GTD","Jaden Conwright","6","1:21.164","8:48.477","Green","Track","9.685","43.060","28.419"
"39","GTD","Robert Megennis","6","1:21.528","8:49.161","Green","Track","9.776","43.351","28.401"
"11","LMP2","Steven Thomas","7","1:16.616","8:49.440","Green","Track","8.779","41.730","26.107"
"9","GTDPRO","Felipe Nasr","6","1:21.780","8:51.369","Green","Track","9.904","43.382","28.494"
"32","GTD","Stevan McAleer","6","1:21.826","8:52.304","Green","Track","9.839","43.375","28.612"
"57","GTD","Russell Ward","6","1:21.835","8:52.988","Green","Track","9.699","43.767","28.369"
"79","GTDPRO","Maximilian Buhk","6","1:21.875","8:53.495","Green","Track","9.791","43.504","28.580"
"12","GTD","Richard Heistand","6","1:21.933","8:55.275","Green","Track","9.726","43.506","28.701"
"27","GTD","Roman De Angelis","6","1:21.928","8:55.665","Green","Track","9.889","43.473","28.566"
"52","LMP2","Ben Keating","7","1:19.580","8:55.811","Green","Track","9.296","43.100","27.184"
"16","GTD","Zacharie Robichon","6","1:22.579","8:56.694","Green","Track","9.894","43.693","28.992"
"81","LMP2","Henrik Hedman","7","1:19.470","8:56.846","Green","Track","9.200","42.820","27.450"
"21","GTD","Simon Mann","6","1:22.662","8:57.330","Green","Track","9.924","43.854","28.884"
"96","GTD","Robby Foley","6","1:22.709","8:57.643","Green","Track","9.990","43.744","28.975"
"8","LMP2","John Farano","7","1:19.277","8:57.848","Green","Track","9.787","41.880","27.610"
"47","GTD","Giorgio Sernagiotto","6","1:22.941","8:58.481","Green","Track","9.819","44.346","28.776"
"66","GTD","Till Bechtolsheimer","6","1:22.979","8:58.918","Green","Track","10.013","44.351","28.615"
"70","GTD","Brendan Iribe","6","1:22.696","8:59.836","Green","Track","9.990","44.144","28.562"
"18","LMP2","Dwight Merriman","6","1:18.005","8:59.990","Green","Track","8.838","42.074","27.093"
"44","GTD","John Potter","6","1:23.246","9:01.679","Green","Track","10.311","44.159","28.776"
"99","GTD","Nick Boulle","6","1:23.649","9:03.272","Green","Track","10.125","44.356","29.168"
"74","LMP3","Kay van Berlo","7","1:17.359","9:08.076","Green","Track","9.096","40.737","27.526"
"33","LMP3","Malthe Jakobsen","7","1:17.485","9:09.962","Green","Track","9.140","40.927","27.418"
"36","LMP3","Jarett Andretti","7","1:18.028","9:13.374","Green","Track","9.209","40.963","27.856"
"20","LMP2","Dennis Andersen","7","1:15.332","9:19.055","Green","Track","8.664","40.105","26.563"
"13","LMP3","Orey Fidani","7","1:18.984","9:20.159","Green","Track","9.412","41.644","27.928"
"54","LMP3","Jon Bennett","7","1:19.468","9:26.008","Green","Track","9.412","41.926","28.130"
"30","LMP3","Ari Balogh","7","1:19.577","9:26.847","Green","Track","9.444","41.973","28.160"
"10","DPi","Ricky Taylor","7","1:10.992","9:28.777","Green","Track","8.333","37.625","25.034"
"02","DPi","Earl Bamber","8","1:10.457","9:38.226","Green","Track","8.183","37.261","25.013"
"60","DPi","Tom Blomqvist","8","1:11.030","9:39.639","Green","Track","8.361","37.721","24.948"
"5","DPi","Tristan Vautier","8","1:11.196","9:44.255","Green","Track","8.225","37.831","25.140"
"48","DPi","Kamui Kobayashi","8","1:11.606","9:45.218","Green","Track","8.232","38.317","25.057"
"38","LMP3","Dan Goldburg","7","1:19.004","9:47.351","Green","Track","9.481","41.447","28.076"
