"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"01","GTP","Sebastien Bourdais","1","1:19.258","1:19.258","Green","Track","29.413","32.979","16.865"
"31","GTP","Pipo Derani","1","1:19.720","1:19.720","Green","Track","29.681","33.104","16.921"
"24","GTP","Philipp Eng","1","1:20.410","1:20.410","Green","Track","29.672","33.344","17.134"
"6","GTP","Mathieu Jaminet","1","1:21.539","1:21.539","Green","Track","30.219","33.830","17.102"
"7","GTP","Dane Cameron","1","1:21.907","1:21.907","Green","Track","29.985","33.917","17.208"
"10","GTP","Ricky Taylor","1","1:23.910","1:23.910","Green","Track","30.720","34.874","17.379"
"40","GTP","Louis Deletraz","1","1:24.862","1:24.862","Green","Track","31.938","34.376","17.611"
"25","GTP","Connor De Phillippi","1","1:24.891","1:24.891","Green","Track","31.789","34.503","17.789"
"85","GTP","Tijmen van der Helm","1","1:25.669","1:25.669","Green","Track","31.729","35.199","17.501"
"5","GTP","Bent Viscaal","1","1:26.060","1:26.060","Green","Track","31.926","35.415","17.482"
"4","GTDPRO","Nicky Catsburg","1","1:35.052","1:35.052","Green","Track","31.152","34.703","18.056"
"3","GTDPRO","Antonio Garcia","1","1:35.565","1:35.565","Green","Track","31.372","34.942","18.059"
"9","GTDPRO","Marvin Kirchh̦fer","1","1:36.332","1:36.332","Green","Track","31.524","35.303","18.084"
"14","GTDPRO","Jack Hawksworth","1","1:36.898","1:36.898","Green","Track","32.157","35.153","18.207"
"23","GTDPRO","Mario Farnbacher","1","1:37.510","1:37.510","Green","Track","31.819","35.643","18.267"
"77","GTDPRO","Seb Priaulx","1","1:37.887","1:37.887","Green","Track","32.174","35.692","18.280"
"45","GTD","Danny Formal","1","1:38.404","1:38.404","Green","Track","32.305","35.477","18.493"
"557","GTD","Patrick Gallagher","1","1:38.658","1:38.658","Green","Track","32.501","35.701","18.345"
"57","GTD","Russell Ward","1","1:39.074","1:39.074","Green","Track","32.149","35.911","18.415"
"1","GTDPRO","Madison Snow","1","1:39.332","1:39.332","Green","Track","32.810","35.814","18.450"
"12","GTD","Frankie Montecalvo","1","1:39.909","1:39.909","Green","Track","32.622","36.001","18.475"
"32","GTD","Mike Skeen","1","1:40.188","1:40.188","Green","Track","33.116","35.829","18.179"
"64","GTDPRO","Mike Rockenfeller","1","1:40.899","1:40.899","Green","Track","32.664","36.837","18.288"
"27","GTD","Spencer Pumpelly","1","1:41.458","1:41.458","Green","Track","33.563","36.595","18.551"
"78","GTD","Misha Goikhberg","1","1:41.737","1:41.737","Green","Track","33.143","36.739","18.479"
"70","GTD","Brendan Iribe","1","1:42.061","1:42.061","Green","Track","33.357","36.862","18.467"
"65","GTDPRO","Dirk Mueller","1","1:42.484","1:42.484","Green","Track","33.237","37.081","18.678"
"55","GTD","Corey Lewis","1","1:42.829","1:42.829","Green","Track","32.910","37.186","18.664"
"43","GTD","Jarett Andretti","1","1:43.514","1:43.514","Green","Track","33.675","37.143","18.849"
"34","GTD","Manny Franco","1","1:43.944","1:43.944","Green","Track","33.820","37.377","18.992"
"120","GTD","Adam Adelson","1","1:44.051","1:44.051","Green","Track","33.169","37.492","18.795"
"66","GTD","Sheena Monk","1","1:44.367","1:44.367","Green","Track","33.283","38.302","18.478"
"13","GTD","Orey Fidani","1","1:45.316","1:45.316","Green","Track","32.811","38.377","18.845"
"86","GTD","Kerong Li","1","1:46.456","1:46.456","Green","Track","33.263","38.807","19.114"
"01","GTP","Sebastien Bourdais","2","1:15.676","2:34.934","Green","Track","27.610","31.460","16.606"
"31","GTP","Pipo Derani","2","1:16.405","2:36.125","Green","Track","27.827","31.934","16.644"
"24","GTP","Philipp Eng","2","1:16.527","2:36.937","Green","Track","27.720","32.100","16.707"
"6","GTP","Mathieu Jaminet","2","1:16.837","2:38.376","Green","Track","27.845","32.184","16.808"
"7","GTP","Dane Cameron","2","1:16.754","2:38.661","Green","Track","27.943","32.076","16.735"
"10","GTP","Ricky Taylor","2","1:16.829","2:40.739","Green","Track","28.035","32.110","16.684"
"40","GTP","Louis Deletraz","2","1:16.650","2:41.512","Green","Track","28.067","32.030","16.553"
"25","GTP","Connor De Phillippi","2","1:17.849","2:42.740","Green","Track","28.650","32.188","17.011"
"85","GTP","Tijmen van der Helm","2","1:17.800","2:43.469","Green","Track","28.426","32.570","16.804"
"5","GTP","Bent Viscaal","2","1:18.182","2:44.242","Green","Track","28.385","32.931","16.866"
"4","GTDPRO","Nicky Catsburg","2","1:22.335","2:57.387","Green","Track","30.003","34.296","18.036"
"3","GTDPRO","Antonio Garcia","2","1:22.270","2:57.835","Green","Track","30.010","34.344","17.916"
"9","GTDPRO","Marvin Kirchh̦fer","2","1:22.690","2:59.022","Green","Track","30.034","34.673","17.983"
"14","GTDPRO","Jack Hawksworth","2","1:22.571","2:59.469","Green","Track","30.006","34.389","18.176"
"23","GTDPRO","Mario Farnbacher","2","1:22.646","3:00.156","Green","Track","29.807","34.711","18.128"
"77","GTDPRO","Seb Priaulx","2","1:22.834","3:00.721","Green","Track","30.054","34.779","18.001"
"45","GTD","Danny Formal","2","1:22.911","3:01.315","Green","Track","30.342","34.482","18.087"
"557","GTD","Patrick Gallagher","2","1:23.435","3:02.093","Green","Track","30.622","34.714","18.099"
"1","GTDPRO","Madison Snow","2","1:23.076","3:02.408","Green","Track","30.201","34.768","18.107"
"57","GTD","Russell Ward","2","1:23.988","3:03.062","Green","Track","30.429","35.473","18.086"
"12","GTD","Frankie Montecalvo","2","1:24.415","3:04.324","Green","Track","30.137","35.682","18.596"
"32","GTD","Mike Skeen","2","1:24.311","3:04.499","Green","Track","30.255","35.431","18.625"
"64","GTDPRO","Mike Rockenfeller","2","1:24.066","3:04.965","Green","Track","30.020","35.280","18.766"
"27","GTD","Spencer Pumpelly","2","1:23.775","3:05.233","Green","Track","29.949","34.927","18.899"
"78","GTD","Misha Goikhberg","2","1:23.631","3:05.368","Green","Track","30.441","34.764","18.426"
"70","GTD","Brendan Iribe","2","1:23.669","3:05.730","Green","Track","30.528","35.037","18.104"
"65","GTDPRO","Dirk Mueller","2","1:23.708","3:06.192","Green","Track","30.450","34.965","18.293"
"55","GTD","Corey Lewis","2","1:23.856","3:06.685","Green","Track","30.436","35.157","18.263"
"43","GTD","Jarett Andretti","2","1:24.993","3:08.507","Green","Track","30.347","35.590","19.056"
"34","GTD","Manny Franco","2","1:24.727","3:08.671","Green","Track","30.509","35.325","18.893"
"120","GTD","Adam Adelson","2","1:24.708","3:08.759","Green","Track","30.823","35.296","18.589"
"66","GTD","Sheena Monk","2","1:24.703","3:09.070","Green","Track","30.820","35.627","18.256"
"13","GTD","Orey Fidani","2","1:25.056","3:10.372","Green","Track","30.804","35.666","18.586"
"86","GTD","Kerong Li","2","1:25.900","3:12.356","Green","Track","30.768","36.403","18.729"
"01","GTP","Sebastien Bourdais","3","1:14.853","3:49.787","Green","Track","27.186","31.323","16.344"
"31","GTP","Pipo Derani","3","1:15.614","3:51.739","Green","Track","27.458","31.656","16.500"
"24","GTP","Philipp Eng","3","1:15.547","3:52.484","Green","Track","27.302","31.632","16.613"
"6","GTP","Mathieu Jaminet","3","1:15.314","3:53.690","Green","Track","27.270","31.542","16.502"
"7","GTP","Dane Cameron","3","1:15.505","3:54.166","Green","Track","27.474","31.573","16.458"
"10","GTP","Ricky Taylor","3","1:15.056","3:55.795","Green","Track","27.213","31.471","16.372"
"40","GTP","Louis Deletraz","3","1:15.317","3:56.829","Green","Track","27.371","31.534","16.412"
"25","GTP","Connor De Phillippi","3","1:15.421","3:58.161","Green","Track","27.533","31.405","16.483"
"85","GTP","Tijmen van der Helm","3","1:15.734","3:59.203","Green","Track","27.587","31.674","16.473"
"5","GTP","Bent Viscaal","3","1:16.903","4:01.145","Green","Track","27.790","32.491","16.622"
"4","GTDPRO","Nicky Catsburg","3","1:21.931","4:19.318","Green","Track","29.836","34.220","17.875"
"3","GTDPRO","Antonio Garcia","3","1:22.049","4:19.884","Green","Track","29.933","34.164","17.952"
"9","GTDPRO","Marvin Kirchh̦fer","3","1:21.924","4:20.946","Green","Track","29.537","34.430","17.957"
"14","GTDPRO","Jack Hawksworth","3","1:22.204","4:21.673","Green","Track","29.844","34.368","17.992"
"23","GTDPRO","Mario Farnbacher","3","1:22.230","4:22.386","Green","Track","29.757","34.493","17.980"
"77","GTDPRO","Seb Priaulx","3","1:22.005","4:22.726","Green","Track","29.648","34.299","18.058"
"45","GTD","Danny Formal","3","1:22.204","4:23.519","Green","Track","29.963","34.206","18.035"
"557","GTD","Patrick Gallagher","3","1:22.430","4:24.523","Green","Track","29.666","34.531","18.233"
"1","GTDPRO","Madison Snow","3","1:22.452","4:24.860","Green","Track","29.750","34.377","18.325"
"57","GTD","Russell Ward","3","1:22.605","4:25.667","Green","Track","30.013","34.544","18.048"
"32","GTD","Mike Skeen","3","1:22.042","4:26.541","Green","Track","29.885","34.215","17.942"
"64","GTDPRO","Mike Rockenfeller","3","1:22.960","4:27.925","Green","Track","30.539","34.475","17.946"
"27","GTD","Spencer Pumpelly","3","1:23.428","4:28.661","Green","Track","30.518","34.783","18.127"
"12","GTD","Frankie Montecalvo","3","1:25.268","4:29.592","Green","Track","31.493","35.692","18.083"
"78","GTD","Misha Goikhberg","3","1:24.514","4:29.882","Green","Track","30.648","35.834","18.032"
"65","GTDPRO","Dirk Mueller","3","1:24.136","4:30.328","Green","Track","30.594","35.396","18.146"
"55","GTD","Corey Lewis","3","1:24.562","4:31.247","Green","Track","30.496","35.823","18.243"
"70","GTD","Brendan Iribe","3","1:25.688","4:31.418","Green","Track","30.635","36.942","18.111"
"43","GTD","Jarett Andretti","3","1:23.758","4:32.265","Green","Track","30.356","35.135","18.267"
"120","GTD","Adam Adelson","3","1:23.871","4:32.630","Green","Track","30.426","35.164","18.281"
"34","GTD","Manny Franco","3","1:24.353","4:33.024","Green","Track","30.899","35.227","18.227"
"66","GTD","Sheena Monk","3","1:24.329","4:33.399","Green","Track","30.862","35.403","18.064"
"13","GTD","Orey Fidani","3","1:24.472","4:34.844","Green","Track","30.458","35.578","18.436"
"86","GTD","Kerong Li","3","1:25.194","4:37.550","Green","Track","30.627","36.059","18.508"
"01","GTP","Sebastien Bourdais","4","1:14.750","5:04.537","Green","Track","27.012","31.470","16.268"
"31","GTP","Pipo Derani","4","1:15.084","5:06.823","Green","Track","27.215","31.566","16.303"
"24","GTP","Philipp Eng","4","1:15.159","5:07.643","Green","Track","27.170","31.444","16.545"
"6","GTP","Mathieu Jaminet","4","1:14.840","5:08.530","Green","Track","26.880","31.499","16.461"
"7","GTP","Dane Cameron","4","1:14.775","5:08.941","Green","Track","27.065","31.318","16.392"
"10","GTP","Ricky Taylor","4","1:14.770","5:10.565","Green","Track","27.010","31.387","16.373"
"40","GTP","Louis Deletraz","4","1:14.915","5:11.744","Green","Track","27.215","31.403","16.297"
"25","GTP","Connor De Phillippi","4","1:14.630","5:12.791","Green","Track","27.093","31.203","16.334"
"85","GTP","Tijmen van der Helm","4","1:15.350","5:14.553","Green","Track","27.514","31.493","16.343"
"5","GTP","Bent Viscaal","4","1:15.405","5:16.550","Green","Track","27.171","31.790","16.444"
"4","GTDPRO","Nicky Catsburg","4","1:21.645","5:40.963","Green","Track","29.660","34.136","17.849"
"3","GTDPRO","Antonio Garcia","4","1:21.689","5:41.573","Green","Track","29.756","34.139","17.794"
"9","GTDPRO","Marvin Kirchh̦fer","4","1:21.729","5:42.675","Green","Track","29.580","34.304","17.845"
"14","GTDPRO","Jack Hawksworth","4","1:21.969","5:43.642","Green","Track","29.669","34.310","17.990"
"23","GTDPRO","Mario Farnbacher","4","1:21.968","5:44.354","Green","Track","29.612","34.268","18.088"
"77","GTDPRO","Seb Priaulx","4","1:22.093","5:44.819","Green","Track","29.752","34.435","17.906"
"45","GTD","Danny Formal","4","1:22.003","5:45.522","Green","Track","29.780","34.184","18.039"
"557","GTD","Patrick Gallagher","4","1:21.900","5:46.423","Green","Track","29.573","34.297","18.030"
"1","GTDPRO","Madison Snow","4","1:21.978","5:46.838","Green","Track","29.630","34.200","18.148"
"57","GTD","Russell Ward","4","1:22.187","5:47.854","Green","Track","29.727","34.446","18.014"
"32","GTD","Mike Skeen","4","1:22.316","5:48.857","Green","Track","30.068","34.203","18.045"
"64","GTDPRO","Mike Rockenfeller","4","1:22.186","5:50.111","Green","Track","29.697","34.481","18.008"
"27","GTD","Spencer Pumpelly","4","1:22.301","5:50.962","Green","Track","29.850","34.380","18.071"
"12","GTD","Frankie Montecalvo","4","1:22.432","5:52.024","Green","Track","29.811","34.540","18.081"
"65","GTDPRO","Dirk Mueller","4","1:22.938","5:53.266","Green","Track","30.017","34.673","18.248"
"55","GTD","Corey Lewis","4","1:22.917","5:54.164","Green","Track","29.914","34.785","18.218"
"70","GTD","Brendan Iribe","4","1:23.651","5:55.069","Green","Track","30.216","35.257","18.178"
"43","GTD","Jarett Andretti","4","1:23.460","5:55.725","Green","Track","30.194","34.885","18.381"
"120","GTD","Adam Adelson","4","1:23.439","5:56.069","Green","Track","30.318","34.721","18.400"
"34","GTD","Manny Franco","4","1:23.542","5:56.566","Green","Track","30.336","34.982","18.224"
"66","GTD","Sheena Monk","4","1:23.525","5:56.924","Green","Track","30.359","35.090","18.076"
"13","GTD","Orey Fidani","4","1:23.828","5:58.672","Green","Track","30.385","35.136","18.307"
"78","GTD","Misha Goikhberg","4","1:29.449","5:59.331","Green","Pit","30.027","34.493","24.929"
"86","GTD","Kerong Li","4","1:25.099","6:02.649","Green","Track","30.599","35.998","18.502"
"01","GTP","Sebastien Bourdais","5","1:14.666","6:19.203","Green","Track","27.102","31.173","16.391"
"31","GTP","Pipo Derani","5","1:14.709","6:21.532","Green","Track","26.962","31.412","16.335"
"24","GTP","Philipp Eng","5","1:14.458","6:22.101","Green","Track","26.885","31.165","16.408"
"6","GTP","Mathieu Jaminet","5","1:14.559","6:23.089","Green","Track","26.863","31.269","16.427"
"7","GTP","Dane Cameron","5","1:14.717","6:23.658","Green","Track","26.966","31.342","16.409"
"10","GTP","Ricky Taylor","5","1:14.611","6:25.176","Green","Track","26.883","31.417","16.311"
"40","GTP","Louis Deletraz","5","1:14.685","6:26.429","Green","Track","27.133","31.313","16.239"
"25","GTP","Connor De Phillippi","5","1:14.316","6:27.107","Green","Track","26.931","31.104","16.281"
"85","GTP","Tijmen van der Helm","5","1:14.763","6:29.316","Green","Track","26.988","31.481","16.294"
"5","GTP","Bent Viscaal","5","1:15.184","6:31.734","Green","Track","27.031","31.748","16.405"
"4","GTDPRO","Nicky Catsburg","5","1:21.619","7:02.582","Green","Track","29.520","34.158","17.941"
"3","GTDPRO","Antonio Garcia","5","1:21.514","7:03.087","Green","Track","29.646","34.077","17.791"
"9","GTDPRO","Marvin Kirchh̦fer","5","1:21.779","7:04.454","Green","Track","29.500","34.398","17.881"
"14","GTDPRO","Jack Hawksworth","5","1:21.693","7:05.335","Green","Track","29.582","34.194","17.917"
"23","GTDPRO","Mario Farnbacher","5","1:22.139","7:06.493","Green","Track","29.681","34.499","17.959"
"77","GTDPRO","Seb Priaulx","5","1:22.028","7:06.847","Green","Track","29.681","34.382","17.965"
"45","GTD","Danny Formal","5","1:22.188","7:07.710","Green","Track","29.737","34.420","18.031"
"557","GTD","Patrick Gallagher","5","1:22.180","7:08.603","Green","Track","29.766","34.273","18.141"
"1","GTDPRO","Madison Snow","5","1:22.015","7:08.853","Green","Track","29.708","34.282","18.025"
"57","GTD","Russell Ward","5","1:22.203","7:10.057","Green","Track","29.895","34.309","17.999"
"32","GTD","Mike Skeen","5","1:22.232","7:11.089","Green","Track","29.913","34.313","18.006"
"64","GTDPRO","Mike Rockenfeller","5","1:22.162","7:12.273","Green","Track","29.665","34.499","17.998"
"27","GTD","Spencer Pumpelly","5","1:22.441","7:13.403","Green","Track","29.838","34.533","18.070"
"12","GTD","Frankie Montecalvo","5","1:22.432","7:14.456","Green","Track","29.746","34.658","18.028"
"65","GTDPRO","Dirk Mueller","5","1:22.486","7:15.752","Green","Track","29.812","34.517","18.157"
"55","GTD","Corey Lewis","5","1:22.886","7:17.050","Green","Track","30.071","34.730","18.085"
"70","GTD","Brendan Iribe","5","1:23.459","7:18.528","Green","Track","30.472","34.750","18.237"
"43","GTD","Jarett Andretti","5","1:23.446","7:19.171","Green","Track","30.129","35.059","18.258"
"120","GTD","Adam Adelson","5","1:23.509","7:19.578","Green","Track","30.041","35.061","18.407"
"34","GTD","Manny Franco","5","1:23.331","7:19.897","Green","Track","30.067","34.959","18.305"
"66","GTD","Sheena Monk","5","1:23.457","7:20.381","Green","Track","30.264","35.297","17.896"
"13","GTD","Orey Fidani","5","1:24.099","7:22.771","Green","Track","30.636","35.204","18.259"
"78","GTD","Misha Goikhberg","5","1:27.488","7:26.819","Green","Track","34.230","35.166","18.092"
"86","GTD","Kerong Li","5","1:25.380","7:28.029","Green","Track","30.618","36.263","18.499"
"01","GTP","Sebastien Bourdais","6","1:14.450","7:33.653","Green","Track","27.001","31.161","16.288"
"31","GTP","Pipo Derani","6","1:14.691","7:36.223","Green","Track","26.862","31.505","16.324"
"24","GTP","Philipp Eng","6","1:14.710","7:36.811","Green","Track","27.032","31.211","16.467"
"6","GTP","Mathieu Jaminet","6","1:14.513","7:37.602","Green","Track","26.810","31.229","16.474"
"7","GTP","Dane Cameron","6","1:14.494","7:38.152","Green","Track","26.867","31.185","16.442"
"10","GTP","Ricky Taylor","6","1:14.494","7:39.670","Green","Track","26.922","31.251","16.321"
"40","GTP","Louis Deletraz","6","1:14.696","7:41.125","Green","Track","26.981","31.340","16.375"
"25","GTP","Connor De Phillippi","6","1:14.460","7:41.567","Green","Track","26.991","31.108","16.361"
"85","GTP","Tijmen van der Helm","6","1:15.150","7:44.466","Green","Track","26.979","31.695","16.476"
"5","GTP","Bent Viscaal","6","1:14.860","7:46.594","Green","Track","26.848","31.598","16.414"
"4","GTDPRO","Nicky Catsburg","6","1:21.756","8:24.338","Green","Track","29.813","34.067","17.876"
"3","GTDPRO","Antonio Garcia","6","1:21.854","8:24.941","Green","Track","29.817","34.238","17.799"
"9","GTDPRO","Marvin Kirchh̦fer","6","1:21.500","8:25.954","Green","Track","29.473","34.210","17.817"
"14","GTDPRO","Jack Hawksworth","6","1:21.666","8:27.001","Green","Track","29.595","34.203","17.868"
"23","GTDPRO","Mario Farnbacher","6","1:21.729","8:28.222","Green","Track","29.647","34.070","18.012"
"77","GTDPRO","Seb Priaulx","6","1:21.937","8:28.784","Green","Track","29.727","34.333","17.877"
"45","GTD","Danny Formal","6","1:21.995","8:29.705","Green","Track","29.804","34.151","18.040"
"557","GTD","Patrick Gallagher","6","1:21.744","8:30.347","Green","Track","29.587","34.149","18.008"
"1","GTDPRO","Madison Snow","6","1:22.011","8:30.864","Green","Track","29.739","34.218","18.054"
"57","GTD","Russell Ward","6","1:22.381","8:32.438","Green","Track","29.866","34.466","18.049"
"32","GTD","Mike Skeen","6","1:22.387","8:33.476","Green","Track","30.043","34.250","18.094"
"64","GTDPRO","Mike Rockenfeller","6","1:22.460","8:34.733","Green","Track","29.790","34.625","18.045"
"27","GTD","Spencer Pumpelly","6","1:22.425","8:35.828","Green","Track","29.992","34.333","18.100"
"12","GTD","Frankie Montecalvo","6","1:22.443","8:36.899","Green","Track","29.811","34.708","17.924"
"65","GTDPRO","Dirk Mueller","6","1:22.304","8:38.056","Green","Track","29.796","34.447","18.061"
"55","GTD","Corey Lewis","6","1:22.930","8:39.980","Green","Track","30.105","34.649","18.176"
"70","GTD","Brendan Iribe","6","1:23.100","8:41.628","Green","Track","30.182","34.520","18.398"
"43","GTD","Jarett Andretti","6","1:22.940","8:42.111","Green","Track","30.110","34.502","18.328"
"120","GTD","Adam Adelson","6","1:23.430","8:43.008","Green","Track","30.164","34.834","18.432"
"34","GTD","Manny Franco","6","1:23.340","8:43.237","Green","Track","30.253","34.771","18.316"
"66","GTD","Sheena Monk","6","1:23.374","8:43.755","Green","Track","30.245","34.874","18.255"
"13","GTD","Orey Fidani","6","1:25.365","8:48.136","Green","Track","30.278","36.679","18.408"
"01","GTP","Sebastien Bourdais","7","1:15.484","8:49.137","Green","Track","27.137","31.904","16.443"
"31","GTP","Pipo Derani","7","1:15.538","8:51.761","Green","Track","26.933","31.997","16.608"
"24","GTP","Philipp Eng","7","1:16.120","8:52.931","Green","Track","27.067","31.552","17.501"
"6","GTP","Mathieu Jaminet","7","1:15.474","8:53.076","Green","Track","26.883","31.419","17.172"
"7","GTP","Dane Cameron","7","1:15.294","8:53.446","Green","Track","26.952","31.344","16.998"
"10","GTP","Ricky Taylor","7","1:14.891","8:54.561","Green","Track","26.939","31.373","16.579"
"86","GTD","Kerong Li","6","1:27.122","8:55.151","Green","Track","30.665","36.447","20.010"
"40","GTP","Louis Deletraz","7","1:14.598","8:55.723","Green","Track","26.968","31.234","16.396"
"25","GTP","Connor De Phillippi","7","1:14.809","8:56.376","Green","Track","27.159","31.183","16.467"
"85","GTP","Tijmen van der Helm","7","1:14.995","8:59.461","Green","Track","27.162","31.479","16.354"
"5","GTP","Bent Viscaal","7","1:14.989","9:01.583","Green","Track","26.973","31.516","16.500"
"78","GTD","Misha Goikhberg","6","1:35.550","9:02.369","Green","Pit","30.035","34.538","30.977"
"4","GTDPRO","Nicky Catsburg","7","1:21.445","9:45.783","Green","Track","29.619","33.943","17.883"
"3","GTDPRO","Antonio Garcia","7","1:21.475","9:46.416","Green","Track","29.614","34.074","17.787"
"9","GTDPRO","Marvin Kirchh̦fer","7","1:21.727","9:47.681","Green","Track","29.588","34.296","17.843"
"14","GTDPRO","Jack Hawksworth","7","1:21.800","9:48.801","Green","Track","29.644","34.224","17.932"
"23","GTDPRO","Mario Farnbacher","7","1:21.966","9:50.188","Green","Track","29.680","34.260","18.026"
"77","GTDPRO","Seb Priaulx","7","1:21.846","9:50.630","Green","Track","29.706","34.226","17.914"
"45","GTD","Danny Formal","7","1:22.096","9:51.801","Green","Track","29.853","34.265","17.978"
"557","GTD","Patrick Gallagher","7","1:22.095","9:52.442","Green","Track","29.764","34.320","18.011"
"1","GTDPRO","Madison Snow","7","1:22.475","9:53.339","Green","Track","29.762","34.818","17.895"
"57","GTD","Russell Ward","7","1:22.493","9:54.931","Green","Track","29.885","34.624","17.984"
"32","GTD","Mike Skeen","7","1:22.577","9:56.053","Green","Track","30.119","34.366","18.092"
"64","GTDPRO","Mike Rockenfeller","7","1:22.532","9:57.265","Green","Track","29.846","34.653","18.033"
"27","GTD","Spencer Pumpelly","7","1:22.508","9:58.336","Green","Track","30.034","34.359","18.115"
"12","GTD","Frankie Montecalvo","7","1:22.464","9:59.363","Green","Track","29.973","34.455","18.036"
"65","GTDPRO","Dirk Mueller","7","1:22.540","10:00.596","Green","Track","29.951","34.438","18.151"
"55","GTD","Corey Lewis","7","1:22.843","10:02.823","Green","Track","30.067","34.705","18.071"
"70","GTD","Brendan Iribe","7","1:22.941","10:04.569","Green","Track","29.991","34.894","18.056"
"43","GTD","Jarett Andretti","7","1:23.303","10:05.414","Green","Track","30.265","34.869","18.169"
"01","GTP","Sebastien Bourdais","8","1:16.916","10:06.053","Green","Track","27.861","32.278","16.777"
"120","GTD","Adam Adelson","7","1:23.109","10:06.117","Green","Track","30.078","34.793","18.238"
"34","GTD","Manny Franco","7","1:23.317","10:06.554","Green","Track","30.327","34.722","18.268"
"31","GTP","Pipo Derani","8","1:15.437","10:07.198","Green","Track","27.131","31.642","16.664"
"66","GTD","Sheena Monk","7","1:24.218","10:07.973","Green","Track","30.411","35.088","18.719"
"24","GTP","Philipp Eng","8","1:15.186","10:08.117","Green","Track","27.352","31.346","16.488"
"6","GTP","Mathieu Jaminet","8","1:16.177","10:09.253","Green","Track","27.693","31.947","16.537"
"7","GTP","Dane Cameron","8","1:16.302","10:09.748","Green","Track","27.661","32.052","16.589"
"10","GTP","Ricky Taylor","8","1:16.128","10:10.689","Green","Track","27.424","32.297","16.407"
"40","GTP","Louis Deletraz","8","1:15.778","10:11.501","Green","Track","27.387","31.985","16.406"
"25","GTP","Connor De Phillippi","8","1:15.661","10:12.037","Green","Track","27.380","31.521","16.760"
"13","GTD","Orey Fidani","7","1:26.054","10:14.190","Green","Track","30.970","36.019","19.065"
"85","GTP","Tijmen van der Helm","8","1:15.248","10:14.709","Green","Track","27.179","31.584","16.485"
"5","GTP","Bent Viscaal","8","1:15.375","10:16.958","Green","Track","27.085","31.825","16.465"
"86","GTD","Kerong Li","7","1:25.764","10:20.915","Green","Track","31.498","35.903","18.363"
"78","GTD","Misha Goikhberg","7","1:31.565","10:33.934","Green","Track","38.420","34.703","18.442"
"4","GTDPRO","Nicky Catsburg","8","1:21.836","11:07.619","Green","Track","29.776","34.224","17.836"
"3","GTDPRO","Antonio Garcia","8","1:21.727","11:08.143","Green","Track","29.791","34.164","17.772"
"9","GTDPRO","Marvin Kirchh̦fer","8","1:21.795","11:09.476","Green","Track","29.547","34.425","17.823"
"14","GTDPRO","Jack Hawksworth","8","1:21.766","11:10.567","Green","Track","29.660","34.209","17.897"
"23","GTDPRO","Mario Farnbacher","8","1:22.003","11:12.191","Green","Track","29.763","34.249","17.991"
"77","GTDPRO","Seb Priaulx","8","1:21.996","11:12.626","Green","Track","29.769","34.144","18.083"
"45","GTD","Danny Formal","8","1:22.389","11:14.190","Green","Track","30.075","34.281","18.033"
"557","GTD","Patrick Gallagher","8","1:22.518","11:14.960","Green","Track","29.848","34.500","18.170"
"1","GTDPRO","Madison Snow","8","1:22.043","11:15.382","Green","Track","29.835","34.208","18.000"
"57","GTD","Russell Ward","8","1:22.354","11:17.285","Green","Track","29.862","34.553","17.939"
"32","GTD","Mike Skeen","8","1:22.455","11:18.508","Green","Track","30.051","34.303","18.101"
"64","GTDPRO","Mike Rockenfeller","8","1:22.462","11:19.727","Green","Track","29.909","34.463","18.090"
"27","GTD","Spencer Pumpelly","8","1:22.654","11:20.990","Green","Track","30.050","34.540","18.064"
"12","GTD","Frankie Montecalvo","8","1:22.532","11:21.895","Green","Track","29.985","34.506","18.041"
"01","GTP","Sebastien Bourdais","9","1:16.614","11:22.667","Green","Track","27.920","31.927","16.767"
"65","GTDPRO","Dirk Mueller","8","1:22.630","11:23.226","Green","Track","29.897","34.492","18.241"
"31","GTP","Pipo Derani","9","1:17.659","11:24.857","Green","Track","28.382","32.573","16.704"
"24","GTP","Philipp Eng","9","1:17.341","11:25.458","Green","Track","28.368","32.120","16.853"
"55","GTD","Corey Lewis","8","1:23.986","11:26.809","Green","Track","30.048","35.218","18.720"
"6","GTP","Mathieu Jaminet","9","1:17.669","11:26.922","Green","Track","28.085","32.669","16.915"
"7","GTP","Dane Cameron","9","1:17.666","11:27.414","Green","Track","27.971","32.523","17.172"
"10","GTP","Ricky Taylor","9","1:17.713","11:28.402","Green","Track","27.757","32.583","17.373"
"70","GTD","Brendan Iribe","8","1:24.198","11:28.767","Green","Track","30.238","35.171","18.789"
"40","GTP","Louis Deletraz","9","1:17.551","11:29.052","Green","Track","27.580","33.465","16.506"
"25","GTP","Connor De Phillippi","9","1:18.157","11:30.194","Green","Track","27.381","33.450","17.326"
"43","GTD","Jarett Andretti","8","1:25.993","11:31.407","Green","Track","31.213","35.906","18.874"
"120","GTD","Adam Adelson","8","1:25.702","11:31.819","Green","Track","30.656","36.550","18.496"
"85","GTP","Tijmen van der Helm","9","1:17.111","11:31.820","Green","Track","27.766","32.386","16.959"
"34","GTD","Manny Franco","8","1:26.428","11:32.982","Green","Track","31.058","36.363","19.007"
"5","GTP","Bent Viscaal","9","1:16.498","11:33.456","Green","Track","27.671","31.997","16.830"
"66","GTD","Sheena Monk","8","1:25.921","11:33.894","Green","Track","31.386","35.538","18.997"
