"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"57","GTD","Philip Ellis","1","2:59.931","2:59.931","Yellow","Track","14.635","84.034","60.194"
"32","GTD","Mikael Grenier","1","3:05.038","3:05.038","Yellow","Track","15.194","84.570","64.585"
"79","GTDPRO","Daniel Juncadella","1","3:05.907","3:05.907","Yellow","Track","15.519","84.525","64.654"
"66","GTD","Sheena Monk","1","3:06.526","3:06.526","Yellow","Track","14.788","87.207","64.858"
"77","GTD","Alan Brynjolfsson","1","3:07.878","3:07.878","Yellow","Track","15.716","87.284","65.552"
"92","GTD","David Brule","1","3:08.463","3:08.463","Yellow","Track","15.407","87.309","65.600"
"33","LMP3","Lance Willsey","1","5:32.308","5:32.308","Yellow","Pit","50.841","94.915","180.930"
"31","GTP","Pipo Derani","2","4:04.379","5:57.291","Yellow","Track","19.358","151.017","74.004"
"10","GTP","Ricky Taylor","2","4:04.459","5:58.279","Yellow","Track","19.440","150.638","74.381"
"01","GTP","Sebastien Bourdais","2","4:06.268","6:00.840","Yellow","Track","20.165","150.052","76.051"
"6","GTP","Mathieu Jaminet","2","4:06.336","6:01.820","Yellow","Track","20.478","149.607","76.251"
"60","GTP","Tom Blomqvist","2","4:05.945","6:02.604","Yellow","Track","21.487","148.365","76.093"
"24","GTP","Augusto Farfus","2","4:06.278","6:03.620","Yellow","Track","21.515","148.698","76.065"
"7","GTP","Matt Campbell","2","4:06.062","6:04.561","Yellow","Track","21.050","149.006","76.006"
"25","GTP","Connor De Phillippi","2","4:07.469","6:06.454","Yellow","Track","22.364","148.854","76.251"
"52","LMP2","Ben Keating","2","4:04.358","6:07.898","Yellow","Track","19.220","148.641","76.497"
"35","LMP2","Francois Heriau","2","4:05.023","6:09.093","Yellow","Track","20.067","150.157","74.799"
"11","LMP2","Steven Thomas","2","4:05.351","6:10.339","Yellow","Track","20.123","149.893","75.335"
"20","LMP2","Dennis Andersen","2","4:06.056","6:12.192","Yellow","Track","19.724","151.293","75.039"
"04","LMP2","George Kurtz","2","4:05.818","6:12.736","Yellow","Track","19.883","151.101","74.834"
"8","LMP2","John Farano","2","4:05.532","6:14.182","Yellow","Track","19.430","150.733","75.369"
"18","LMP2","Dwight Merriman","2","4:05.903","6:15.354","Yellow","Track","19.505","150.959","75.439"
"51","LMP2","Eric Lux","2","4:05.100","6:16.192","Yellow","Track","18.861","151.503","74.736"
"36","LMP3","Glenn van Berlo","2","4:05.243","6:17.410","Yellow","Track","18.859","151.164","75.220"
"85","LMP3","Dan Goldburg","2","4:06.144","6:19.415","Yellow","Track","18.243","152.189","75.712"
"74","LMP3","Gar Robinson","2","4:03.956","6:20.896","Yellow","Track","16.778","151.610","75.568"
"30","LMP3","Ari Balogh","2","4:03.825","6:21.647","Yellow","Track","16.794","151.237","75.794"
"17","LMP3","Anthony Mantella","2","4:04.967","6:23.362","Yellow","Track","16.761","152.168","76.038"
"38","LMP3","Christopher Allen","2","4:05.113","6:23.945","Yellow","Track","16.825","152.247","76.041"
"13","LMP3","Orey Fidani","2","4:05.282","6:24.732","Yellow","Track","16.681","152.439","76.162"
"4","LMP3","Tonis Kasemets","2","4:04.764","6:26.230","Yellow","Track","16.874","151.464","76.426"
"3","GTDPRO","Antonio Garcia","2","3:52.874","6:27.295","Yellow","Track","16.078","140.259","76.537"
"14","GTDPRO","Jack Hawksworth","2","3:53.259","6:28.711","Yellow","Track","16.480","140.049","76.730"
"93","GTD","Kyle Marcelli","2","3:55.353","6:31.321","Yellow","Track","16.847","140.160","78.346"
"23","GTDPRO","Alex Riberas","2","3:54.399","6:33.884","Yellow","Track","17.507","137.458","79.434"
"12","GTD","Aaron Telitz","2","3:55.341","6:35.440","Yellow","Track","18.001","137.355","79.985"
"1","GTD","Madison Snow","2","3:55.453","6:36.438","Yellow","Track","18.094","137.274","80.085"
"62","GTDPRO","Daniel Serra","2","3:55.528","6:37.424","Yellow","Track","18.417","136.848","80.263"
"023","GTD","Alessio Rovera","2","3:56.241","6:38.590","Yellow","Track","18.962","136.839","80.440"
"96","GTD","Patrick Gallagher","2","3:56.159","6:39.557","Yellow","Track","19.474","136.248","80.437"
"16","GTD","Jan Heylen","2","3:56.201","6:43.151","Yellow","Track","19.818","135.155","81.228"
"78","GTD","Loris Spinelli","2","3:56.669","6:44.017","Yellow","Track","20.050","135.287","81.332"
"63","GTDPRO","Franck Perera","2","3:57.656","6:45.538","Yellow","Track","20.010","135.727","81.919"
"47","GTD","Giorgio Sernagiotto","2","3:58.065","6:46.338","Yellow","Track","20.069","135.901","82.095"
"70","GTD","Brendan Iribe","2","3:58.485","6:47.896","Yellow","Track","19.826","136.298","82.361"
"83","GTD","Michelle Gatting","2","3:59.217","6:48.984","Yellow","Track","20.257","136.200","82.760"
"91","GTD","Alan Metni","2","4:00.169","6:50.648","Yellow","Track","20.611","136.164","83.394"
"21","GTD","Simon Mann","2","4:00.651","6:51.650","Yellow","Track","20.687","136.310","83.654"
"27","GTD","Ian James","2","3:59.991","6:55.046","Yellow","Track","19.201","135.025","85.765"
"44","GTD","John Potter","2","4:00.295","6:55.860","Yellow","Track","19.608","135.334","85.353"
"95","GTDPRO","Bill Auberlen","2","4:03.929","7:00.270","Yellow","Track","21.137","133.934","88.858"
"9","GTDPRO","Klaus Bachler","2","4:03.715","7:01.315","Yellow","Track","21.301","133.464","88.950"
"80","GTD","PJ Hyett","2","4:03.514","7:01.977","Yellow","Track","20.952","134.459","88.103"
"57","GTD","Philip Ellis","2","4:03.998","7:03.929","Yellow","Track","21.399","141.759","80.840"
"32","GTD","Mikael Grenier","2","4:00.658","7:05.696","Yellow","Track","18.229","142.382","80.047"
"79","GTDPRO","Daniel Juncadella","2","4:01.052","7:06.959","Yellow","Track","19.272","142.504","79.276"
"66","GTD","Sheena Monk","2","4:01.409","7:07.935","Yellow","Track","19.624","143.599","78.186"
"77","GTD","Alan Brynjolfsson","2","4:01.441","7:09.319","Yellow","Track","19.702","144.354","77.385"
"92","GTD","David Brule","2","4:01.471","7:09.934","Yellow","Track","19.576","144.731","77.164"
"33","LMP3","Lance Willsey","2","2:37.327","8:09.635","Yellow","Track","34.946","85.953","36.428"
"31","GTP","Pipo Derani","3","3:55.816","9:53.107","Green","Track","26.734","139.890","69.192"
"10","GTP","Ricky Taylor","3","3:55.090","9:53.369","Green","Track","27.113","139.842","68.135"
"01","GTP","Sebastien Bourdais","3","3:53.045","9:53.885","Green","Track","26.561","138.528","67.956"
"6","GTP","Mathieu Jaminet","3","3:52.232","9:54.052","Green","Track","26.462","138.321","67.449"
"60","GTP","Tom Blomqvist","3","3:52.060","9:54.664","Green","Track","26.848","138.188","67.024"
"24","GTP","Augusto Farfus","3","3:51.224","9:54.844","Green","Track","26.597","138.342","66.285"
"7","GTP","Matt Campbell","3","3:50.504","9:55.065","Green","Track","26.660","138.068","65.776"
"25","GTP","Connor De Phillippi","3","3:48.695","9:55.149","Green","Track","26.674","136.889","65.132"
"52","LMP2","Ben Keating","3","3:48.482","9:56.380","Green","Track","25.901","136.874","65.707"
"35","LMP2","Francois Heriau","3","3:47.713","9:56.806","Green","Track","25.896","137.860","63.957"
"11","LMP2","Steven Thomas","3","3:46.816","9:57.155","Green","Track","26.015","137.066","63.735"
"20","LMP2","Dennis Andersen","3","3:45.608","9:57.800","Green","Track","25.424","136.639","63.545"
"04","LMP2","George Kurtz","3","3:45.354","9:58.090","Green","Track","25.658","136.388","63.308"
"8","LMP2","John Farano","3","3:44.085","9:58.267","Green","Track","25.451","136.710","61.924"
"18","LMP2","Dwight Merriman","3","3:43.314","9:58.668","Green","Track","25.770","135.765","61.779"
"51","LMP2","Eric Lux","3","3:42.594","9:58.786","Green","Track","25.953","135.823","60.818"
"36","LMP3","Glenn van Berlo","3","3:41.758","9:59.168","Green","Track","26.208","134.912","60.638"
"85","LMP3","Dan Goldburg","3","3:39.937","9:59.352","Green","Track","25.447","134.411","60.079"
"74","LMP3","Gar Robinson","3","3:38.866","9:59.762","Green","Track","26.191","133.059","59.616"
"30","LMP3","Ari Balogh","3","3:38.648","10:00.295","Green","Track","26.166","133.087","59.395"
"17","LMP3","Anthony Mantella","3","3:37.052","10:00.414","Green","Track","25.685","132.219","59.148"
"38","LMP3","Christopher Allen","3","3:37.101","10:01.046","Green","Track","25.714","133.352","58.035"
"13","LMP3","Orey Fidani","3","3:37.261","10:01.993","Green","Track","25.317","133.663","58.281"
"4","LMP3","Tonis Kasemets","3","3:35.804","10:02.034","Green","Track","26.277","131.897","57.630"
"3","GTDPRO","Antonio Garcia","3","3:34.851","10:02.146","Green","Track","26.216","131.890","56.745"
"14","GTDPRO","Jack Hawksworth","3","3:33.778","10:02.489","Green","Track","26.180","131.338","56.260"
"93","GTD","Kyle Marcelli","3","3:31.546","10:02.867","Green","Track","25.772","130.137","55.637"
"23","GTDPRO","Alex Riberas","3","3:29.636","10:03.520","Green","Track","25.149","129.596","54.891"
"12","GTD","Aaron Telitz","3","3:28.357","10:03.797","Green","Track","24.769","129.031","54.557"
"1","GTD","Madison Snow","3","3:27.574","10:04.012","Green","Track","25.778","127.715","54.081"
"62","GTDPRO","Daniel Serra","3","3:26.919","10:04.343","Green","Track","26.619","126.955","53.345"
"96","GTD","Patrick Gallagher","3","3:25.258","10:04.815","Green","Track","26.579","126.435","52.244"
"023","GTD","Alessio Rovera","3","3:26.350","10:04.940","Green","Track","26.220","127.312","52.818"
"16","GTD","Jan Heylen","3","3:21.911","10:05.062","Green","Track","26.825","123.976","51.110"
"78","GTD","Loris Spinelli","3","3:21.278","10:05.295","Green","Track","26.667","123.682","50.929"
"63","GTDPRO","Franck Perera","3","3:19.964","10:05.502","Green","Track","26.136","123.568","50.260"
"47","GTD","Giorgio Sernagiotto","3","3:19.425","10:05.763","Green","Track","25.983","123.333","50.109"
"70","GTD","Brendan Iribe","3","3:18.065","10:05.961","Green","Track","25.244","123.045","49.776"
"83","GTD","Michelle Gatting","3","3:17.193","10:06.177","Green","Track","24.981","122.776","49.436"
"91","GTD","Alan Metni","3","3:16.553","10:07.201","Green","Track","24.524","122.244","49.785"
"21","GTD","Simon Mann","3","3:15.866","10:07.516","Green","Track","24.629","121.801","49.436"
"27","GTD","Ian James","3","3:12.774","10:07.820","Green","Track","23.367","121.210","48.197"
"95","GTDPRO","Bill Auberlen","3","3:07.770","10:08.040","Green","Track","20.329","120.316","47.125"
"44","GTD","John Potter","3","3:12.642","10:08.502","Green","Track","23.808","120.863","47.971"
"9","GTDPRO","Klaus Bachler","3","3:07.332","10:08.647","Green","Track","22.312","118.213","46.807"
"57","GTD","Philip Ellis","3","3:05.660","10:09.589","Green","Track","21.976","118.640","45.044"
"80","GTD","PJ Hyett","3","3:07.963","10:09.940","Green","Track","22.286","118.565","47.112"
"32","GTD","Mikael Grenier","3","3:04.560","10:10.256","Green","Track","21.645","118.497","44.418"
"79","GTDPRO","Daniel Juncadella","3","3:04.082","10:11.041","Green","Track","21.296","119.086","43.700"
"66","GTD","Sheena Monk","3","3:04.075","10:12.010","Green","Track","20.847","119.091","44.137"
"77","GTD","Alan Brynjolfsson","3","3:03.029","10:12.348","Green","Track","20.480","118.596","43.953"
"92","GTD","David Brule","3","3:03.066","10:13.000","Green","Track","20.320","122.146","40.600"
"33","LMP3","Lance Willsey","3","2:20.589","10:30.224","Green","Pit","12.682","80.142","47.765"
"31","GTP","Pipo Derani","4","1:51.640","11:44.747","Green","Track","10.748","70.349","30.543"
"10","GTP","Ricky Taylor","4","1:51.992","11:45.361","Green","Track","10.602","70.707","30.683"
"01","GTP","Sebastien Bourdais","4","1:51.990","11:45.875","Green","Track","10.565","70.667","30.758"
"6","GTP","Mathieu Jaminet","4","1:52.888","11:46.940","Green","Track","10.924","70.713","31.251"
"60","GTP","Tom Blomqvist","4","1:53.542","11:48.206","Green","Track","11.050","71.608","30.884"
"24","GTP","Augusto Farfus","4","1:53.907","11:48.751","Green","Track","11.120","71.698","31.089"
"25","GTP","Connor De Phillippi","4","1:53.973","11:49.122","Green","Track","10.953","71.915","31.105"
"7","GTP","Matt Campbell","4","1:54.511","11:49.576","Green","Track","11.148","72.106","31.257"
"52","LMP2","Ben Keating","4","1:57.872","11:54.252","Green","Track","11.457","73.771","32.644"
"35","LMP2","Francois Heriau","4","1:58.179","11:54.985","Green","Track","11.477","74.264","32.438"
"11","LMP2","Steven Thomas","4","1:59.629","11:56.784","Green","Track","11.466","74.789","33.374"
"20","LMP2","Dennis Andersen","4","2:00.336","11:58.136","Green","Track","11.605","75.369","33.362"
"04","LMP2","George Kurtz","4","2:00.718","11:58.808","Green","Track","11.734","76.075","32.909"
"8","LMP2","John Farano","4","2:01.594","11:59.861","Green","Track","11.895","76.273","33.426"
"51","LMP2","Eric Lux","4","2:01.297","12:00.083","Green","Track","11.654","76.388","33.255"
"85","LMP3","Dan Goldburg","4","2:03.334","12:02.686","Green","Track","11.966","77.731","33.637"
"74","LMP3","Gar Robinson","4","2:05.693","12:05.455","Green","Track","11.855","79.557","34.281"
"30","LMP3","Ari Balogh","4","2:06.039","12:06.334","Green","Track","12.499","78.871","34.669"
"36","LMP3","Glenn van Berlo","4","2:07.545","12:06.713","Green","Track","11.949","81.208","34.388"
"38","LMP3","Christopher Allen","4","2:05.815","12:06.861","Green","Track","12.011","79.062","34.742"
"4","LMP3","Tonis Kasemets","4","2:05.436","12:07.470","Green","Track","11.810","78.987","34.639"
"3","GTDPRO","Antonio Garcia","4","2:06.173","12:08.319","Green","Track","12.345","79.281","34.547"
"14","GTDPRO","Jack Hawksworth","4","2:07.023","12:09.512","Green","Track","12.130","80.111","34.782"
"93","GTD","Kyle Marcelli","4","2:07.117","12:09.984","Green","Track","12.064","80.130","34.923"
"23","GTDPRO","Alex Riberas","4","2:07.079","12:10.599","Green","Track","12.112","79.777","35.190"
"12","GTD","Aaron Telitz","4","2:07.221","12:11.018","Green","Track","12.105","80.129","34.987"
"1","GTD","Madison Snow","4","2:07.347","12:11.359","Green","Track","12.140","80.294","34.913"
"62","GTDPRO","Daniel Serra","4","2:07.175","12:11.518","Green","Track","11.975","80.379","34.821"
"96","GTD","Patrick Gallagher","4","2:07.055","12:11.870","Green","Track","12.013","80.266","34.776"
"13","LMP3","Orey Fidani","4","2:10.945","12:12.938","Green","Track","12.293","83.268","35.384"
"78","GTD","Loris Spinelli","4","2:08.032","12:13.327","Green","Track","12.179","80.598","35.255"
"023","GTD","Alessio Rovera","4","2:08.815","12:13.755","Green","Track","12.187","81.098","35.530"
"16","GTD","Jan Heylen","4","2:09.094","12:14.156","Green","Track","12.143","81.358","35.593"
"63","GTDPRO","Franck Perera","4","2:09.119","12:14.621","Green","Track","12.299","80.513","36.307"
"47","GTD","Giorgio Sernagiotto","4","2:08.995","12:14.758","Green","Track","12.332","80.899","35.764"
"83","GTD","Michelle Gatting","4","2:08.903","12:15.080","Green","Track","12.404","80.650","35.849"
"95","GTDPRO","Bill Auberlen","4","2:07.214","12:15.254","Green","Track","12.213","79.914","35.087"
"91","GTD","Alan Metni","4","2:08.860","12:16.061","Green","Track","12.312","80.319","36.229"
"21","GTD","Simon Mann","4","2:08.655","12:16.171","Green","Track","12.271","80.627","35.757"
"27","GTD","Ian James","4","2:08.776","12:16.596","Green","Track","12.418","80.673","35.685"
"57","GTD","Philip Ellis","4","2:07.100","12:16.689","Green","Track","12.031","79.710","35.359"
"9","GTDPRO","Klaus Bachler","4","2:08.379","12:17.026","Green","Track","12.198","80.796","35.385"
"32","GTD","Mikael Grenier","4","2:07.243","12:17.499","Green","Track","11.996","79.908","35.339"
"79","GTDPRO","Daniel Juncadella","4","2:06.698","12:17.739","Green","Track","11.905","79.688","35.105"
"44","GTD","John Potter","4","2:09.592","12:18.094","Green","Track","12.090","81.303","36.199"
"80","GTD","PJ Hyett","4","2:08.722","12:18.662","Green","Track","12.506","80.724","35.492"
"66","GTD","Sheena Monk","4","2:07.886","12:19.896","Green","Track","11.929","80.431","35.526"
"17","LMP3","Anthony Mantella","4","2:19.924","12:20.338","Green","Pit","12.324","81.352","46.248"
"77","GTD","Alan Brynjolfsson","4","2:08.146","12:20.494","Green","Track","12.052","80.783","35.311"
"18","LMP2","Dwight Merriman","4","2:26.650","12:25.318","Green","Track","12.021","101.009","33.620"
"92","GTD","David Brule","4","2:20.873","12:33.873","Green","Pit","12.325","82.247","46.301"
"70","GTD","Brendan Iribe","4","2:41.772","12:47.733","Green","Track","12.390","113.776","35.606"
"33","LMP3","Lance Willsey","4","2:47.600","13:17.824","Green","Pit","32.691","83.225","51.684"
"31","GTP","Pipo Derani","5","1:52.032","13:36.779","Green","Track","10.232","70.727","31.073"
"10","GTP","Ricky Taylor","5","1:51.636","13:36.997","Green","Track","10.201","70.490","30.945"
"01","GTP","Sebastien Bourdais","5","1:51.674","13:37.549","Green","Track","10.245","70.273","31.156"
"6","GTP","Mathieu Jaminet","5","1:51.572","13:38.512","Green","Track","10.411","70.011","31.150"
"60","GTP","Tom Blomqvist","5","1:51.601","13:39.807","Green","Track","10.368","70.298","30.935"
"24","GTP","Augusto Farfus","5","1:51.745","13:40.496","Green","Track","10.268","70.407","31.070"
"7","GTP","Matt Campbell","5","1:51.506","13:41.082","Green","Track","10.372","70.249","30.885"
"25","GTP","Connor De Phillippi","5","1:52.289","13:41.411","Green","Track","10.387","70.440","31.462"
"52","LMP2","Ben Keating","5","1:57.029","13:51.281","Green","Track","11.067","73.437","32.525"
"35","LMP2","Francois Heriau","5","1:57.021","13:52.006","Green","Track","11.159","73.561","32.301"
"11","LMP2","Steven Thomas","5","1:57.076","13:53.860","Green","Track","10.860","73.420","32.796"
"20","LMP2","Dennis Andersen","5","1:58.826","13:56.962","Green","Track","11.055","74.643","33.128"
"04","LMP2","George Kurtz","5","1:58.500","13:57.308","Green","Track","10.868","74.454","33.178"
"8","LMP2","John Farano","5","1:59.204","13:59.065","Green","Track","11.198","74.856","33.150"
"51","LMP2","Eric Lux","5","1:59.289","13:59.372","Green","Track","11.313","74.988","32.988"
"85","LMP3","Dan Goldburg","5","2:00.878","14:03.564","Green","Track","11.315","75.837","33.726"
"74","LMP3","Gar Robinson","5","2:02.524","14:07.979","Green","Track","11.516","76.527","34.481"
"36","LMP3","Glenn van Berlo","5","2:02.110","14:08.823","Green","Track","11.456","76.543","34.111"
"30","LMP3","Ari Balogh","5","2:02.718","14:09.052","Green","Track","11.569","76.587","34.562"
"38","LMP3","Christopher Allen","5","2:03.759","14:10.620","Green","Track","11.781","76.757","35.221"
"4","LMP3","Tonis Kasemets","5","2:04.240","14:11.710","Green","Track","11.578","77.713","34.949"
"3","GTDPRO","Antonio Garcia","5","2:03.643","14:11.962","Green","Track","11.589","77.546","34.508"
"14","GTDPRO","Jack Hawksworth","5","2:03.517","14:13.029","Green","Track","11.614","77.288","34.615"
"93","GTD","Kyle Marcelli","5","2:03.518","14:13.502","Green","Track","11.743","77.045","34.730"
"23","GTDPRO","Alex Riberas","5","2:04.104","14:14.703","Green","Track","11.727","77.460","34.917"
"12","GTD","Aaron Telitz","5","2:04.316","14:15.334","Green","Track","11.786","77.809","34.721"
"62","GTDPRO","Daniel Serra","5","2:04.326","14:15.844","Green","Track","11.824","77.794","34.708"
"1","GTD","Madison Snow","5","2:05.165","14:16.524","Green","Track","11.827","78.517","34.821"
"96","GTD","Patrick Gallagher","5","2:04.856","14:16.726","Green","Track","11.860","78.253","34.743"
"78","GTD","Loris Spinelli","5","2:04.418","14:17.745","Green","Track","12.119","77.428","34.871"
"023","GTD","Alessio Rovera","5","2:04.510","14:18.265","Green","Track","11.973","77.700","34.837"
"13","LMP3","Orey Fidani","5","2:06.153","14:19.091","Green","Track","12.468","79.284","34.401"
"16","GTD","Jan Heylen","5","2:06.149","14:20.305","Green","Track","12.010","79.319","34.820"
"63","GTDPRO","Franck Perera","5","2:06.301","14:20.922","Green","Track","11.981","79.304","35.016"
"95","GTDPRO","Bill Auberlen","5","2:06.789","14:22.043","Green","Track","12.185","79.453","35.151"
"47","GTD","Giorgio Sernagiotto","5","2:07.869","14:22.627","Green","Track","12.164","79.831","35.874"
"83","GTD","Michelle Gatting","5","2:07.893","14:22.973","Green","Track","12.101","80.130","35.662"
"21","GTD","Simon Mann","5","2:06.982","14:23.153","Green","Track","12.028","79.504","35.450"
"57","GTD","Philip Ellis","5","2:06.862","14:23.551","Green","Track","12.091","79.733","35.038"
"91","GTD","Alan Metni","5","2:07.870","14:23.931","Green","Track","12.387","79.609","35.874"
"32","GTD","Mikael Grenier","5","2:06.603","14:24.102","Green","Track","11.941","79.465","35.197"
"27","GTD","Ian James","5","2:08.240","14:24.836","Green","Track","12.418","80.643","35.179"
"9","GTDPRO","Klaus Bachler","5","2:08.131","14:25.157","Green","Track","12.111","80.848","35.172"
"79","GTDPRO","Daniel Juncadella","5","2:07.809","14:25.548","Green","Track","12.079","80.548","35.182"
"44","GTD","John Potter","5","2:07.815","14:25.909","Green","Track","12.032","80.583","35.200"
"18","LMP2","Dwight Merriman","5","2:00.753","14:26.071","Green","Track","10.833","75.754","34.166"
"80","GTD","PJ Hyett","5","2:08.085","14:26.747","Green","Track","11.916","80.438","35.731"
"66","GTD","Sheena Monk","5","2:07.338","14:27.234","Green","Track","11.847","79.814","35.677"
"77","GTD","Alan Brynjolfsson","5","2:07.392","14:27.886","Green","Track","11.976","79.798","35.618"
"17","LMP3","Anthony Mantella","5","2:23.823","14:44.161","Green","Track","32.204","77.322","34.297"
"70","GTD","Brendan Iribe","5","2:05.050","14:52.783","Green","Track","11.926","78.191","34.933"
"92","GTD","David Brule","5","2:28.239","15:02.112","Green","Track","32.866","79.690","35.683"
"31","GTP","Pipo Derani","6","1:52.003","15:28.782","Green","Track","10.507","70.744","30.752"
"10","GTP","Ricky Taylor","6","1:52.997","15:29.994","Green","Track","10.628","71.242","31.127"
"01","GTP","Sebastien Bourdais","6","1:52.806","15:30.355","Green","Track","10.499","71.396","30.911"
"6","GTP","Mathieu Jaminet","6","1:52.467","15:30.979","Green","Track","10.434","70.856","31.177"
"60","GTP","Tom Blomqvist","6","1:52.338","15:32.145","Green","Track","10.464","70.890","30.984"
"24","GTP","Augusto Farfus","6","1:52.004","15:32.500","Green","Track","10.429","70.568","31.007"
"7","GTP","Matt Campbell","6","1:51.881","15:32.963","Green","Track","10.301","70.375","31.205"
"25","GTP","Connor De Phillippi","6","1:52.062","15:33.473","Green","Track","10.552","70.271","31.239"
"52","LMP2","Ben Keating","6","1:56.550","15:47.831","Green","Track","11.067","72.970","32.513"
"35","LMP2","Francois Heriau","6","1:56.270","15:48.276","Green","Track","10.959","73.115","32.196"
"11","LMP2","Steven Thomas","6","1:56.983","15:50.843","Green","Track","10.736","73.426","32.821"
"04","LMP2","George Kurtz","6","1:57.813","15:55.121","Green","Track","10.927","74.056","32.830"
"20","LMP2","Dennis Andersen","6","1:58.813","15:55.775","Green","Track","10.934","74.128","33.751"
