"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"31","GTP","Pipo Derani","1","1:38.123","1:38.123","Green","Track","24.840","45.326","27.956"
"7","GTP","Felipe Nasr","1","1:38.617","1:38.617","Green","Track","25.045","45.505","27.953"
"01","GTP","Sebastien Bourdais","1","1:39.242","1:39.242","Green","Track","25.056","45.609","28.167"
"25","GTP","Connor De Phillippi","1","1:39.993","1:39.993","Green","Track","25.359","46.023","28.061"
"10","GTP","Ricky Taylor","1","1:40.897","1:40.897","Green","Track","25.577","46.126","28.321"
"6","GTP","Nick Tandy","1","1:41.527","1:41.527","Green","Track","25.453","46.055","28.521"
"40","GTP","Louis Deletraz","1","1:41.853","1:41.853","Green","Track","25.785","46.457","28.339"
"24","GTP","Jesse Krohn","1","1:42.557","1:42.557","Green","Track","26.182","46.705","28.274"
"85","GTP","Richard Westbrook","1","1:43.128","1:43.128","Green","Track","26.392","46.763","28.367"
"5","GTP","Neel Jani","1","1:43.870","1:43.870","Green","Track","26.434","47.298","28.602"
"52","LMP2","Jakub Smiechowski","1","1:47.303","1:47.303","Green","Track","26.243","48.472","29.940"
"04","LMP2","George Kurtz","1","1:48.675","1:48.675","Green","Track","26.403","48.785","30.565"
"2","LMP2","Ben Keating","1","1:48.824","1:48.824","Green","Track","26.259","50.021","29.984"
"11","LMP2","Steven Thomas","1","1:49.854","1:49.854","Green","Track","26.604","49.202","30.548"
"22","LMP2","Daniel Goldburg","1","1:49.926","1:49.926","Green","Track","27.141","48.958","30.223"
"74","LMP2","Gar Robinson","1","1:50.013","1:50.013","Green","Track","26.578","49.263","31.080"
"99","LMP2","PJ Hyett","1","1:50.854","1:50.854","Green","Track","27.373","49.296","30.219"
"20","LMP2","Dennis Andersen","1","1:50.961","1:50.961","Green","Track","27.145","49.218","30.665"
"88","LMP2","Luis Perez Companc","1","1:51.550","1:51.550","Green","Track","27.282","49.479","30.489"
"81","LMP2","Eric Lux","1","1:51.972","1:51.972","Green","Track","27.388","49.415","30.518"
"18","LMP2","Dwight Merriman","1","1:52.552","1:52.552","Green","Track","27.850","49.410","30.458"
"8","LMP2","John Farano","1","1:54.779","1:54.779","Green","Track","28.831","49.820","30.887"
"33","LMP2","Lance Willsey","1","1:55.339","1:55.339","Green","Track","28.549","50.623","31.208"
"14","GTDPRO","Ben Barnicoat","1","2:13.532","2:13.532","Green","Track","26.406","50.618","31.925"
"77","GTDPRO","Michael Christensen","1","2:13.948","2:13.948","Green","Track","26.697","50.745","32.000"
"12","GTD","Aaron Telitz","1","2:14.482","2:14.482","Green","Track","27.227","50.454","32.140"
"66","GTD","Katherine Legge","1","2:15.051","2:15.051","Green","Track","26.895","50.990","32.097"
"86","GTD","Klaus Bachler","1","2:15.091","2:15.091","Green","Track","26.642","50.980","32.506"
"34","GTD","Manny Franco","1","2:15.201","2:15.201","Green","Track","27.095","50.762","31.857"
"62","GTDPRO","Daniel Serra","1","2:15.526","2:15.526","Green","Track","27.041","50.871","31.596"
"3","GTDPRO","Antonio Garcia","1","2:16.623","2:16.623","Green","Track","27.679","51.034","32.109"
"45","GTD","Kyle Marcelli","1","2:16.892","2:16.892","Green","Track","27.370","51.551","32.618"
"47","GTD","Giorgio Sernagiotto","1","2:17.076","2:17.076","Green","Track","27.957","50.921","32.344"
"023","GTD","Alessio Rovera","1","2:17.158","2:17.158","Green","Track","27.566","51.302","31.995"
"78","GTD","Misha Goikhberg","1","2:17.415","2:17.415","Green","Track","27.377","51.582","32.767"
"70","GTD","Frederik Schandorff","1","2:17.939","2:17.939","Green","Track","27.314","50.919","33.045"
"19","GTDPRO","Andrea Caldarelli","1","2:18.238","2:18.238","Green","Track","28.014","50.997","33.051"
"9","GTDPRO","Oliver Jarvis","1","2:18.515","2:18.515","Green","Track","27.873","51.562","32.680"
"17","GTD","Nico Varrone","1","2:18.808","2:18.808","Green","Track","27.630","51.323","33.142"
"21","GTD","Simon Mann","1","2:18.884","2:18.884","Green","Track","27.591","51.395","32.886"
"4","GTDPRO","Tommy Milner","1","2:19.080","2:19.080","Green","Track","27.537","51.685","32.578"
"83","GTD","Rahel Frey","1","2:19.500","2:19.500","Green","Track","27.719","51.570","32.767"
"75","GTDPRO","Maro Engel","1","2:20.054","2:20.054","Green","Track","28.079","51.206","32.801"
"43","GTD","Jarett Andretti","1","2:20.096","2:20.096","Green","Track","28.294","51.746","32.995"
"1","GTDPRO","Madison Snow","1","2:20.297","2:20.297","Green","Track","28.422","51.160","32.677"
"60","GTDPRO","Matteo Cressoni","1","2:20.408","2:20.408","Green","Track","27.791","51.995","32.875"
"65","GTDPRO","Joey Hand","1","2:20.473","2:20.473","Green","Track","28.123","52.014","32.641"
"23","GTDPRO","Mario Farnbacher","1","2:20.595","2:20.595","Green","Track","28.432","52.135","32.089"
"55","GTD","Corey Lewis","1","2:20.924","2:20.924","Green","Track","28.620","51.671","32.336"
"32","GTD","Mike Skeen","1","2:21.256","2:21.256","Green","Track","28.322","51.584","32.517"
"80","GTD","Adam Christodoulou","1","2:21.386","2:21.386","Green","Track","28.403","51.438","32.527"
"96","GTD","Patrick Gallagher","1","2:21.804","2:21.804","Green","Track","28.315","52.086","33.015"
"57","GTD","Russell Ward","1","2:22.219","2:22.219","Green","Track","28.732","51.693","33.025"
"64","GTDPRO","Mike Rockenfeller","1","2:22.925","2:22.925","Green","Track","28.569","52.223","33.552"
"27","GTD","Ian James","1","2:23.510","2:23.510","Green","Track","28.657","52.310","33.206"
"120","GTD","Adam Adelson","1","2:23.603","2:23.603","Green","Track","28.993","52.438","33.095"
"44","GTD","John Potter","1","2:24.457","2:24.457","Green","Track","29.111","52.835","33.224"
"92","GTD","David Brule","1","2:25.197","2:25.197","Green","Track","29.416","53.145","33.108"
"13","GTD","Orey Fidani","1","2:47.414","2:47.414","Green","Track","0.000","56.063","34.525"
"31","GTP","Pipo Derani","2","1:35.863","3:13.986","Green","Track","23.281","44.700","27.882"
"7","GTP","Felipe Nasr","2","1:36.661","3:15.278","Green","Track","23.685","45.119","27.857"
"01","GTP","Sebastien Bourdais","2","1:36.416","3:15.658","Green","Track","23.504","44.687","28.225"
"25","GTP","Connor De Phillippi","2","1:36.472","3:16.465","Green","Track","23.687","45.089","27.696"
"10","GTP","Ricky Taylor","2","1:36.896","3:17.793","Green","Track","23.473","45.250","28.173"
"6","GTP","Nick Tandy","2","1:36.673","3:18.200","Green","Track","23.682","44.808","28.183"
"40","GTP","Louis Deletraz","2","1:36.957","3:18.810","Green","Track","23.879","45.054","28.024"
"24","GTP","Jesse Krohn","2","1:36.685","3:19.242","Green","Track","23.729","44.949","28.007"
"85","GTP","Richard Westbrook","2","1:37.005","3:20.133","Green","Track","23.855","45.231","27.919"
"5","GTP","Neel Jani","2","1:37.056","3:20.926","Green","Track","23.616","45.176","28.264"
"52","LMP2","Jakub Smiechowski","2","1:41.943","3:29.246","Green","Track","24.357","47.862","29.724"
"04","LMP2","George Kurtz","2","1:42.087","3:30.762","Green","Track","24.263","47.770","30.054"
"2","LMP2","Ben Keating","2","1:42.616","3:31.440","Green","Track","24.598","47.963","30.055"
"11","LMP2","Steven Thomas","2","1:42.012","3:31.866","Green","Track","24.360","47.876","29.776"
"22","LMP2","Daniel Goldburg","2","1:43.391","3:33.317","Green","Track","24.942","48.187","30.262"
"74","LMP2","Gar Robinson","2","1:43.996","3:34.009","Green","Track","25.267","48.346","30.383"
"99","LMP2","PJ Hyett","2","1:43.165","3:34.019","Green","Track","24.661","48.305","30.199"
"20","LMP2","Dennis Andersen","2","1:44.100","3:35.061","Green","Track","24.983","48.415","30.702"
"88","LMP2","Luis Perez Companc","2","1:43.576","3:35.126","Green","Track","24.925","48.216","30.435"
"81","LMP2","Eric Lux","2","1:43.933","3:35.905","Green","Track","25.042","48.672","30.219"
"18","LMP2","Dwight Merriman","2","1:44.504","3:37.056","Green","Track","25.395","49.070","30.039"
"8","LMP2","John Farano","2","1:44.958","3:39.737","Green","Track","25.395","48.997","30.566"
"33","LMP2","Lance Willsey","2","1:45.669","3:41.008","Green","Track","25.648","49.367","30.654"
"14","GTDPRO","Ben Barnicoat","2","1:47.645","4:01.177","Green","Track","25.577","50.320","31.748"
"77","GTDPRO","Michael Christensen","2","1:47.826","4:01.774","Green","Track","25.538","50.372","31.916"
"12","GTD","Aaron Telitz","2","1:47.681","4:02.163","Green","Track","25.461","50.336","31.884"
"66","GTD","Katherine Legge","2","1:48.335","4:03.386","Green","Track","26.033","50.206","32.096"
"62","GTDPRO","Daniel Serra","2","1:48.176","4:03.702","Green","Track","25.972","50.136","32.068"
"34","GTD","Manny Franco","2","1:48.915","4:04.116","Green","Track","26.339","50.550","32.026"
"86","GTD","Klaus Bachler","2","1:49.048","4:04.139","Green","Track","25.491","50.677","32.880"
"3","GTDPRO","Antonio Garcia","2","1:48.029","4:04.652","Green","Track","25.423","50.722","31.884"
"47","GTD","Giorgio Sernagiotto","2","1:48.030","4:05.106","Green","Track","25.724","50.450","31.856"
"023","GTD","Alessio Rovera","2","1:48.404","4:05.562","Green","Track","25.713","50.766","31.925"
"45","GTD","Kyle Marcelli","2","1:49.130","4:06.022","Green","Track","25.488","51.052","32.590"
"19","GTDPRO","Andrea Caldarelli","2","1:47.962","4:06.200","Green","Track","25.575","50.667","31.720"
"70","GTD","Frederik Schandorff","2","1:48.395","4:06.334","Green","Track","25.736","50.785","31.874"
"78","GTD","Misha Goikhberg","2","1:48.995","4:06.410","Green","Track","26.006","50.791","32.198"
"9","GTDPRO","Oliver Jarvis","2","1:48.003","4:06.518","Green","Track","25.497","50.717","31.789"
"21","GTD","Simon Mann","2","1:48.321","4:07.205","Green","Track","25.554","50.700","32.067"
"17","GTD","Nico Varrone","2","1:48.967","4:07.775","Green","Track","25.828","50.815","32.324"
"4","GTDPRO","Tommy Milner","2","1:48.814","4:07.894","Green","Track","25.814","50.837","32.163"
"83","GTD","Rahel Frey","2","1:48.669","4:08.169","Green","Track","25.838","50.711","32.120"
"75","GTDPRO","Maro Engel","2","1:48.221","4:08.275","Green","Track","25.377","50.814","32.030"
"1","GTDPRO","Madison Snow","2","1:48.435","4:08.732","Green","Track","25.503","50.741","32.191"
"65","GTDPRO","Joey Hand","2","1:49.185","4:09.658","Green","Track","26.309","50.922","31.954"
"60","GTDPRO","Matteo Cressoni","2","1:49.918","4:10.326","Green","Track","26.587","51.054","32.277"
"55","GTD","Corey Lewis","2","1:49.464","4:10.388","Green","Track","26.393","51.016","32.055"
"43","GTD","Jarett Andretti","2","1:50.350","4:10.446","Green","Track","26.342","51.711","32.297"
"80","GTD","Adam Christodoulou","2","1:49.099","4:10.485","Green","Track","26.259","50.757","32.083"
"96","GTD","Patrick Gallagher","2","1:48.998","4:10.802","Green","Track","26.289","50.858","31.851"
"32","GTD","Mike Skeen","2","1:49.682","4:10.938","Green","Track","26.481","51.033","32.168"
"23","GTDPRO","Mario Farnbacher","2","1:50.788","4:11.383","Green","Track","26.970","51.643","32.175"
"57","GTD","Russell Ward","2","1:49.306","4:11.525","Green","Track","26.293","50.915","32.098"
"64","GTDPRO","Mike Rockenfeller","2","1:49.279","4:12.204","Green","Track","25.970","51.020","32.289"
"27","GTD","Ian James","2","1:49.618","4:13.128","Green","Track","25.960","51.156","32.502"
"120","GTD","Adam Adelson","2","1:49.829","4:13.432","Green","Track","26.407","51.053","32.369"
"44","GTD","John Potter","2","1:49.947","4:14.404","Green","Track","26.030","51.519","32.398"
"92","GTD","David Brule","2","1:50.794","4:15.991","Green","Track","26.190","51.712","32.892"
"13","GTD","Orey Fidani","2","1:56.049","4:43.463","Green","Track","28.162","53.786","34.101"
"31","GTP","Pipo Derani","3","1:35.868","4:49.854","Green","Track","23.321","44.853","27.694"
"7","GTP","Felipe Nasr","3","1:36.264","4:51.542","Green","Track","23.494","44.998","27.772"
"01","GTP","Sebastien Bourdais","3","1:36.013","4:51.671","Green","Track","23.307","45.160","27.546"
"25","GTP","Connor De Phillippi","3","1:36.505","4:52.970","Green","Track","23.432","45.335","27.738"
"10","GTP","Ricky Taylor","3","1:36.585","4:54.378","Green","Track","23.455","45.170","27.960"
"6","GTP","Nick Tandy","3","1:36.404","4:54.604","Green","Track","23.701","44.915","27.788"
"40","GTP","Louis Deletraz","3","1:36.577","4:55.387","Green","Track","23.723","45.026","27.828"
"24","GTP","Jesse Krohn","3","1:36.665","4:55.907","Green","Track","23.757","45.015","27.893"
"5","GTP","Neel Jani","3","1:36.193","4:57.119","Green","Track","23.508","44.810","27.875"
"85","GTP","Richard Westbrook","3","1:39.275","4:59.408","Green","Track","25.875","45.351","28.049"
"52","LMP2","Jakub Smiechowski","3","1:41.476","5:10.722","Green","Track","24.200","47.682","29.594"
"04","LMP2","George Kurtz","3","1:42.181","5:12.943","Green","Track","24.340","47.921","29.920"
"2","LMP2","Ben Keating","3","1:41.915","5:13.355","Green","Track","24.287","47.815","29.813"
"11","LMP2","Steven Thomas","3","1:42.232","5:14.098","Green","Track","24.331","47.975","29.926"
"22","LMP2","Daniel Goldburg","3","1:42.808","5:16.125","Green","Track","24.466","48.315","30.027"
"99","LMP2","PJ Hyett","3","1:42.406","5:16.425","Green","Track","24.210","48.103","30.093"
"74","LMP2","Gar Robinson","3","1:43.318","5:17.327","Green","Track","24.699","48.239","30.380"
"20","LMP2","Dennis Andersen","3","1:42.962","5:18.023","Green","Track","24.835","47.881","30.246"
"88","LMP2","Luis Perez Companc","3","1:43.408","5:18.534","Green","Track","25.200","47.924","30.284"
"81","LMP2","Eric Lux","3","1:43.919","5:19.824","Green","Track","24.994","48.557","30.368"
"18","LMP2","Dwight Merriman","3","1:44.481","5:21.537","Green","Track","25.232","49.083","30.166"
"8","LMP2","John Farano","3","1:44.744","5:24.481","Green","Track","25.198","48.853","30.693"
"33","LMP2","Lance Willsey","3","1:45.274","5:26.282","Green","Track","25.517","49.316","30.441"
"14","GTDPRO","Ben Barnicoat","3","1:47.974","5:49.151","Green","Track","25.603","50.513","31.858"
"77","GTDPRO","Michael Christensen","3","1:48.006","5:49.780","Green","Track","25.513","50.532","31.961"
"12","GTD","Aaron Telitz","3","1:47.921","5:50.084","Green","Track","25.611","50.445","31.865"
"66","GTD","Katherine Legge","3","1:47.206","5:50.592","Green","Track","25.300","50.147","31.759"
"62","GTDPRO","Daniel Serra","3","1:47.013","5:50.715","Green","Track","25.410","50.176","31.427"
"34","GTD","Manny Franco","3","1:47.373","5:51.489","Green","Track","25.742","50.134","31.497"
"3","GTDPRO","Antonio Garcia","3","1:48.273","5:52.925","Green","Track","25.709","50.498","32.066"
"86","GTD","Klaus Bachler","3","1:48.826","5:52.965","Green","Track","25.938","50.605","32.283"
"023","GTD","Alessio Rovera","3","1:47.504","5:53.066","Green","Track","25.250","50.580","31.674"
"19","GTDPRO","Andrea Caldarelli","3","1:47.355","5:53.555","Green","Track","25.609","50.179","31.567"
"47","GTD","Giorgio Sernagiotto","3","1:48.503","5:53.609","Green","Track","25.524","50.970","32.009"
"70","GTD","Frederik Schandorff","3","1:47.398","5:53.732","Green","Track","25.684","50.145","31.569"
"9","GTDPRO","Oliver Jarvis","3","1:48.076","5:54.594","Green","Track","25.833","50.286","31.957"
"21","GTD","Simon Mann","3","1:47.661","5:54.866","Green","Track","25.680","50.469","31.512"
"45","GTD","Kyle Marcelli","3","1:49.145","5:55.167","Green","Track","25.343","50.975","32.827"
"78","GTD","Misha Goikhberg","3","1:49.409","5:55.819","Green","Track","26.798","50.731","31.880"
"4","GTDPRO","Tommy Milner","3","1:48.318","5:56.212","Green","Track","25.640","50.942","31.736"
"17","GTD","Nico Varrone","3","1:48.440","5:56.215","Green","Track","25.517","50.961","31.962"
"75","GTDPRO","Maro Engel","3","1:48.362","5:56.637","Green","Track","25.894","50.616","31.852"
"83","GTD","Rahel Frey","3","1:48.864","5:57.033","Green","Track","25.676","51.200","31.988"
"1","GTDPRO","Madison Snow","3","1:48.477","5:57.209","Green","Track","25.812","50.583","32.082"
"65","GTDPRO","Joey Hand","3","1:48.136","5:57.794","Green","Track","25.476","50.773","31.887"
"55","GTD","Corey Lewis","3","1:47.943","5:58.331","Green","Track","25.456","50.609","31.878"
"80","GTD","Adam Christodoulou","3","1:47.953","5:58.438","Green","Track","25.870","50.303","31.780"
"60","GTDPRO","Matteo Cressoni","3","1:48.927","5:59.253","Green","Track","26.284","50.399","32.244"
"32","GTD","Mike Skeen","3","1:48.539","5:59.477","Green","Track","26.151","50.701","31.687"
"96","GTD","Patrick Gallagher","3","1:48.960","5:59.762","Green","Track","26.439","50.927","31.594"
"23","GTDPRO","Mario Farnbacher","3","1:49.144","6:00.527","Green","Track","26.140","51.201","31.803"
"43","GTD","Jarett Andretti","3","1:50.156","6:00.602","Green","Track","26.395","51.544","32.217"
"57","GTD","Russell Ward","3","1:49.159","6:00.684","Green","Track","26.138","51.270","31.751"
"64","GTDPRO","Mike Rockenfeller","3","1:49.364","6:01.568","Green","Track","25.828","51.297","32.239"
"27","GTD","Ian James","3","1:49.076","6:02.204","Green","Track","25.744","51.225","32.107"
"120","GTD","Adam Adelson","3","1:49.264","6:02.696","Green","Track","25.835","51.087","32.342"
"44","GTD","John Potter","3","1:49.646","6:04.050","Green","Track","25.898","51.299","32.449"
"92","GTD","David Brule","3","1:50.776","6:06.767","Green","Track","26.274","51.781","32.721"
"31","GTP","Pipo Derani","4","1:36.048","6:25.902","Green","Track","23.280","45.029","27.739"
"01","GTP","Sebastien Bourdais","4","1:36.491","6:28.162","Green","Track","23.700","45.107","27.684"
"7","GTP","Felipe Nasr","4","1:37.432","6:28.974","Green","Track","24.385","45.337","27.710"
"25","GTP","Connor De Phillippi","4","1:36.892","6:29.862","Green","Track","23.521","45.517","27.854"
"10","GTP","Ricky Taylor","4","1:36.662","6:31.040","Green","Track","23.339","45.360","27.963"
"6","GTP","Nick Tandy","4","1:36.884","6:31.488","Green","Track","23.618","45.175","28.091"
"40","GTP","Louis Deletraz","4","1:37.054","6:32.441","Green","Track","23.623","45.551","27.880"
"24","GTP","Jesse Krohn","4","1:37.112","6:33.019","Green","Track","23.816","45.431","27.865"
"5","GTP","Neel Jani","4","1:36.873","6:33.992","Green","Track","23.498","45.335","28.040"
"85","GTP","Richard Westbrook","4","1:37.254","6:36.662","Green","Track","23.809","45.308","28.137"
"13","GTD","Orey Fidani","3","2:00.206","6:43.669","Green","Track","29.021","56.709","34.476"
"52","LMP2","Nick Boulle","4","1:41.740","6:52.462","Green","Track","24.141","47.797","29.802"
"04","LMP2","George Kurtz","4","1:42.040","6:54.983","Green","Track","24.085","47.919","30.036"
"2","LMP2","Ben Keating","4","1:41.897","6:55.252","Green","Track","24.177","47.918","29.802"
"11","LMP2","Steven Thomas","4","1:41.627","6:55.725","Green","Track","24.126","47.885","29.616"
"22","LMP2","Daniel Goldburg","4","1:42.434","6:58.559","Green","Track","24.491","48.046","29.897"
"99","LMP2","PJ Hyett","4","1:42.745","6:59.170","Green","Track","24.447","48.224","30.074"
"74","LMP2","Gar Robinson","4","1:42.901","7:00.228","Green","Track","24.423","48.158","30.320"
"20","LMP2","Dennis Andersen","4","1:43.557","7:01.580","Green","Track","24.904","48.204","30.449"
"88","LMP2","Luis Perez Companc","4","1:43.251","7:01.785","Green","Track","24.884","48.126","30.241"
"81","LMP2","Eric Lux","4","1:44.187","7:04.011","Green","Track","24.981","48.740","30.466"
"18","LMP2","Dwight Merriman","4","1:43.953","7:05.490","Green","Track","25.013","48.772","30.168"
"8","LMP2","John Farano","4","1:44.953","7:09.434","Green","Track","25.342","48.896","30.715"
"33","LMP2","Lance Willsey","4","1:45.373","7:11.655","Green","Track","25.232","49.513","30.628"
"14","GTDPRO","Ben Barnicoat","4","1:47.538","7:36.689","Green","Track","25.278","50.435","31.825"
"77","GTDPRO","Michael Christensen","4","1:47.775","7:37.555","Green","Track","25.488","50.352","31.935"
"12","GTD","Aaron Telitz","4","1:47.512","7:37.596","Green","Track","25.740","50.017","31.755"
"66","GTD","Katherine Legge","4","1:47.255","7:37.847","Green","Track","25.545","50.177","31.533"
"62","GTDPRO","Daniel Serra","4","1:47.265","7:37.980","Green","Track","25.859","50.032","31.374"
"34","GTD","Manny Franco","4","1:47.435","7:38.924","Green","Track","25.401","50.362","31.672"
"3","GTDPRO","Antonio Garcia","4","1:47.202","7:40.127","Green","Track","25.206","50.360","31.636"
"023","GTD","Alessio Rovera","4","1:47.153","7:40.219","Green","Track","25.383","50.293","31.477"
"86","GTD","Klaus Bachler","4","1:48.634","7:41.599","Green","Track","25.841","50.701","32.092"
"47","GTD","Giorgio Sernagiotto","4","1:48.254","7:41.863","Green","Track","25.807","50.473","31.974"
"70","GTD","Frederik Schandorff","4","1:48.439","7:42.171","Green","Track","26.061","50.466","31.912"
"9","GTDPRO","Oliver Jarvis","4","1:47.742","7:42.336","Green","Track","25.495","50.525","31.722"
"19","GTDPRO","Andrea Caldarelli","4","1:48.916","7:42.471","Green","Track","25.625","50.868","32.423"
"21","GTD","Simon Mann","4","1:48.055","7:42.921","Green","Track","25.619","50.718","31.718"
"4","GTDPRO","Tommy Milner","4","1:48.110","7:44.322","Green","Track","25.387","50.427","32.296"
"45","GTD","Kyle Marcelli","4","1:49.286","7:44.453","Green","Track","25.711","51.015","32.560"
"17","GTD","Nico Varrone","4","1:48.325","7:44.540","Green","Track","25.673","50.630","32.022"
"75","GTDPRO","Maro Engel","4","1:48.037","7:44.674","Green","Track","25.732","50.502","31.803"
"78","GTD","Misha Goikhberg","4","1:48.935","7:44.754","Green","Track","25.501","50.816","32.618"
"1","GTDPRO","Madison Snow","4","1:47.855","7:45.064","Green","Track","25.840","50.306","31.709"
"65","GTDPRO","Joey Hand","4","1:48.039","7:45.833","Green","Track","25.817","50.458","31.764"
"83","GTD","Rahel Frey","4","1:49.022","7:46.055","Green","Track","25.745","50.918","32.359"
"80","GTD","Adam Christodoulou","4","1:47.662","7:46.100","Green","Track","25.887","50.366","31.409"
"55","GTD","Corey Lewis","4","1:47.990","7:46.321","Green","Track","25.779","50.456","31.755"
"32","GTD","Mike Skeen","4","1:47.791","7:47.268","Green","Track","25.614","50.424","31.753"
"60","GTDPRO","Matteo Cressoni","4","1:48.076","7:47.329","Green","Track","25.556","50.323","32.197"
"96","GTD","Patrick Gallagher","4","1:47.618","7:47.380","Green","Track","25.714","50.149","31.755"
"23","GTDPRO","Mario Farnbacher","4","1:47.799","7:48.326","Green","Track","25.425","50.623","31.751"
"57","GTD","Russell Ward","4","1:49.024","7:49.708","Green","Track","26.188","51.057","31.779"
"64","GTDPRO","Mike Rockenfeller","4","1:49.015","7:50.583","Green","Track","25.651","51.424","31.940"
"43","GTD","Jarett Andretti","4","1:50.598","7:51.200","Green","Track","26.055","51.974","32.569"
"27","GTD","Ian James","4","1:49.206","7:51.410","Green","Track","25.685","51.327","32.194"
"120","GTD","Adam Adelson","4","1:49.206","7:51.902","Green","Track","25.704","51.167","32.335"
"44","GTD","John Potter","4","1:49.321","7:53.371","Green","Track","25.621","51.319","32.381"
"92","GTD","David Brule","4","1:50.268","7:57.035","Green","Track","25.906","51.577","32.785"
"31","GTP","Pipo Derani","5","1:36.284","8:02.186","Green","Track","23.437","44.995","27.852"
"01","GTP","Sebastien Bourdais","5","1:36.219","8:04.381","Green","Track","23.482","45.034","27.703"
"7","GTP","Felipe Nasr","5","1:36.735","8:05.709","Green","Track","23.708","45.279","27.748"
"25","GTP","Connor De Phillippi","5","1:36.627","8:06.489","Green","Track","23.821","45.043","27.763"
"10","GTP","Ricky Taylor","5","1:36.754","8:07.794","Green","Track","23.471","45.323","27.960"
"6","GTP","Nick Tandy","5","1:36.465","8:07.953","Green","Track","23.697","45.008","27.760"
"40","GTP","Louis Deletraz","5","1:36.507","8:08.948","Green","Track","23.696","45.060","27.751"
"24","GTP","Jesse Krohn","5","1:36.665","8:09.684","Green","Track","23.700","45.001","27.964"
"5","GTP","Neel Jani","5","1:36.902","8:10.894","Green","Track","23.605","45.201","28.096"
"85","GTP","Richard Westbrook","5","1:37.436","8:14.098","Green","Track","23.755","45.547","28.134"
"52","LMP2","Nick Boulle","5","1:41.823","8:34.285","Green","Track","24.247","47.859","29.717"
"2","LMP2","Ben Keating","5","1:42.096","8:37.348","Green","Track","24.504","47.775","29.817"
"04","LMP2","George Kurtz","5","1:42.390","8:37.373","Green","Track","24.163","48.131","30.096"
"11","LMP2","Steven Thomas","5","1:42.128","8:37.853","Green","Track","24.464","47.972","29.692"
"22","LMP2","Daniel Goldburg","5","1:42.865","8:41.424","Green","Track","24.309","47.851","30.705"
"99","LMP2","PJ Hyett","5","1:42.780","8:41.950","Green","Track","24.692","48.154","29.934"
"74","LMP2","Gar Robinson","5","1:42.802","8:43.030","Green","Track","24.462","48.144","30.196"
"13","GTD","Orey Fidani","4","1:59.721","8:43.390","Green","Track","27.709","58.038","33.974"
"20","LMP2","Dennis Andersen","5","1:42.636","8:44.216","Green","Track","24.464","48.043","30.129"
"88","LMP2","Luis Perez Companc","5","1:43.030","8:44.815","Green","Track","24.897","47.994","30.139"
"81","LMP2","Eric Lux","5","1:44.331","8:48.342","Green","Track","24.909","48.815","30.607"
"18","LMP2","Dwight Merriman","5","1:44.091","8:49.581","Green","Track","24.812","49.027","30.252"
"8","LMP2","John Farano","5","1:44.600","8:54.034","Green","Track","25.265","48.629","30.706"
"33","LMP2","Lance Willsey","5","1:44.859","8:56.514","Green","Track","25.215","49.187","30.457"
"14","GTDPRO","Ben Barnicoat","5","1:48.041","9:24.730","Green","Track","25.650","50.551","31.840"
"12","GTD","Aaron Telitz","5","1:47.974","9:25.570","Green","Track","25.879","50.244","31.851"
"77","GTDPRO","Michael Christensen","5","1:48.052","9:25.607","Green","Track","25.584","50.478","31.990"
"62","GTDPRO","Daniel Serra","5","1:47.694","9:25.674","Green","Track","25.921","50.217","31.556"
"66","GTD","Katherine Legge","5","1:48.494","9:26.341","Green","Track","25.965","50.784","31.745"
"34","GTD","Manny Franco","5","1:47.517","9:26.441","Green","Track","25.375","50.809","31.333"
"3","GTDPRO","Antonio Garcia","5","1:47.214","9:27.341","Green","Track","25.100","50.580","31.534"
"023","GTD","Alessio Rovera","5","1:47.236","9:27.455","Green","Track","25.440","50.461","31.335"
"47","GTD","Giorgio Sernagiotto","5","1:47.466","9:29.329","Green","Track","25.433","50.414","31.619"
"86","GTD","Klaus Bachler","5","1:47.839","9:29.438","Green","Track","25.362","50.518","31.959"
"70","GTD","Frederik Schandorff","5","1:47.272","9:29.443","Green","Track","25.605","50.200","31.467"
"9","GTDPRO","Oliver Jarvis","5","1:47.644","9:29.980","Green","Track","25.826","50.261","31.557"
"19","GTDPRO","Andrea Caldarelli","5","1:48.200","9:30.671","Green","Track","26.049","50.262","31.889"
"21","GTD","Simon Mann","5","1:48.275","9:31.196","Green","Track","25.909","50.699","31.667"
"4","GTDPRO","Tommy Milner","5","1:47.107","9:31.429","Green","Track","25.270","50.281","31.556"
"17","GTD","Nico Varrone","5","1:47.760","9:32.300","Green","Track","25.536","50.293","31.931"
"75","GTDPRO","Maro Engel","5","1:47.652","9:32.326","Green","Track","25.723","50.286","31.643"
"1","GTDPRO","Madison Snow","5","1:48.490","9:33.554","Green","Track","26.145","50.626","31.719"
"78","GTD","Misha Goikhberg","5","1:49.033","9:33.787","Green","Track","26.283","50.739","32.011"
"80","GTD","Adam Christodoulou","5","1:48.587","9:34.687","Green","Track","25.891","50.828","31.868"
"65","GTDPRO","Joey Hand","5","1:49.296","9:35.129","Green","Track","25.722","51.486","32.088"
"32","GTD","Mike Skeen","5","1:48.621","9:35.889","Green","Track","25.563","51.014","32.044"
"45","GTD","Kyle Marcelli","5","1:51.475","9:35.928","Green","Track","26.753","52.254","32.468"
