"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"31","GTP","Pipo Derani","1","1:53.496","1:53.496","Green","Track","11.224","71.142","31.129"
"01","GTP","Sebastien Bourdais","1","1:54.401","1:54.401","Green","Track","11.263","71.696","31.003"
"7","GTP","Felipe Nasr","1","1:54.905","1:54.905","Green","Track","11.564","71.555","31.109"
"40","GTP","Louis Deletraz","1","1:55.717","1:55.717","Green","Track","11.565","72.259","31.275"
"85","GTP","Phil Hanson","1","1:56.187","1:56.187","Green","Track","11.386","72.172","31.272"
"24","GTP","Philipp Eng","1","1:56.730","1:56.730","Green","Track","11.818","72.853","31.224"
"5","GTP","Julien Andlauer","1","1:56.933","1:56.933","Green","Track","11.369","72.841","31.040"
"25","GTP","Connor De Phillippi","1","1:57.527","1:57.527","Green","Track","11.369","73.420","31.018"
"10","GTP","Ricky Taylor","1","1:58.045","1:58.045","Green","Track","11.392","73.584","31.096"
"6","GTP","Mathieu Jaminet","1","1:58.707","1:58.707","Green","Track","11.443","73.771","31.205"
"63","GTP","Matteo Cairoli","1","1:59.351","1:59.351","Green","Track","11.690","74.179","31.317"
"22","LMP2","Daniel Goldburg","1","2:02.925","2:02.925","Green","Track","11.650","76.076","32.539"
"2","LMP2","Ben Keating","1","2:03.169","2:03.169","Green","Track","11.689","75.936","32.412"
"52","LMP2","Nick Boulle","1","2:03.554","2:03.554","Green","Track","11.741","76.205","32.456"
"04","LMP2","George Kurtz","1","2:05.122","2:05.122","Green","Track","11.613","77.005","32.893"
"88","LMP2","Luis Perez Companc","1","2:05.487","2:05.487","Green","Track","11.588","77.106","32.838"
"74","LMP2","Gar Robinson","1","2:06.238","2:06.238","Green","Track","11.793","77.303","33.248"
"11","LMP2","Steven Thomas","1","2:06.675","2:06.675","Green","Track","11.890","77.976","32.756"
"18","LMP2","Dwight Merriman","1","2:07.636","2:07.636","Green","Track","11.733","78.749","32.968"
"99","LMP2","PJ Hyett","1","2:07.976","2:07.976","Green","Track","12.065","78.190","32.886"
"20","LMP2","Dennis Andersen","1","2:08.798","2:08.798","Green","Track","12.107","78.818","33.284"
"81","LMP2","Henrik Hedman","1","2:09.613","2:09.613","Green","Track","12.263","79.579","33.448"
"8","LMP2","John Farano","1","2:10.118","2:10.118","Green","Track","12.279","79.219","33.344"
"33","LMP2","Lance Willsey","1","2:11.191","2:11.191","Green","Track","12.368","79.779","33.687"
"14","GTDPRO","Jack Hawksworth","1","2:25.759","2:25.759","Green","Track","12.392","76.551","34.308"
"12","GTD","Parker Thompson","1","2:26.529","2:26.529","Green","Track","12.585","76.836","34.357"
"32","GTD","Mikael Grenier","1","2:26.964","2:26.964","Green","Track","12.659","77.002","34.390"
"47","GTD","Antonio Fuoco","1","2:27.668","2:27.668","Green","Track","12.893","77.313","34.681"
"23","GTDPRO","Mario Farnbacher","1","2:27.937","2:27.937","Green","Track","12.785","77.606","34.445"
"1","GTDPRO","Madison Snow","1","2:28.127","2:28.127","Green","Track","12.810","77.680","34.332"
"19","GTDPRO","Franck Perera","1","2:29.089","2:29.089","Green","Track","12.681","78.683","34.506"
"77","GTDPRO","Seb Priaulx","1","2:29.414","2:29.414","Green","Track","13.003","78.648","34.541"
"78","GTD","Loris Spinelli","1","2:30.004","2:30.004","Green","Track","12.857","78.810","34.785"
"80","GTD","Scott Andrews","1","2:30.290","2:30.290","Green","Track","13.108","78.926","34.660"
"64","GTDPRO","Mike Rockenfeller","1","2:30.882","2:30.882","Green","Track","12.754","79.650","34.767"
"45","GTD","Kyle Marcelli","1","2:31.988","2:31.988","Green","Track","12.793","79.892","34.745"
"21","GTD","Simon Mann","1","2:32.110","2:32.110","Green","Track","13.155","80.435","34.523"
"55","GTD","Giammarco Levorato","1","2:32.753","2:32.753","Green","Track","12.964","80.530","34.565"
"65","GTDPRO","Joey Hand","1","2:33.306","2:33.306","Green","Track","13.034","80.863","34.778"
"34","GTD","Manny Franco","1","2:34.181","2:34.181","Green","Track","13.064","81.356","34.870"
"96","GTD","Patrick Gallagher","1","2:36.252","2:36.252","Green","Track","13.196","84.035","34.872"
"44","GTD","John Potter","1","2:36.814","2:36.814","Green","Track","13.122","82.864","35.638"
"43","GTD","Gabby Chaves","1","2:36.990","2:36.990","Green","Track","13.410","83.157","35.103"
"27","GTD","Ian James","1","2:37.847","2:37.847","Green","Track","13.187","84.120","35.182"
"83","GTD","Sarah Bovy","1","2:38.343","2:38.343","Green","Track","12.621","84.145","35.222"
"66","GTD","Sheena Monk","1","2:38.942","2:38.942","Green","Track","13.138","85.714","35.290"
"57","GTD","Philip Ellis","1","2:39.939","2:39.939","Green","Track","12.702","85.920","34.728"
"4","GTDPRO","Tommy Milner","1","2:40.412","2:40.412","Green","Track","12.710","85.921","34.945"
"3","GTDPRO","Alexander Sims","1","2:41.235","2:41.235","Green","Track","13.204","85.215","35.483"
"023","GTD","Charles Scardina","1","2:42.799","2:42.799","Green","Track","13.173","87.097","35.527"
"86","GTD","Kerong Li","1","2:43.969","2:43.969","Green","Track","13.690","88.678","35.758"
"13","GTD","Orey Fidani","1","2:44.899","2:44.899","Green","Track","13.888","87.663","36.035"
"62","GTDPRO","Davide Rigon","1","2:45.345","2:45.345","Green","Track","13.026","94.427","34.487"
"60","GTDPRO","Claudio Schiavoni","1","2:48.360","2:48.360","Green","Track","14.113","90.687","36.807"
"31","GTP","Pipo Derani","2","1:52.692","3:46.188","Green","Track","10.699","70.505","31.488"
"01","GTP","Sebastien Bourdais","2","1:52.613","3:47.014","Green","Track","10.396","70.946","31.271"
"7","GTP","Felipe Nasr","2","1:52.791","3:47.696","Green","Track","10.382","71.173","31.236"
"40","GTP","Louis Deletraz","2","1:52.411","3:48.128","Green","Track","10.272","70.840","31.299"
"85","GTP","Phil Hanson","2","1:52.340","3:48.527","Green","Track","10.251","70.645","31.444"
"24","GTP","Philipp Eng","2","1:52.371","3:49.101","Green","Track","10.377","70.443","31.551"
"5","GTP","Julien Andlauer","2","1:52.377","3:49.310","Green","Track","10.543","70.454","31.380"
"25","GTP","Connor De Phillippi","2","1:52.130","3:49.657","Green","Track","10.279","70.650","31.201"
"10","GTP","Ricky Taylor","2","1:52.019","3:50.064","Green","Track","10.321","70.575","31.123"
"6","GTP","Mathieu Jaminet","2","1:51.964","3:50.671","Green","Track","10.470","70.412","31.082"
"63","GTP","Matteo Cairoli","2","1:52.201","3:51.552","Green","Track","10.277","70.815","31.109"
"22","LMP2","Daniel Goldburg","2","1:55.554","3:58.479","Green","Track","10.576","72.533","32.445"
"2","LMP2","Ben Keating","2","1:55.499","3:58.668","Green","Track","10.680","72.637","32.182"
"52","LMP2","Nick Boulle","2","1:55.503","3:59.057","Green","Track","10.611","72.786","32.106"
"04","LMP2","George Kurtz","2","1:57.139","4:02.261","Green","Track","10.827","73.638","32.674"
"88","LMP2","Luis Perez Companc","2","1:57.113","4:02.600","Green","Track","10.834","73.426","32.853"
"74","LMP2","Gar Robinson","2","1:57.591","4:03.829","Green","Track","10.958","73.701","32.932"
"11","LMP2","Steven Thomas","2","1:57.446","4:04.121","Green","Track","10.757","74.011","32.678"
"18","LMP2","Dwight Merriman","2","1:57.836","4:05.472","Green","Track","10.666","74.395","32.775"
"99","LMP2","PJ Hyett","2","1:57.939","4:05.915","Green","Track","10.768","74.284","32.887"
"9","GTDPRO","Oliver Jarvis","1","4:06.673","4:06.673","Green","Pit","13.234","119.958","89.773"
"20","LMP2","Dennis Andersen","2","1:58.127","4:06.925","Green","Track","11.132","74.122","32.873"
"81","LMP2","Henrik Hedman","2","1:58.025","4:07.638","Green","Track","11.101","74.335","32.589"
"8","LMP2","John Farano","2","1:59.123","4:09.241","Green","Track","11.273","74.636","33.214"
"33","LMP2","Lance Willsey","2","1:59.719","4:10.910","Green","Track","11.128","75.115","33.476"
"14","GTDPRO","Jack Hawksworth","2","2:01.854","4:27.613","Green","Track","11.526","76.120","34.208"
"12","GTD","Parker Thompson","2","2:01.849","4:28.378","Green","Track","11.488","76.206","34.155"
"32","GTD","Mikael Grenier","2","2:01.934","4:28.898","Green","Track","11.533","76.241","34.160"
"47","GTD","Antonio Fuoco","2","2:01.862","4:29.530","Green","Track","11.502","76.032","34.328"
"23","GTDPRO","Mario Farnbacher","2","2:02.281","4:30.218","Green","Track","11.626","76.367","34.288"
"1","GTDPRO","Madison Snow","2","2:02.397","4:30.524","Green","Track","11.684","76.504","34.209"
"19","GTDPRO","Franck Perera","2","2:02.206","4:31.295","Green","Track","11.483","76.412","34.311"
"77","GTDPRO","Seb Priaulx","2","2:02.247","4:31.661","Green","Track","11.638","76.275","34.334"
"78","GTD","Loris Spinelli","2","2:02.189","4:32.193","Green","Track","11.698","76.073","34.418"
"80","GTD","Scott Andrews","2","2:02.995","4:33.285","Green","Track","11.843","76.575","34.577"
"64","GTDPRO","Mike Rockenfeller","2","2:03.069","4:33.951","Green","Track","11.822","76.928","34.319"
"21","GTD","Simon Mann","2","2:02.606","4:34.716","Green","Track","11.682","76.577","34.347"
"45","GTD","Kyle Marcelli","2","2:03.601","4:35.589","Green","Track","11.997","76.962","34.642"
"55","GTD","Giammarco Levorato","2","2:03.256","4:36.009","Green","Track","11.806","76.658","34.792"
"65","GTDPRO","Joey Hand","2","2:03.194","4:36.500","Green","Track","11.640","76.911","34.643"
"34","GTD","Manny Franco","2","2:03.448","4:37.629","Green","Track","11.825","77.036","34.587"
"96","GTD","Patrick Gallagher","2","2:02.673","4:38.925","Green","Track","11.766","76.326","34.581"
"44","GTD","John Potter","2","2:03.136","4:39.950","Green","Track","11.744","76.898","34.494"
"43","GTD","Gabby Chaves","2","2:04.435","4:41.425","Green","Track","12.140","77.449","34.846"
"27","GTD","Ian James","2","2:04.774","4:42.621","Green","Track","11.857","77.651","35.266"
"83","GTD","Sarah Bovy","2","2:04.498","4:42.841","Green","Track","11.681","77.535","35.282"
"66","GTD","Sheena Monk","2","2:04.274","4:43.216","Green","Track","11.863","77.177","35.234"
"57","GTD","Philip Ellis","2","2:03.543","4:43.482","Green","Track","11.801","76.893","34.849"
"4","GTDPRO","Tommy Milner","2","2:03.155","4:43.567","Green","Track","11.521","76.867","34.767"
"3","GTDPRO","Alexander Sims","2","2:02.475","4:43.710","Green","Track","11.500","76.811","34.164"
"023","GTD","Charles Scardina","2","2:04.425","4:47.224","Green","Track","11.884","77.430","35.111"
"62","GTDPRO","Davide Rigon","2","2:02.423","4:47.768","Green","Track","12.067","76.253","34.103"
"86","GTD","Kerong Li","2","2:06.906","4:50.875","Green","Track","12.298","78.804","35.804"
"13","GTD","Orey Fidani","2","2:07.614","4:52.513","Green","Track","12.442","79.378","35.794"
"60","GTDPRO","Claudio Schiavoni","2","2:15.372","5:03.732","Green","Track","12.702","84.671","37.999"
"120","GTD","Adam Adelson","1","5:17.547","5:17.547","Green","Pit","13.044","87.214","192.173"
"31","GTP","Pipo Derani","3","1:51.690","5:37.878","Green","Track","10.525","70.109","31.056"
"01","GTP","Sebastien Bourdais","3","1:52.035","5:39.049","Green","Track","10.563","70.405","31.067"
"7","GTP","Felipe Nasr","3","1:52.500","5:40.196","Green","Track","10.503","71.046","30.951"
"40","GTP","Louis Deletraz","3","1:52.533","5:40.661","Green","Track","10.347","71.008","31.178"
"85","GTP","Phil Hanson","3","1:52.384","5:40.911","Green","Track","10.280","70.931","31.173"
"24","GTP","Philipp Eng","3","1:52.324","5:41.425","Green","Track","10.403","70.640","31.281"
"5","GTP","Julien Andlauer","3","1:52.234","5:41.544","Green","Track","10.502","70.791","30.941"
"25","GTP","Connor De Phillippi","3","1:52.489","5:42.146","Green","Track","10.606","70.731","31.152"
"10","GTP","Ricky Taylor","3","1:52.477","5:42.541","Green","Track","10.455","70.821","31.201"
"6","GTP","Mathieu Jaminet","3","1:52.335","5:43.006","Green","Track","10.420","70.746","31.169"
"63","GTP","Matteo Cairoli","3","1:52.308","5:43.860","Green","Track","10.479","70.630","31.199"
"22","LMP2","Daniel Goldburg","3","1:54.998","5:53.477","Green","Track","10.569","72.355","32.074"
"2","LMP2","Ben Keating","3","1:55.226","5:53.894","Green","Track","10.628","72.588","32.010"
"52","LMP2","Nick Boulle","3","1:55.304","5:54.361","Green","Track","10.636","72.676","31.992"
"04","LMP2","George Kurtz","3","1:56.505","5:58.766","Green","Track","10.718","73.083","32.704"
"88","LMP2","Luis Perez Companc","3","1:56.481","5:59.081","Green","Track","10.835","73.113","32.533"
"74","LMP2","Gar Robinson","3","1:57.049","6:00.878","Green","Track","10.982","73.244","32.823"
"11","LMP2","Steven Thomas","3","1:57.332","6:01.453","Green","Track","11.029","73.525","32.778"
"18","LMP2","Dwight Merriman","3","1:56.816","6:02.288","Green","Track","10.434","73.710","32.672"
"99","LMP2","PJ Hyett","3","1:56.980","6:02.895","Green","Track","10.608","73.764","32.608"
"20","LMP2","Dennis Andersen","3","1:57.320","6:04.245","Green","Track","10.828","73.647","32.845"
"81","LMP2","Henrik Hedman","3","1:58.006","6:05.644","Green","Track","11.025","74.131","32.850"
"8","LMP2","John Farano","3","1:57.661","6:06.902","Green","Track","11.281","73.764","32.616"
"33","LMP2","Lance Willsey","3","1:58.483","6:09.393","Green","Track","10.990","74.357","33.136"
"14","GTDPRO","Jack Hawksworth","3","2:01.626","6:29.239","Green","Track","11.428","75.968","34.230"
"12","GTD","Parker Thompson","3","2:01.642","6:30.020","Green","Track","11.418","76.032","34.192"
"32","GTD","Mikael Grenier","3","2:01.670","6:30.568","Green","Track","11.468","76.001","34.201"
"47","GTD","Antonio Fuoco","3","2:01.669","6:31.199","Green","Track","11.460","76.021","34.188"
"23","GTDPRO","Mario Farnbacher","3","2:02.081","6:32.299","Green","Track","11.453","76.290","34.338"
"1","GTDPRO","Madison Snow","3","2:02.138","6:32.662","Green","Track","11.538","76.363","34.237"
"19","GTDPRO","Franck Perera","3","2:02.123","6:33.418","Green","Track","11.623","76.128","34.372"
"77","GTDPRO","Seb Priaulx","3","2:02.083","6:33.744","Green","Track","11.464","76.261","34.358"
"78","GTD","Loris Spinelli","3","2:02.039","6:34.232","Green","Track","11.617","75.995","34.427"
"80","GTD","Scott Andrews","3","2:01.756","6:35.041","Green","Track","11.715","75.826","34.215"
"64","GTDPRO","Mike Rockenfeller","3","2:02.246","6:36.197","Green","Track","11.563","76.415","34.268"
"21","GTD","Simon Mann","3","2:02.031","6:36.747","Green","Track","11.551","76.214","34.266"
"45","GTD","Kyle Marcelli","3","2:02.126","6:37.715","Green","Track","11.748","75.964","34.414"
"55","GTD","Giammarco Levorato","3","2:02.038","6:38.047","Green","Track","11.674","76.113","34.251"
"65","GTDPRO","Joey Hand","3","2:02.487","6:38.987","Green","Track","11.673","76.405","34.409"
"34","GTD","Manny Franco","3","2:02.737","6:40.366","Green","Track","11.754","76.512","34.471"
"96","GTD","Patrick Gallagher","3","2:01.999","6:40.924","Green","Track","11.650","76.202","34.147"
"44","GTD","John Potter","3","2:02.810","6:42.760","Green","Track","11.605","76.664","34.541"
"43","GTD","Gabby Chaves","3","2:02.849","6:44.274","Green","Track","11.808","76.472","34.569"
"27","GTD","Ian James","3","2:04.239","6:46.860","Green","Track","11.865","77.439","34.935"
"83","GTD","Sarah Bovy","3","2:04.480","6:47.321","Green","Track","11.846","77.466","35.168"
"57","GTD","Philip Ellis","3","2:04.277","6:47.759","Green","Track","12.025","77.552","34.700"
"66","GTD","Sheena Monk","3","2:04.780","6:47.996","Green","Track","11.866","77.592","35.322"
"4","GTDPRO","Tommy Milner","3","2:04.682","6:48.249","Green","Track","12.062","77.636","34.984"
"3","GTDPRO","Alexander Sims","3","2:04.569","6:48.279","Green","Track","12.098","77.676","34.795"
"62","GTDPRO","Davide Rigon","3","2:02.018","6:49.786","Green","Track","11.582","76.285","34.151"
"023","GTD","Charles Scardina","3","2:04.286","6:51.510","Green","Track","11.714","77.620","34.952"
"70","GTD","Brendan Iribe","1","6:56.466","6:56.466","Green","Pit","12.880","112.268","267.131"
"86","GTD","Kerong Li","3","2:07.033","6:57.908","Green","Track","12.451","78.785","35.797"
"13","GTD","Orey Fidani","3","2:07.274","6:59.787","Green","Track","12.421","79.399","35.454"
"60","GTDPRO","Claudio Schiavoni","3","2:12.502","7:16.234","Green","Track","12.859","82.839","36.804"
"31","GTP","Pipo Derani","4","1:51.761","7:29.639","Green","Track","10.425","70.119","31.217"
"01","GTP","Sebastien Bourdais","4","1:52.133","7:31.182","Green","Track","10.486","70.220","31.427"
"7","GTP","Felipe Nasr","4","1:51.968","7:32.164","Green","Track","10.515","70.364","31.089"
"40","GTP","Louis Deletraz","4","1:51.848","7:32.509","Green","Track","10.342","70.470","31.036"
"85","GTP","Phil Hanson","4","1:52.078","7:32.989","Green","Track","10.379","70.494","31.205"
"5","GTP","Julien Andlauer","4","1:51.683","7:33.227","Green","Track","10.430","70.585","30.668"
"24","GTP","Philipp Eng","4","1:52.730","7:34.155","Green","Track","10.666","70.961","31.103"
"25","GTP","Connor De Phillippi","4","1:52.620","7:34.766","Green","Track","10.414","71.265","30.941"
"10","GTP","Ricky Taylor","4","1:53.053","7:35.594","Green","Track","10.301","71.828","30.924"
"6","GTP","Mathieu Jaminet","4","1:53.369","7:36.375","Green","Track","10.434","71.762","31.173"
"63","GTP","Matteo Cairoli","4","1:53.195","7:37.055","Green","Track","10.419","71.474","31.302"
"22","LMP2","Daniel Goldburg","4","1:55.083","7:48.560","Green","Track","10.499","72.002","32.582"
"2","LMP2","Ben Keating","4","1:54.919","7:48.813","Green","Track","10.581","72.029","32.309"
"120","GTD","Adam Adelson","2","2:31.408","7:48.955","Green","Track","32.857","82.599","35.952"
"52","LMP2","Nick Boulle","4","1:54.851","7:49.212","Green","Track","10.598","72.115","32.138"
"9","GTDPRO","Oliver Jarvis","2","3:48.286","7:54.959","Green","Pit","74.064","95.590","58.632"
"04","LMP2","George Kurtz","4","1:56.470","7:55.236","Green","Track","10.770","73.143","32.557"
"88","LMP2","Luis Perez Companc","4","1:56.512","7:55.593","Green","Track","10.792","73.274","32.446"
"74","LMP2","Gar Robinson","4","1:56.945","7:57.823","Green","Track","10.835","73.271","32.839"
"11","LMP2","Steven Thomas","4","1:56.648","7:58.101","Green","Track","10.758","73.154","32.736"
"18","LMP2","Dwight Merriman","4","1:56.905","7:59.193","Green","Track","10.485","73.677","32.743"
"99","LMP2","PJ Hyett","4","1:56.648","7:59.543","Green","Track","10.851","73.071","32.726"
"20","LMP2","Dennis Andersen","4","1:57.889","8:02.134","Green","Track","10.822","73.987","33.080"
"81","LMP2","Henrik Hedman","4","1:57.020","8:02.664","Green","Track","11.054","73.562","32.404"
"8","LMP2","John Farano","4","1:57.887","8:04.789","Green","Track","11.231","73.930","32.726"
"33","LMP2","Lance Willsey","4","1:58.364","8:07.757","Green","Track","10.905","74.206","33.253"
"14","GTDPRO","Jack Hawksworth","4","2:01.467","8:30.706","Green","Track","11.466","75.750","34.251"
"12","GTD","Parker Thompson","4","2:01.657","8:31.677","Green","Track","11.498","75.970","34.189"
"32","GTD","Mikael Grenier","4","2:01.689","8:32.257","Green","Track","11.472","75.948","34.269"
"47","GTD","Antonio Fuoco","4","2:01.651","8:32.850","Green","Track","11.488","75.993","34.170"
"23","GTDPRO","Mario Farnbacher","4","2:02.032","8:34.331","Green","Track","11.463","76.318","34.251"
"1","GTDPRO","Madison Snow","4","2:02.119","8:34.781","Green","Track","11.531","76.354","34.234"
"19","GTDPRO","Franck Perera","4","2:02.205","8:35.623","Green","Track","11.565","76.243","34.397"
"77","GTDPRO","Seb Priaulx","4","2:02.240","8:35.984","Green","Track","11.599","76.242","34.399"
"78","GTD","Loris Spinelli","4","2:02.273","8:36.505","Green","Track","11.635","76.107","34.531"
"80","GTD","Scott Andrews","4","2:02.117","8:37.158","Green","Track","11.585","76.215","34.317"
"64","GTDPRO","Mike Rockenfeller","4","2:01.956","8:38.153","Green","Track","11.537","76.060","34.359"
"21","GTD","Simon Mann","4","2:01.980","8:38.727","Green","Track","11.547","76.212","34.221"
"45","GTD","Kyle Marcelli","4","2:02.443","8:40.158","Green","Track","11.980","76.010","34.453"
"55","GTD","Giammarco Levorato","4","2:02.605","8:40.652","Green","Track","11.864","76.547","34.194"
"65","GTDPRO","Joey Hand","4","2:02.534","8:41.521","Green","Track","11.541","76.616","34.377"
"34","GTD","Manny Franco","4","2:02.134","8:42.500","Green","Track","11.644","76.104","34.386"
"96","GTD","Patrick Gallagher","4","2:01.882","8:42.806","Green","Track","11.559","76.084","34.239"
"44","GTD","John Potter","4","2:02.721","8:45.481","Green","Track","11.650","76.585","34.486"
"43","GTD","Gabby Chaves","4","2:02.495","8:46.769","Green","Track","11.743","76.356","34.396"
"27","GTD","Ian James","4","2:03.780","8:50.640","Green","Track","11.709","77.271","34.800"
"57","GTD","Philip Ellis","4","2:03.500","8:51.259","Green","Track","11.772","77.056","34.672"
"83","GTD","Sarah Bovy","4","2:04.459","8:51.780","Green","Track","11.601","77.250","35.608"
"4","GTDPRO","Tommy Milner","4","2:03.599","8:51.848","Green","Track","11.909","77.064","34.626"
"3","GTDPRO","Alexander Sims","4","2:03.799","8:52.078","Green","Track","12.091","77.138","34.570"
"62","GTDPRO","Davide Rigon","4","2:02.863","8:52.649","Green","Track","11.579","76.866","34.418"
"66","GTD","Sheena Monk","4","2:05.421","8:53.417","Green","Track","11.987","78.402","35.032"
"023","GTD","Charles Scardina","4","2:03.288","8:54.798","Green","Track","11.679","76.865","34.744"
"86","GTD","Kerong Li","4","2:06.511","9:04.419","Green","Track","12.433","78.273","35.805"
"13","GTD","Orey Fidani","4","2:06.559","9:06.346","Green","Track","12.332","78.805","35.422"
"31","GTP","Pipo Derani","5","1:53.068","9:22.707","Green","Track","10.536","70.569","31.963"
"01","GTP","Sebastien Bourdais","5","1:51.932","9:23.114","Green","Track","10.534","70.104","31.294"
"7","GTP","Felipe Nasr","5","1:51.877","9:24.041","Green","Track","10.491","70.241","31.145"
"40","GTP","Louis Deletraz","5","1:51.966","9:24.475","Green","Track","10.527","70.082","31.357"
"60","GTDPRO","Claudio Schiavoni","4","2:08.523","9:24.757","Green","Track","12.373","79.190","36.960"
"85","GTP","Phil Hanson","5","1:52.026","9:25.015","Green","Track","10.443","70.084","31.499"
"25","GTP","Connor De Phillippi","5","1:51.164","9:25.930","Green","Track","10.442","69.477","31.245"
"24","GTP","Philipp Eng","5","1:51.984","9:26.139","Green","Track","10.408","70.695","30.881"
"70","GTD","Brendan Iribe","2","2:29.844","9:26.310","Green","Track","33.712","80.498","35.634"
"10","GTP","Ricky Taylor","5","1:51.358","9:26.952","Green","Track","10.266","70.158","30.934"
"6","GTP","Mathieu Jaminet","5","1:51.094","9:27.469","Green","Track","10.274","69.901","30.919"
"63","GTP","Matteo Cairoli","5","1:51.920","9:28.975","Green","Track","10.377","70.447","31.096"
"5","GTP","Julien Andlauer","5","2:02.133","9:35.360","Green","Pit","10.381","70.437","41.315"
"22","LMP2","Daniel Goldburg","5","1:54.418","9:42.978","Green","Track","10.575","71.637","32.206"
"2","LMP2","Ben Keating","5","1:54.535","9:43.348","Green","Track","10.628","71.906","32.001"
"52","LMP2","Nick Boulle","5","1:55.021","9:44.233","Green","Track","10.724","72.196","32.101"
"88","LMP2","Luis Perez Companc","5","1:57.128","9:52.721","Green","Track","10.724","73.650","32.754"
"04","LMP2","George Kurtz","5","1:58.097","9:53.333","Green","Track","10.683","74.457","32.957"
"74","LMP2","Gar Robinson","5","1:57.119","9:54.942","Green","Track","10.741","73.022","33.356"
"11","LMP2","Steven Thomas","5","1:57.111","9:55.212","Green","Track","10.811","73.168","33.132"
"120","GTD","Adam Adelson","3","2:07.761","9:56.716","Green","Track","12.232","79.309","36.220"
"18","LMP2","Dwight Merriman","5","1:58.400","9:57.593","Green","Track","10.531","75.016","32.853"
"99","LMP2","PJ Hyett","5","1:58.554","9:58.097","Green","Track","10.764","74.616","33.174"
"20","LMP2","Dennis Andersen","5","1:57.248","9:59.382","Green","Track","10.819","73.499","32.930"
"81","LMP2","Henrik Hedman","5","1:57.630","10:00.294","Green","Track","11.035","73.916","32.679"
"8","LMP2","John Farano","5","1:57.766","10:02.555","Green","Track","11.010","73.672","33.084"
"33","LMP2","Lance Willsey","5","1:58.212","10:05.969","Green","Track","10.936","74.054","33.222"
"14","GTDPRO","Jack Hawksworth","5","2:01.543","10:32.249","Green","Track","11.430","75.896","34.217"
"12","GTD","Parker Thompson","5","2:01.458","10:33.135","Green","Track","11.442","75.836","34.180"
"32","GTD","Mikael Grenier","5","2:01.816","10:34.073","Green","Track","11.453","76.061","34.302"
"47","GTD","Antonio Fuoco","5","2:01.924","10:34.774","Green","Track","11.454","76.174","34.296"
"23","GTDPRO","Mario Farnbacher","5","2:01.925","10:36.256","Green","Track","11.432","76.110","34.383"
"1","GTDPRO","Madison Snow","5","2:02.097","10:36.878","Green","Track","11.480","76.339","34.278"
"19","GTDPRO","Franck Perera","5","2:01.934","10:37.557","Green","Track","11.491","76.093","34.350"
"77","GTDPRO","Seb Priaulx","5","2:01.934","10:37.918","Green","Track","11.540","76.016","34.378"
"78","GTD","Loris Spinelli","5","2:02.010","10:38.515","Green","Track","11.570","75.968","34.472"
"80","GTD","Scott Andrews","5","2:02.023","10:39.181","Green","Track","11.561","76.107","34.355"
"64","GTDPRO","Mike Rockenfeller","5","2:02.070","10:40.223","Green","Track","11.637","76.062","34.371"
"21","GTD","Simon Mann","5","2:02.244","10:40.971","Green","Track","11.563","76.349","34.332"
"45","GTD","Kyle Marcelli","5","2:02.314","10:42.472","Green","Track","11.687","76.087","34.540"
"55","GTD","Giammarco Levorato","5","2:02.209","10:42.861","Green","Track","11.560","76.275","34.374"
"65","GTDPRO","Joey Hand","5","2:02.192","10:43.713","Green","Track","11.525","76.208","34.459"
"34","GTD","Manny Franco","5","2:02.035","10:44.535","Green","Track","11.568","75.973","34.494"
"96","GTD","Patrick Gallagher","5","2:02.491","10:45.297","Green","Track","11.613","76.413","34.465"
"44","GTD","John Potter","5","2:03.186","10:48.667","Green","Track","11.593","76.881","34.712"
"43","GTD","Gabby Chaves","5","2:02.190","10:48.959","Green","Track","11.692","75.970","34.528"
"27","GTD","Ian James","5","2:03.391","10:54.031","Green","Track","11.733","76.972","34.686"
"57","GTD","Philip Ellis","5","2:02.866","10:54.125","Green","Track","11.750","76.706","34.410"
"4","GTDPRO","Tommy Milner","5","2:02.631","10:54.479","Green","Track","11.657","76.541","34.433"
"3","GTDPRO","Alexander Sims","5","2:02.628","10:54.706","Green","Track","11.661","76.646","34.321"
"83","GTD","Sarah Bovy","5","2:04.569","10:56.349","Green","Track","12.216","77.446","34.907"
"62","GTDPRO","Davide Rigon","5","2:03.659","10:56.308","Green","Track","11.707","77.300","34.652"
"66","GTD","Sheena Monk","5","2:03.553","10:56.970","Green","Track","11.664","76.878","35.011"
"023","GTD","Charles Scardina","5","2:03.151","10:57.949","Green","Track","11.625","76.865","34.661"
"86","GTD","Kerong Li","5","2:06.144","11:10.563","Green","Track","12.311","78.095","35.738"
"13","GTD","Orey Fidani","5","2:06.436","11:12.782","Green","Track","12.135","78.948","35.353"
"31","GTP","Pipo Derani","6","1:51.562","11:14.269","Green","Track","10.488","69.983","31.091"
"01","GTP","Sebastien Bourdais","6","1:52.030","11:15.144","Green","Track","10.605","70.359","31.066"
"7","GTP","Felipe Nasr","6","1:52.003","11:16.044","Green","Track","10.474","70.426","31.103"
"40","GTP","Louis Deletraz","6","1:51.892","11:16.367","Green","Track","10.391","70.441","31.060"
"85","GTP","Phil Hanson","6","1:51.772","11:16.787","Green","Track","10.279","70.204","31.289"
"25","GTP","Connor De Phillippi","6","1:51.371","11:17.301","Green","Track","10.433","69.608","31.330"
